sequence,factor,metric,scope,group,unit,weighting,n,bin,lower,upper,fraction
all,B02,anomaly_distance_median,all_frames,all,frame,sequence_equal,3545,4,35,50,0.154799386450129
all,B02,anomaly_distance_median,all_frames,all,frame,sequence_equal,3545,5,50,inf,0.13654435071783064
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,3080,0,0,2.5,0.0
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,3080,1,2.5,10,0.22175324675324676
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,3080,2,10,20,0.27435064935064934
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,3080,3,20,35,0.3262987012987013
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,3080,4,35,50,0.1775974025974026
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,observation_equal,3080,5,50,inf,0.0
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,3080,0,0,2.5,0.0
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,3080,1,2.5,10,0.22175324675324676
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,3080,2,10,20,0.27435064935064934
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,3080,3,20,35,0.3262987012987013
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,3080,4,35,50,0.1775974025974026
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,frame_equal,3080,5,50,inf,0.0
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,sequence_equal,3080,0,0,2.5,0.0
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,sequence_equal,3080,1,2.5,10,0.21932142407710897
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,sequence_equal,3080,2,10,20,0.27499991178248634
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,sequence_equal,3080,3,20,35,0.3211474051288408
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,sequence_equal,3080,4,35,50,0.18453125901156386
all,B02,anomaly_in_range_distance_median,all_frames,all,frame,sequence_equal,3080,5,50,inf,0.0
all,B02,distance,all_frames,all,anomaly_point,observation_equal,90739,0,0,2.5,0.0
all,B02,distance,all_frames,all,anomaly_point,observation_equal,90739,1,2.5,10,0.7292343975578307
all,B02,distance,all_frames,all,anomaly_point,observation_equal,90739,2,10,20,0.18064999614278315
all,B02,distance,all_frames,all,anomaly_point,observation_equal,90739,3,20,35,0.06827273829334685
all,B02,distance,all_frames,all,anomaly_point,observation_equal,90739,4,35,50,0.01473456837743418
all,B02,distance,all_frames,all,anomaly_point,observation_equal,90739,5,50,inf,0.00710829962860512
all,B02,distance,all_frames,all,anomaly_point,frame_equal,90739,0,0,2.5,0.0
all,B02,distance,all_frames,all,anomaly_point,frame_equal,90739,1,2.5,10,0.19258854002263104
all,B02,distance,all_frames,all,anomaly_point,frame_equal,90739,2,10,20,0.23827154877201048
all,B02,distance,all_frames,all,anomaly_point,frame_equal,90739,3,20,35,0.28333518388441126
all,B02,distance,all_frames,all,anomaly_point,frame_equal,90739,4,35,50,0.15435197696833802
all,B02,distance,all_frames,all,anomaly_point,frame_equal,90739,5,50,inf,0.13145275035260934
all,B02,distance,all_frames,all,anomaly_point,sequence_equal,90739,0,0,2.5,0.0
all,B02,distance,all_frames,all,anomaly_point,sequence_equal,90739,1,2.5,10,0.6749031624972656
all,B02,distance,all_frames,all,anomaly_point,sequence_equal,90739,2,10,20,0.21195687462765966
all,B02,distance,all_frames,all,anomaly_point,sequence_equal,90739,3,20,35,0.08099479369182389
all,B02,distance,all_frames,all,anomaly_point,sequence_equal,90739,4,35,50,0.020916775799033175
all,B02,distance,all_frames,all,anomaly_point,sequence_equal,90739,5,50,inf,0.011228393384217545
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,0,-3.141592653589793,-2.8797932657906435,0.15045349849568543
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,1,-2.8797932657906435,-2.6179938779914944,0.05133404600006612
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,2,-2.6179938779914944,-2.356194490192345,0.0005840928376993355
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,3,-2.356194490192345,-2.0943951023931957,0.00025347425032235313
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,4,-2.0943951023931957,-1.8325957145940461,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,5,-1.8325957145940461,-1.5707963267948966,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,6,-1.5707963267948966,-1.3089969389957472,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,7,-1.3089969389957472,-1.0471975511965979,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,8,-1.0471975511965979,-0.7853981633974483,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,9,-0.7853981633974483,-0.5235987755982991,0.009643042131828651
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,10,-0.5235987755982991,-0.2617993877991496,0.12274766087349431
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,11,-0.2617993877991496,0.0,0.3198734832872304
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,12,0.0,0.26179938779914913,0.11753490781251721
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,13,0.26179938779914913,0.5235987755982987,0.1204884338597516
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,14,0.5235987755982987,0.7853981633974478,0.00718544396565975
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,15,0.7853981633974478,1.0471975511965974,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,16,1.0471975511965974,1.3089969389957465,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,17,1.3089969389957465,1.5707963267948966,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,18,1.5707963267948966,1.8325957145940457,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,19,1.8325957145940457,2.094395102393195,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,20,2.094395102393195,2.356194490192345,0.0
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,21,2.356194490192345,2.617993877991494,0.0002424536307431204
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,22,2.617993877991494,2.879793265790643,0.06965031574075095
all,B04,azimuth,all_frames,all,anomaly_point,observation_equal,90739,23,2.879793265790643,3.141592653589793,0.03000914711425076
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,0,-3.141592653589793,-2.8797932657906435,0.21958483549247146
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,1,-2.8797932657906435,-2.6179938779914944,0.029203303568242796
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,2,-2.6179938779914944,-2.356194490192345,0.010155148095909733
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,3,-2.356194490192345,-2.0943951023931957,0.005077574047954866
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,4,-2.0943951023931957,-1.8325957145940461,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,5,-1.8325957145940461,-1.5707963267948966,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,6,-1.5707963267948966,-1.3089969389957472,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,7,-1.3089969389957472,-1.0471975511965979,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,8,-1.0471975511965979,-0.7853981633974483,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,9,-0.7853981633974483,-0.5235987755982991,0.00691534296714015
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,10,-0.5235987755982991,-0.2617993877991496,0.028245841255652132
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,11,-0.2617993877991496,0.0,0.415790839500352
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,12,0.0,0.26179938779914913,0.19961497974976214
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,13,0.26179938779914913,0.5235987755982987,0.011862403471877371
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,14,0.5235987755982987,0.7853981633974478,0.0028207996887468774
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,15,0.7853981633974478,1.0471975511965974,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,16,1.0471975511965974,1.3089969389957465,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,17,1.3089969389957465,1.5707963267948966,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,18,1.5707963267948966,1.8325957145940457,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,19,1.8325957145940457,2.094395102393195,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,20,2.094395102393195,2.356194490192345,0.0
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,21,2.356194490192345,2.617993877991494,0.0004963176184989907
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,22,2.617993877991494,2.879793265790643,0.01202451216107507
all,B04,azimuth,all_frames,all,anomaly_point,frame_equal,90739,23,2.879793265790643,3.141592653589793,0.058208102382316516
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,0,-3.141592653589793,-2.8797932657906435,0.16021365930500023
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,1,-2.8797932657906435,-2.6179938779914944,0.055823660110978605
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,2,-2.6179938779914944,-2.356194490192345,0.0006594062743726086
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,3,-2.356194490192345,-2.0943951023931957,0.00025906565181482233
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,4,-2.0943951023931957,-1.8325957145940461,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,5,-1.8325957145940461,-1.5707963267948966,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,6,-1.5707963267948966,-1.3089969389957472,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,7,-1.3089969389957472,-1.0471975511965979,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,8,-1.0471975511965979,-0.7853981633974483,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,9,-0.7853981633974483,-0.5235987755982991,0.002756439432620707
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,10,-0.5235987755982991,-0.2617993877991496,0.1381477329506542
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,11,-0.2617993877991496,0.0,0.42856420090040875
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,12,0.0,0.26179938779914913,0.10999837999881973
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,13,0.26179938779914913,0.5235987755982987,0.03185487719915178
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,14,0.5235987755982987,0.7853981633974478,0.0016304763787556601
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,15,0.7853981633974478,1.0471975511965974,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,16,1.0471975511965974,1.3089969389957465,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,17,1.3089969389957465,1.5707963267948966,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,18,1.5707963267948966,1.8325957145940457,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,19,1.8325957145940457,2.094395102393195,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,20,2.094395102393195,2.356194490192345,0.0
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,21,2.356194490192345,2.617993877991494,0.00032990280383360165
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,22,2.617993877991494,2.879793265790643,0.027950319645918976
all,B04,azimuth,all_frames,all,anomaly_point,sequence_equal,90739,23,2.879793265790643,3.141592653589793,0.04181187934767032
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,0,-3.141592653589793,-2.8797932657906435,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,1,-2.8797932657906435,-2.6179938779914944,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,2,-2.6179938779914944,-2.356194490192345,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,3,-2.356194490192345,-2.0943951023931957,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,4,-2.0943951023931957,-1.8325957145940461,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,5,-1.8325957145940461,-1.5707963267948966,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,6,-1.5707963267948966,-1.3089969389957472,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,7,-1.3089969389957472,-1.0471975511965979,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,8,-1.0471975511965979,-0.7853981633974483,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,9,-0.7853981633974483,-0.5235987755982991,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,10,-0.5235987755982991,-0.2617993877991496,0.4270379880756896
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,11,-0.2617993877991496,0.0,0.5665369907096177
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,12,0.0,0.26179938779914913,0.00642502121469269
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,13,0.26179938779914913,0.5235987755982987,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,14,0.5235987755982987,0.7853981633974478,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,15,0.7853981633974478,1.0471975511965974,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,16,1.0471975511965974,1.3089969389957465,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,17,1.3089969389957465,1.5707963267948966,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,18,1.5707963267948966,1.8325957145940457,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,19,1.8325957145940457,2.094395102393195,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,20,2.094395102393195,2.356194490192345,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,21,2.356194490192345,2.617993877991494,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,22,2.617993877991494,2.879793265790643,0.0
all,B04,elevation,all_frames,all,anomaly_point,observation_equal,90739,23,2.879793265790643,3.141592653589793,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,0,-3.141592653589793,-2.8797932657906435,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,1,-2.8797932657906435,-2.6179938779914944,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,2,-2.6179938779914944,-2.356194490192345,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,3,-2.356194490192345,-2.0943951023931957,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,4,-2.0943951023931957,-1.8325957145940461,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,5,-1.8325957145940461,-1.5707963267948966,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,6,-1.5707963267948966,-1.3089969389957472,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,7,-1.3089969389957472,-1.0471975511965979,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,8,-1.0471975511965979,-0.7853981633974483,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,9,-0.7853981633974483,-0.5235987755982991,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,10,-0.5235987755982991,-0.2617993877991496,0.09141279273458186
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,11,-0.2617993877991496,0.0,0.7990113458912493
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,12,0.0,0.26179938779914913,0.10957586137416886
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,13,0.26179938779914913,0.5235987755982987,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,14,0.5235987755982987,0.7853981633974478,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,15,0.7853981633974478,1.0471975511965974,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,16,1.0471975511965974,1.3089969389957465,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,17,1.3089969389957465,1.5707963267948966,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,18,1.5707963267948966,1.8325957145940457,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,19,1.8325957145940457,2.094395102393195,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,20,2.094395102393195,2.356194490192345,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,21,2.356194490192345,2.617993877991494,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,22,2.617993877991494,2.879793265790643,0.0
all,B04,elevation,all_frames,all,anomaly_point,frame_equal,90739,23,2.879793265790643,3.141592653589793,0.0
all,B04,elevation,all_frames,all,anomaly_point,sequence_equal,90739,0,-3.141592653589793,-2.8797932657906435,0.0
all,B04,elevation,all_frames,all,anomaly_point,sequence_equal,90739,1,-2.8797932657906435,-2.6179938779914944,0.0
all,B04,elevation,all_frames,all,anomaly_point,sequence_equal,90739,2,-2.6179938779914944,-2.356194490192345,0.0
all,B04,elevation,all_frames,all,anomaly_point,sequence_equal,90739,3,-2.356194490192345,-2.0943951023931957,0.0
all,B04,elevation,all_frames,all,anomaly_point,sequence_equal,90739,4,-2.0943951023931957,-1.8325957145940461,0.0
all,B04,elevation,all_frames,all,anomaly_point,sequence_equal,90739,5,-1.8325957145940461,-1.5707963267948966,0.0
all,B04,elevation,all_frames,all,anomaly_point,sequence_equal,90739,6,-1.5707963267948966,-1.3089969389957472,0.0
all,B04,elevation,all_frames,all,anomaly_point,sequence_equal,90739,7,-1.3089969389957472,-1.0471975511965979,0.0
