sequence,factor,metric,scope,group,unit,weighting,n,denominator,frames,valid_frames,sequence_count,missing_fraction,empty_frame_fraction,minimum,maximum,mean,p05_value,p05_lower,p05_upper,p25_value,p25_lower,p25_upper,p50_value,p50_lower,p50_upper,p75_value,p75_lower,p75_upper,p95_value,p95_lower,p95_upper
all,B05,width,all_frames,all,instance_frame,observation_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.03359341621398926,1.6903603076934814,0.4083169055349655,0.11278915405273438,0.11278915405273438,0.11278915405273438,0.21948528289794922,0.21948528289794922,0.21948528289794922,0.33267974853515625,0.33267974853515625,0.33267974853515625,0.5703411102294922,0.5703411102294922,0.5703411102294922,0.8465427160263062,0.8465427160263062,0.8465427160263062
all,B05,width,all_frames,all,instance_frame,frame_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.03359341621398926,1.6903603076934814,0.4252425148535627,0.11359024047851562,0.11359024047851562,0.11359024047851562,0.23249435424804688,0.23249435424804688,0.23249435424804688,0.3538667559623718,0.3538667559623718,0.3538667559623718,0.589508056640625,0.589508056640625,0.589508056640625,0.8557072281837463,0.8557072281837463,0.8557072281837463
all,B05,width,all_frames,all,instance_frame,sequence_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.03359341621398926,1.6903603076934814,0.3666766540100217,0.11348533630371094,0.11348533630371094,0.11348533630371094,0.20935702323913574,0.20935702323913574,0.20935702323913574,0.300456240773201,0.300456240773201,0.300456240773201,0.43720436096191406,0.43720436096191406,0.43720436096191406,0.8747187256813049,0.8747187256813049,0.8747187256813049
all,B06,linearity,all_frames,all,instance_frame,observation_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.03475956697121798,0.9991626850663085,0.5709186901352474,0.17454990010366475,0.17454990010366475,0.17454990010366475,0.3528538661831713,0.3528538661831713,0.3528538661831713,0.6112467198358158,0.6112467198358158,0.6112467198358158,0.7796725305691261,0.7796725305691261,0.7796725305691261,0.9288055416589506,0.9288055416589506,0.9288055416589506
all,B06,linearity,all_frames,all,instance_frame,frame_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.03475956697121798,0.9991626850663085,0.5725493971475875,0.1819347591884568,0.1819347591884568,0.1819347591884568,0.3547619690768463,0.3547619690768463,0.3547619690768463,0.5991586321524774,0.5991586321524774,0.5991586321524774,0.7861151460512902,0.7861151460512902,0.7861151460512902,0.929138446393091,0.929138446393091,0.929138446393091
all,B06,linearity,all_frames,all,instance_frame,sequence_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.03475956697121798,0.9991626850663085,0.6504933528954535,0.2147622188667108,0.2147622188667108,0.2147622188667108,0.4780809384151471,0.4780809384151471,0.4780809384151471,0.7102874630509565,0.7102874630509565,0.7102874630509565,0.8461287180184868,0.8461287180184868,0.8461287180184868,0.9392763083796234,0.9392763083796234,0.9392763083796234
all,B06,planarity,all_frames,all,instance_frame,observation_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.0008369220614043713,0.9176466180472099,0.31010017943820234,0.034725933024281126,0.034725933024281126,0.034725933024281126,0.1341943969986417,0.1341943969986417,0.1341943969986417,0.24692421008560075,0.24692421008560075,0.24692421008560075,0.47699179235023975,0.47699179235023975,0.47699179235023975,0.727484757042537,0.727484757042537,0.727484757042537
all,B06,planarity,all_frames,all,instance_frame,frame_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.0008369220614043713,0.9176466180472099,0.30550249357231485,0.032633010141766915,0.032633010141766915,0.032633010141766915,0.12706080621122834,0.12706080621122834,0.12706080621122834,0.24263536788323262,0.24263536788323262,0.24263536788323262,0.4709865637762792,0.4709865637762792,0.4709865637762792,0.7249740249979024,0.7249740249979024,0.7249740249979024
all,B06,planarity,all_frames,all,instance_frame,sequence_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.0008369220614043713,0.9176466180472099,0.25511576744436,0.02856573959165815,0.02856573959165815,0.02856573959165815,0.09332032977010117,0.09332032977010117,0.09332032977010117,0.19499900263079648,0.19499900263079648,0.19499900263079648,0.37147288410849183,0.37147288410849183,0.37147288410849183,0.6492548670912908,0.6492548670912908,0.6492548670912908
all,B06,same_instance_neighbor_distance,all_frames,all,anomaly_point,observation_equal,89684,90739,8659,2903,19,0.011626753656090545,0.6647418870539323,0.016366248997710872,3.596760887942559,0.06497791285778211,0.024724311723270814,0.024724311723270814,0.024724311723270814,0.03312761783253243,0.03312761783253243,0.03312761783253243,0.043524688188531176,0.043524688188531176,0.043524688188531176,0.07219502864491856,0.07219502864491856,0.07219502864491856,0.17682256065361576,0.17682256065361576,0.17682256065361576
all,B06,same_instance_neighbor_distance,all_frames,all,anomaly_point,frame_equal,89684,90739,8659,2903,19,0.011626753656090545,0.6647418870539323,0.016366248997710872,3.596760887942559,0.15307511251426378,0.03262438983774865,0.03262438983774865,0.03262438983774865,0.07023008512104167,0.07023008512104167,0.07023008512104167,0.1317945732565478,0.1317945732565478,0.1317945732565478,0.20773290723765536,0.20773290723765536,0.20773290723765536,0.3427285279677439,0.3427285279677439,0.3427285279677439
all,B06,same_instance_neighbor_distance,all_frames,all,anomaly_point,sequence_equal,89684,90739,8659,2903,19,0.011626753656090545,0.6647418870539323,0.016366248997710872,3.596760887942559,0.07275245916523561,0.027287353880935176,0.027287353880935176,0.027287353880935176,0.03640978182188662,0.03640978182188662,0.03640978182188662,0.04893681641334667,0.04893681641334667,0.04893681641334667,0.08096468886991465,0.08096468886991465,0.08096468886991465,0.19761758554757636,0.19761758554757636,0.19761758554757636
all,B06,same_instance_neighbors_r0.25,all_frames,all,anomaly_point,observation_equal,89684,90739,8659,2903,19,0.011626753656090545,0.6647418870539323,0.0,183.0,41.29686454663039,2.0,2.0,2.0,11.0,11.0,11.0,31.0,31.0,31.0,62.0,62.0,62.0,115.0,115.0,115.0
all,B06,same_instance_neighbors_r0.25,all_frames,all,anomaly_point,frame_equal,89684,90739,8659,2903,19,0.011626753656090545,0.6647418870539323,0.0,183.0,11.465723826964597,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,11.0,11.0,11.0,56.0,56.0,56.0
all,B06,same_instance_neighbors_r0.25,all_frames,all,anomaly_point,sequence_equal,89684,90739,8659,2903,19,0.011626753656090545,0.6647418870539323,0.0,183.0,31.260994722732722,1.0,1.0,1.0,8.0,8.0,8.0,23.0,23.0,23.0,48.0,48.0,48.0,89.0,89.0,89.0
all,B06,scattering,all_frames,all,instance_frame,observation_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,3.928722871844016e-07,0.7595503996920929,0.11898113042655027,0.006531105059168252,0.006531105059168252,0.006531105059168252,0.03799685290921232,0.03799685290921232,0.03799685290921232,0.07064050848337088,0.07064050848337088,0.07064050848337088,0.14601317926101184,0.14601317926101184,0.14601317926101184,0.46294641627509275,0.46294641627509275,0.46294641627509275
all,B06,scattering,all_frames,all,instance_frame,frame_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,3.928722871844016e-07,0.7595503996920929,0.12194810928009768,0.004707864100840813,0.004707864100840813,0.004707864100840813,0.03706728869238532,0.03706728869238532,0.03706728869238532,0.06987624521325578,0.06987624521325578,0.06987624521325578,0.14799264063022882,0.14799264063022882,0.14799264063022882,0.47763605290758193,0.47763605290758193,0.47763605290758193
all,B06,scattering,all_frames,all,instance_frame,sequence_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,3.928722871844016e-07,0.7595503996920929,0.09439087966018656,0.0035509166235320007,0.0035509166235320007,0.0035509166235320007,0.035795406401624055,0.035795406401624055,0.035795406401624055,0.06675103905705014,0.06675103905705014,0.06675103905705014,0.1169742774978593,0.1169742774978593,0.1169742774978593,0.2878940683961033,0.2878940683961033,0.2878940683961033
all,B07,azimuth_gap,all_frames,all,instance_frame,observation_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.004972293916916115,0.24552762899880118,0.009394607811869874,0.005438067555156856,0.005438067555156856,0.005438067555156856,0.005716398802392941,0.005716398802392941,0.005716398802392941,0.0060325598426143046,0.0060325598426143046,0.0060325598426143046,0.00613590374605355,0.00613590374605355,0.00613590374605355,0.029987478152806654,0.029987478152806654,0.029987478152806654
all,B07,azimuth_gap,all_frames,all,instance_frame,frame_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.004972293916916115,0.24552762899880118,0.009607223298503512,0.005432163397554035,0.005432163397554035,0.005432163397554035,0.005712380388191551,0.005712380388191551,0.005712380388191551,0.0060408291583318174,0.0060408291583318174,0.0060408291583318174,0.0061359285211910475,0.0061359285211910475,0.0061359285211910475,0.029920088426461433,0.029920088426461433,0.029920088426461433
all,B07,azimuth_gap,all_frames,all,instance_frame,sequence_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.004972293916916115,0.24552762899880118,0.010679265264004251,0.005418393638078278,0.005418393638078278,0.005418393638078278,0.00575110714876434,0.00575110714876434,0.00575110714876434,0.006050045676445848,0.006050045676445848,0.006050045676445848,0.0061359353826824226,0.0061359353826824226,0.0061359353826824226,0.031064472436807655,0.031064472436807655,0.031064472436807655
all,B07,azimuth_span,all_frames,all,instance_frame,observation_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.006897551106984423,0.5276616560778189,0.06049065250619132,0.02389273274880299,0.02389273274880299,0.02389273274880299,0.030951556695899107,0.030951556695899107,0.030951556695899107,0.04338964473368634,0.04338964473368634,0.04338964473368634,0.06802639728208426,0.06802639728208426,0.06802639728208426,0.16584036337390273,0.16584036337390273,0.16584036337390273
all,B07,azimuth_span,all_frames,all,instance_frame,frame_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.006897551106984423,0.5276616560778189,0.061194103163070515,0.019103226701724374,0.019103226701724374,0.019103226701724374,0.031101260668234154,0.031101260668234154,0.031101260668234154,0.04326289765189184,0.04326289765189184,0.04326289765189184,0.06802692944197908,0.06802692944197908,0.06802692944197908,0.16602966078662096,0.16602966078662096,0.16602966078662096
all,B07,azimuth_span,all_frames,all,instance_frame,sequence_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,0.006897551106984423,0.5276616560778189,0.058984826176362415,0.01904571029629132,0.01904571029629132,0.01904571029629132,0.030810719823031185,0.030810719823031185,0.030810719823031185,0.04335558605022527,0.04335558605022527,0.04335558605022527,0.06777898155013506,0.06777898155013506,0.06777898155013506,0.1535688151943102,0.1535688151943102,0.1535688151943102
all,B07,elevation_span,all_frames,all,instance_frame,observation_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,7.191022357971866e-05,0.13785707750881387,0.03071308909200063,0.010740221075988488,0.010740221075988488,0.010740221075988488,0.01631992130600357,0.01631992130600357,0.01631992130600357,0.02354293715680364,0.02354293715680364,0.02354293715680364,0.03760070092699752,0.03760070092699752,0.03760070092699752,0.08932028026872202,0.08932028026872202,0.08932028026872202
all,B07,elevation_span,all_frames,all,instance_frame,frame_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,7.191022357971866e-05,0.13785707750881387,0.030731456810690908,0.0103561753348419,0.0103561753348419,0.0103561753348419,0.01240402217951675,0.01240402217951675,0.01240402217951675,0.023384528289405543,0.023384528289405543,0.023384528289405543,0.03622254271253891,0.03622254271253891,0.03622254271253891,0.09431267725912482,0.09431267725912482,0.09431267725912482
all,B07,elevation_span,all_frames,all,instance_frame,sequence_equal,1611,4729,8659,1373,19,0.659336011841827,0.8414366555029449,7.191022357971866e-05,0.13785707750881387,0.027148489634163598,0.0063669660769535286,0.0063669660769535286,0.0063669660769535286,0.012379928536253526,0.012379928536253526,0.012379928536253526,0.022833409257586756,0.022833409257586756,0.022833409257586756,0.034454905507079386,0.034454905507079386,0.034454905507079386,0.0635924097910823,0.0635924097910823,0.0635924097910823
all,C01,intensity,all_frames,anomaly,point,observation_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.001714285695925355,1.1411428451538086,0.22114132051247187,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.06514285504817963,0.06514285504817963,0.06514285504817963,0.17171429097652435,0.17171429097652435,0.17171429097652435,0.32685714960098267,0.32685714960098267,0.32685714960098267,0.6082857251167297,0.6082857251167297,0.6082857251167297
all,C01,intensity,all_frames,anomaly,point,frame_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.001714285695925355,1.1411428451538086,0.1771258933773634,0.017142856493592262,0.017142856493592262,0.017142856493592262,0.0454285703599453,0.0454285703599453,0.0454285703599453,0.1177142858505249,0.1177142858505249,0.1177142858505249,0.25371429324150085,0.25371429324150085,0.25371429324150085,0.5320000052452087,0.5320000052452087,0.5320000052452087
all,C01,intensity,all_frames,anomaly,point,sequence_equal,90739,90739,8659,3545,19,0.0,0.5905993763714055,0.001714285695925355,1.1411428451538086,0.2680852764493725,0.02742857113480568,0.02742857113480568,0.02742857113480568,0.11914286017417908,0.11914286017417908,0.11914286017417908,0.2248571366071701,0.2248571366071701,0.2248571366071701,0.37685713171958923,0.37685713171958923,0.37685713171958923,0.6482856869697571,0.6482856869697571,0.6482856869697571
all,C01,intensity,all_frames,ignore,point,observation_equal,243679266,243679266,8659,8659,19,0.0,0.0,0.0002857142826542258,5.6177144050598145,0.26706309228019237,0.018571428954601288,0.018571428954601288,0.018571428954601288,0.07742857187986374,0.07742857187986374,0.07742857187986374,0.18542857468128204,0.18542857468128204,0.18542857468128204,0.3937142789363861,0.3937142789363861,0.3937142789363861,0.7717142701148987,0.7717142701148987,0.7717142701148987
all,C01,intensity,all_frames,ignore,point,frame_equal,243679266,243679266,8659,8659,19,0.0,0.0,0.0002857142826542258,5.6177144050598145,0.20890922177545432,0.013142856769263744,0.013142856769263744,0.013142856769263744,0.04714285582304001,0.04714285582304001,0.04714285582304001,0.12685714662075043,0.12685714662075043,0.12685714662075043,0.29085713624954224,0.29085713624954224,0.29085713624954224,0.6891428828239441,0.6891428828239441,0.6891428828239441
all,C01,intensity,all_frames,ignore,point,sequence_equal,243679266,243679266,8659,8659,19,0.0,0.0,0.0002857142826542258,5.6177144050598145,0.25539539922187693,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.06685714423656464,0.06685714423656464,0.06685714423656464,0.168857142329216,0.168857142329216,0.168857142329216,0.37542855739593506,0.37542855739593506,0.37542855739593506,0.7705714106559753,0.7705714106559753,0.7705714106559753
all,C01,intensity,all_frames,normal,point,observation_equal,744037182,744037182,8659,8659,19,0.0,0.0,0.0002857142826542258,8.640000343322754,0.3012431442352124,0.028285713866353035,0.028285713866353035,0.028285713866353035,0.11571428924798965,0.11571428924798965,0.11571428924798965,0.23800000548362732,0.23800000548362732,0.23800000548362732,0.4382857084274292,0.4382857084274292,0.4382857084274292,0.7731428742408752,0.7731428742408752,0.7731428742408752
all,C01,intensity,all_frames,normal,point,frame_equal,744037182,744037182,8659,8659,19,0.0,0.0,0.0002857142826542258,8.640000343322754,0.2877602951563499,0.01914285682141781,0.01914285682141781,0.01914285682141781,0.09542857110500336,0.09542857110500336,0.09542857110500336,0.21657143533229828,0.21657143533229828,0.21657143533229828,0.4262857139110565,0.4262857139110565,0.4262857139110565,0.7785714268684387,0.7785714268684387,0.7785714268684387
all,C01,intensity,all_frames,normal,point,sequence_equal,744037182,744037182,8659,8659,19,0.0,0.0,0.0002857142826542258,8.640000343322754,0.3012535748385806,0.02914285659790039,0.02914285659790039,0.02914285659790039,0.11599999666213989,0.11599999666213989,0.11599999666213989,0.23742857575416565,0.23742857575416565,0.23742857575416565,0.4374285638332367,0.4374285638332367,0.4374285638332367,0.7739999890327454,0.7739999890327454,0.7739999890327454
all,C03,intensity,all_frames,anomaly:r0,point,observation_equal,0,0,8659,0,0,,1.0,,,,,,,,,,,,,,,,,,
all,C03,intensity,all_frames,anomaly:r0,point,frame_equal,0,0,8659,0,0,,1.0,,,,,,,,,,,,,,,,,,
all,C03,intensity,all_frames,anomaly:r0,point,sequence_equal,0,0,8659,0,0,,1.0,,,,,,,,,,,,,,,,,,
all,C03,intensity,all_frames,anomaly:r1,point,observation_equal,14945,14945,8659,121,14,0.0,0.9860261000115487,0.001714285695925355,0.6431428790092468,0.08071953355368662,0.0051428573206067085,0.0051428573206067085,0.0051428573206067085,0.010571428574621677,0.010571428574621677,0.010571428574621677,0.04571428522467613,0.04571428522467613,0.04571428522467613,0.12628571689128876,0.12628571689128876,0.12628571689128876,0.2637142837047577,0.2637142837047577,0.2637142837047577
all,C03,intensity,all_frames,anomaly:r1,point,frame_equal,14945,14945,8659,121,14,0.0,0.9860261000115487,0.001714285695925355,0.6431428790092468,0.09961597021672525,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.017142856493592262,0.017142856493592262,0.017142856493592262,0.0762857124209404,0.0762857124209404,0.0762857124209404,0.1494285762310028,0.1494285762310028,0.1494285762310028,0.28114286065101624,0.28114286065101624,0.28114286065101624
all,C03,intensity,all_frames,anomaly:r1,point,sequence_equal,14945,14945,8659,121,14,0.0,0.9860261000115487,0.001714285695925355,0.6431428790092468,0.14235279718284008,0.014000000432133675,0.014000000432133675,0.014000000432133675,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.121714286506176,0.121714286506176,0.121714286506176,0.18657143414020538,0.18657143414020538,0.18657143414020538,0.3254285752773285,0.3254285752773285,0.3254285752773285
