structure_id,semantic,instance_id,frame,returns_all,returns_2p5_50m,range_min_m,range_median_m,range_max_m,range_2p5_50m_median_m,centroid_world_x_m,centroid_world_y_m,centroid_world_z_m,azimuth_lidar_deg,elevation_lidar_deg,azimuth_world_deg,elevation_world_deg,previous_observed_frame,gap_frames,centroid_displacement_m,nn_world_median_m,nn_world_p95_m
206:10:64,10,64,130,2358,2358,6.07556772,6.49861813,8.12717247,6.49861813,29.45713109,-5.22804825,-0.85358624,79.84132753,-15.2407747,30.32411692,-15.88581357,129,1,0.05847213,0.03500304,0.11010879
206:10:64,10,64,131,2430,2430,6.04256821,6.44648409,8.03196239,6.44648409,29.48816304,-5.293754,-0.83616064,82.56950773,-15.37428725,32.93726289,-15.97793916,130,1,0.07472536,0.0308588,0.10542865
206:10:64,10,64,132,2498,2498,6.10856628,6.4172411,7.97253466,6.4172411,29.52441268,-5.31452315,-0.83899213,85.52282229,-15.43594099,35.78286297,-15.90996335,131,1,0.04187375,0.0294359,0.09915027
206:10:64,10,64,133,2538,2538,6.1913209,6.41293049,7.97278261,6.41293049,29.57013957,-5.34633714,-0.81938364,88.41761769,-15.50551248,38.57327006,-15.86288121,132,1,0.05905566,0.02889949,0.09625199
206:10:64,10,64,134,2546,2546,6.17870331,6.42196655,8.10767078,6.42196655,29.58103299,-5.36816816,-0.81101754,91.69248143,-15.58327976,41.72358179,-15.85614379,133,1,0.02579247,0.02736606,0.09056525
206:10:64,10,64,135,2529,2529,6.21244097,6.44458532,8.24566841,6.44458532,29.60355107,-5.38929207,-0.80664031,94.81052637,-15.64430422,44.71540863,-15.8763835,134,1,0.03118403,0.02768192,0.09886015
206:10:64,10,64,136,2531,2531,6.20056486,6.49635267,8.45866585,6.49635267,29.58909767,-5.38182883,-0.81855811,98.14644868,-15.68773873,47.99729701,-15.85317859,135,1,0.02016518,0.02684471,0.09848349
206:10:64,10,64,137,2542,2542,6.20174837,6.5955925,8.50740433,6.5955925,29.5864379,-5.36471843,-0.84449565,101.42308112,-15.8314495,51.29844378,-15.83992382,136,1,0.03118647,0.02721928,0.09356994
206:10:64,10,64,138,2534,2534,6.26056337,6.68573189,8.72166252,6.68573189,29.58998738,-5.39350122,-0.84878048,104.36452714,-15.7979447,54.24043826,-15.80249312,137,1,0.02931565,0.02765698,0.08989329
206:10:64,10,64,139,2510,2510,6.28549957,6.78404665,8.94588947,6.78404665,29.56896019,-5.38962552,-0.87284438,107.29101304,-15.82362232,57.21376622,-15.80440433,138,1,0.03219061,0.02831943,0.09650675
206:10:64,10,64,140,2522,2522,6.31938887,6.86832094,9.06311417,6.86832094,29.6011557,-5.44234094,-0.89418395,109.7917683,-15.64561609,59.73022639,-15.84317692,139,1,0.06535169,0.031191,0.09405291
206:10:64,10,64,141,2435,2435,6.38120174,7.00079632,9.25234604,7.00079632,29.57469599,-5.41153809,-0.91988123,112.80036204,-15.42581194,62.7824161,-15.77896984,140,1,0.04805499,0.02981866,0.10113604
206:10:64,10,64,142,2349,2349,6.45749521,7.1485548,9.37261391,7.1485548,29.61895836,-5.44691679,-0.94929198,114.94216714,-15.2992449,64.97699085,-15.69504088,141,1,0.063842,0.0335798,0.12162972
206:10:64,10,64,143,2300,2300,6.57292414,7.2379837,9.49061203,7.2379837,29.63086271,-5.48642157,-0.95617106,117.09794076,-15.0816709,67.1711627,-15.4599449,142,1,0.04182897,0.03339768,0.10689456
206:10:64,10,64,144,2219,2219,6.67098284,7.36399794,9.73383904,7.36399794,29.68644866,-5.52897892,-0.95762048,119.04294272,-14.83759762,69.04179612,-15.14557274,143,1,0.07002162,0.03211573,0.09239445
206:10:64,10,64,145,2108,2108,6.79219389,7.45507431,10.01905346,7.45507431,29.72233827,-5.58032084,-0.96071032,120.95072987,-14.66900686,70.92608609,-14.9616873,144,1,0.06271846,0.03349941,0.10367123
206:10:64,10,64,146,2061,2061,6.91897821,7.62128925,10.20830631,7.62128925,29.75280122,-5.61254939,-0.96486713,122.9131352,-14.3134381,72.83327317,-14.62452988,145,1,0.04454155,0.03411361,0.10586826
206:10:64,10,64,147,1979,1979,7.12668419,7.80990362,10.29230499,7.80990362,29.7724938,-5.64110389,-0.96517419,124.85279526,-14.14615351,74.69340524,-14.42249702,146,1,0.03468792,0.03267309,0.09743788
206:10:64,10,64,148,1852,1852,7.23948145,7.96315002,10.3473053,7.96315002,29.80803795,-5.67221096,-0.96891147,126.57061997,-13.84719379,76.35232754,-14.13011028,147,1,0.04738147,0.03412744,0.09979779
206:10:64,10,64,149,1760,1760,7.43368006,8.15491104,10.57255554,8.15491104,29.83260999,-5.67882495,-0.97123469,128.34369101,-13.48463837,78.03425363,-13.76995523,148,1,0.02555245,0.03607715,0.10391015
206:10:64,10,64,150,1666,1666,7.55713224,8.35392761,10.92779446,8.35392761,29.8322794,-5.67978547,-0.97672278,130.14701299,-13.26361526,79.7869619,-13.50815839,149,1,0.00558131,0.03547627,0.10396726
206:10:64,10,64,151,1579,1579,7.74790478,8.51953602,11.12979221,8.51953602,29.85941665,-5.68587704,-0.97106116,131.74180179,-12.86259587,81.32958016,-13.09783064,150,1,0.02838295,0.03693358,0.1087413
206:10:64,10,64,152,1438,1438,7.99636126,8.73572826,11.3030014,8.73572826,29.83365123,-5.68007077,-0.97246939,133.59126895,-12.58066569,83.10850728,-12.77386799,151,1,0.02644906,0.03925234,0.11298414
206:10:64,10,64,153,1342,1342,8.21432686,8.97271442,11.47709465,8.97271442,29.85129203,-5.68181605,-0.98698997,135.00015681,-12.38503195,84.46067122,-12.5638047,152,1,0.02291487,0.03883012,0.11695261
206:10:64,10,64,154,1252,1252,8.41885185,9.16168785,11.72886848,9.16168785,29.89790045,-5.70289774,-0.98072878,136.19032418,-12.21446543,85.53749285,-12.31485732,153,1,0.05153625,0.03637914,0.09345873
206:10:64,10,64,155,1179,1179,8.59689426,9.38894653,12.01859379,9.38894653,29.93742231,-5.72793946,-0.96354971,137.43225204,-12.14716593,86.61352504,-11.94514154,154,1,0.0498416,0.03598817,0.10346651
206:10:64,10,64,156,1086,1086,8.81489086,9.59332752,12.3118639,9.59332752,29.9702053,-5.74761064,-0.97471812,138.57664496,-12.22848281,87.65033784,-11.72933808,155,1,0.0398298,0.03896747,0.11177272
206:10:64,10,64,157,1028,1028,9.11534882,9.779562,12.54859161,9.779562,30.02438046,-5.77409051,-0.96995665,139.57669226,-12.14063915,88.5165932,-11.48878582,156,1,0.06048804,0.04044398,0.11038444
206:10:64,10,64,158,975,975,9.28961468,10.00773048,12.81832123,10.00773048,30.01784286,-5.77749423,-0.97934874,140.86804,-11.95820771,89.6416127,-11.31780612,157,1,0.01193888,0.04167392,0.12340975
206:10:64,10,64,159,898,898,9.51183987,10.20098495,13.09908485,10.20098495,30.0502962,-5.80368824,-0.98104243,141.89160562,-11.62927298,90.45381967,-11.08533826,158,1,0.04173984,0.03863814,0.11308865
206:10:64,10,64,160,863,863,9.76305485,10.45044518,13.36731911,10.45044518,30.05130708,-5.80580794,-0.97031097,143.18666327,-11.45659563,91.39231606,-10.78056503,159,1,0.01098541,0.03987305,0.09975987
206:10:64,10,64,161,823,823,9.98060799,10.66044331,13.5505867,10.66044331,30.08921962,-5.82277558,-0.97107753,144.26086778,-11.42104418,92.08627782,-10.52961553,160,1,0.04154334,0.03857371,0.10624762
206:10:64,10,64,162,783,783,10.25905132,10.90687275,13.83281326,10.90687275,30.09001861,-5.82983468,-0.97760078,145.43020634,-11.46082925,92.83034926,-10.36385899,161,1,0.0096448,0.04213902,0.11544325
206:10:64,10,64,163,720,720,10.48160458,11.12284279,14.03102875,11.12284279,30.12749671,-5.85344604,-0.99121152,146.46751119,-11.51494899,93.43053208,-10.32135569,162,1,0.04633958,0.04962813,0.13002658
206:10:64,10,64,164,692,692,10.68130207,11.33324242,14.33481026,11.33324242,30.13243224,-5.83521009,-0.96555766,147.55941495,-11.03674349,94.03160566,-10.09360345,163,1,0.03185954,0.04360421,0.11297122
206:10:64,10,64,165,648,648,10.87604713,11.49966812,14.52402782,11.49966812,30.1261197,-5.85935709,-0.97131746,148.72018655,-10.75066036,94.66258234,-9.95057995,164,1,0.02561447,0.04970632,0.14016234
206:10:64,10,64,166,604,604,11.05730057,11.71503067,14.65377522,11.71503067,30.11556559,-5.83733482,-0.9830651,149.90350147,-10.43489985,95.28414119,-9.75550319,165,1,0.02709939,0.05401806,0.14489563
206:10:64,10,64,167,563,563,11.3212986,11.9701395,14.99128056,11.9701395,30.08248866,-5.81527929,-0.97653282,151.19161374,-10.23785101,95.94924225,-9.52571669,166,1,0.04028896,0.0634373,0.14925734
206:10:64,10,64,168,547,547,11.49454975,12.13243484,15.16377354,12.13243484,30.15003852,-5.83977827,-0.98774337,151.95623823,-10.19282939,96.11611737,-9.45047772,167,1,0.07272455,0.0625803,0.15158453
206:10:64,10,64,169,507,507,11.70054817,12.38913822,15.45328045,12.38913822,30.13018689,-5.83671641,-0.98346246,153.08843518,-10.19713067,96.6707928,-9.31734944,168,1,0.02053749,0.06831013,0.14749593
206:10:64,10,64,170,510,510,11.95199776,12.5656786,15.66777325,12.5656786,30.18456188,-5.82373367,-1.00255977,154.02467652,-10.14831317,96.88703303,-9.11201749,169,1,0.05907537,0.06588656,0.15115379
206:10:64,10,64,171,426,426,12.09554672,12.7475853,15.85927773,12.7475853,30.17833758,-5.81869171,-1.03717059,155.01091543,-10.37066954,97.15134125,-9.12542525,170,1,0.03552566,0.07899778,0.16835988
206:10:64,10,64,172,430,430,12.34054565,12.97811794,16.1115303,12.97811794,30.22882306,-5.87138041,-1.04264392,155.88130805,-10.3834624,97.26743337,-9.08379679,171,1,0.07317677,0.0652943,0.15563783
206:10:64,10,64,173,409,409,12.51078606,13.16594982,16.15553093,13.16594982,30.21331433,-5.84585641,-0.97022686,156.98938277,-10.0458984,97.64721179,-8.71169884,172,1,0.07833406,0.07299278,0.15806427
206:10:64,10,64,174,387,387,12.7447834,13.33531761,16.51877022,13.33531761,30.26467162,-5.87805115,-1.04595934,157.68109253,-10.24042448,97.78709261,-8.91021248,173,1,0.09700248,0.07691357,0.18776564
206:10:64,10,64,175,369,369,12.91899204,13.5613184,16.47752762,13.5613184,30.26789675,-5.87673327,-0.9919102,158.51138537,-9.89854912,98.09094133,-8.50752709,174,1,0.05416131,0.07453533,0.1858396
206:10:64,10,64,176,355,355,13.1357832,13.72942638,16.8539753,13.72942638,30.2457729,-5.85243302,-1.02411496,159.48677364,-10.21743646,98.51074076,-8.53397078,175,1,0.0460121,0.08115553,0.18892442
206:10:64,10,64,177,340,340,13.28378105,13.8978281,16.9380188,13.8978281,30.307887,-5.89530918,-0.99917436,160.12590187,-10.27285404,98.69422869,-8.36199314,176,1,0.07948938,0.07645629,0.22421775
206:10:64,10,64,178,317,317,13.50577927,14.05931568,17.15901756,14.05931568,30.27525395,-5.88410021,-1.07110787,160.94498724,-10.47658103,99.06015867,-8.49999227,177,1,0.07978087,0.08111497,0.19348407
206:10:64,10,64,179,329,329,13.65377998,14.24077797,17.42897606,14.24077797,30.31591919,-5.86573471,-1.05510339,161.46468217,-10.18404397,99.0615935,-8.34205889,178,1,0.04740356,0.07586357,0.22067882
206:10:64,10,64,180,341,341,13.79198837,14.33131504,17.58676529,14.33131504,30.2831607,-5.89406349,-1.03495048,162.27879673,-9.93692622,99.35303124,-8.15775548,179,1,0.04776796,0.06475219,0.17284087
206:10:64,10,64,181,313,313,14.00498676,14.51623917,17.85376549,14.51623917,30.34992623,-5.93076995,-1.00599506,162.63318499,-9.77846182,99.30651295,-8.01734441,180,1,0.08150716,0.06469395,0.24626336
206:10:64,10,64,182,292,292,14.14724064,14.73761559,18.00397301,14.73761559,30.28477967,-5.84726845,-1.04080518,163.37136211,-9.74178763,99.67942951,-8.03478153,181,1,0.11148237,0.06900557,0.29332544
206:10:64,10,64,183,277,277,14.26523972,14.85770416,17.91576576,14.85770416,30.29070465,-5.89374372,-1.02283583,163.87730018,-9.52582798,99.83140081,-7.89966334,182,1,0.05017921,0.07196921,0.27169377
206:10:64,10,64,184,246,246,14.4382391,14.93778801,18.06576538,14.93778801,30.31825146,-5.92426978,-1.03457326,164.18181817,-9.45233289,99.88383858,-7.76960222,183,1,0.0427602,0.07904544,0.22419568
206:10:64,10,64,185,250,250,14.60123825,15.06961441,18.33748436,15.06961441,30.29749882,-5.88765545,-1.05068857,164.51084966,-9.66902424,99.97743935,-7.7243239,184,1,0.04506644,0.05991896,0.27841832
206:10:64,10,64,186,254,254,14.75198364,15.24319267,18.58422661,15.24319267,30.36906953,-5.88690335,-1.03937329,164.57322822,-9.89666469,99.76654551,-7.73395872,185,1,0.07246357,0.05942437,0.18716766
206:10:64,10,64,187,278,278,14.9157753,15.44062614,18.73722458,15.44062614,30.29201365,-5.88609407,-1.01899946,165.17163302,-9.92802319,100.20928228,-7.70174919,186,1,0.07970795,0.06166761,0.20433517
206:10:64,10,64,188,224,224,15.00298405,15.42271805,18.59976387,15.42271805,30.43625105,-6.04838233,-1.00024498,165.00491402,-9.81167387,100.0387669,-7.60237851,187,1,0.21793036,0.08107988,0.34197404
206:10:64,10,64,189,246,246,15.16098309,15.68765068,19.01076126,15.68765068,30.3356582,-5.86671088,-1.02738156,165.48832068,-9.76504569,100.39843749,-7.4297526,188,1,0.2094274,0.06866641,0.31636393
206:10:64,10,64,190,227,227,15.33777237,15.76993847,19.1837616,15.76993847,30.31545856,-5.89644936,-1.06687404,165.86137134,-9.97441311,100.54666082,-7.39149121,189,1,0.05340467,0.05728245,0.26164671
206:10:64,10,64,191,188,188,15.46077251,15.86242676,18.47101402,15.86242676,30.59730715,-6.14919488,-1.03487916,165.31442751,-10.2128424,99.75584223,-7.37748015,190,1,0.37992446,0.06112451,0.64087215
206:10:64,10,64,192,213,213,15.60977268,16.05957603,19.26326942,16.05957603,30.3098706,-5.95199704,-1.06109908,166.34610656,-10.29464468,100.71887171,-7.42077964,191,1,0.34956293,0.07541143,0.54389867
206:10:64,10,64,193,197,197,15.73797989,16.20397758,19.61976051,16.20397758,30.44698275,-5.99099991,-1.04039498,166.00701584,-10.16758645,100.39299324,-7.41131668,192,1,0.14404731,0.08262285,0.44439424
206:10:64,10,64,194,170,170,15.8542347,16.27760696,19.75247955,16.27760696,30.50863761,-6.08603551,-1.01815744,165.99512407,-9.75122081,100.44342888,-7.34239069,193,1,0.11544521,0.06891141,0.27029606
206:10:64,10,64,195,194,194,16.02549171,16.39321518,19.5987606,16.39321518,30.33385074,-5.94387443,-1.0357183,166.55445448,-9.21644353,101.16253492,-7.2031732,194,1,0.22598364,0.09240016,0.31522744
206:10:64,10,64,196,191,191,16.13673019,16.58077049,19.80197144,16.58077049,30.31320441,-5.94405304,-1.06874281,166.57368892,-9.05785758,101.32255984,-7.13160204,195,1,0.03894767,0.06111828,0.18001375
206:10:64,10,64,197,188,188,16.27473068,16.73147202,19.92497063,16.73147202,30.41612031,-5.95485088,-1.04135271,166.2925243,-9.0968425,101.02793144,-6.97418202,196,1,0.10704436,0.07009384,0.31662688
206:10:64,10,64,198,159,159,16.42049026,16.87027359,20.2514782,16.87027359,30.5234325,-6.05682394,-1.02378102,166.10795533,-9.34104027,100.83142566,-6.95622689,197,1,0.14907439,0.08928284,0.47528608
206:10:64,10,64,199,158,158,16.5784893,17.0485611,20.21397018,17.0485611,30.49349272,-6.04388012,-1.02745318,166.17789583,-9.43389175,101.06043273,-6.96229699,198,1,0.03282404,0.05832993,0.38529441
206:10:64,10,64,200,155,155,16.69223213,17.26272774,19.72097015,17.26272774,30.43331852,-5.98606474,-1.05090461,166.24875183,-9.38992306,101.36136013,-6.98062231,199,1,0.08668057,0.06696268,0.42996042
206:10:64,10,64,201,164,164,16.85072899,17.31810379,20.40822029,17.31810379,30.44468181,-6.03066393,-1.05276919,166.23277813,-9.26105076,101.4587899,-6.94902807,200,1,0.04606179,0.08522523,0.30562538
206:10:64,10,64,202,164,164,16.9817276,17.38278008,20.56422043,17.38278008,30.47749936,-6.0674641,-1.05796278,166.09813038,-9.22319547,101.52771616,-6.92635079,201,1,0.04958042,0.07153504,0.25782696
206:10:64,10,64,203,132,132,17.11172867,17.47824669,20.67848015,17.47824669,30.61877262,-6.06741114,-0.99909939,165.45645234,-8.91980793,101.18180439,-6.590852,202,1,0.15304586,0.07481155,0.31455099
206:10:64,10,64,204,129,129,17.29272842,17.59327126,20.94047928,17.59327126,30.61215312,-6.07833501,-1.01591671,165.33253504,-9.01210912,101.32486341,-6.59214938,203,1,0.02111802,0.06264138,0.45189382
206:10:64,10,64,205,140,140,17.43548775,17.77444077,21.06147957,17.77444077,30.64207945,-6.15475499,-1.00541744,165.14098901,-9.04463522,101.39523093,-6.58640626,204,1,0.08273955,0.06099879,0.33885492
206:10:64,10,64,206,132,132,17.59772873,18.0393486,21.12196732,18.0393486,30.51138375,-6.07732088,-1.00913331,165.39071062,-8.81855693,101.95886803,-6.51826681,205,1,0.15195794,0.08751648,0.3558009
206:10:64,10,64,207,120,120,17.77193451,18.12783813,21.30821991,18.12783813,30.60440498,-6.01480626,-1.04788831,164.79611537,-8.57515435,101.8088898,-6.52217398,206,1,0.11858742,0.08465309,0.49098459
206:10:64,10,64,208,98,98,17.91818619,18.26559067,21.4369278,18.26559067,30.60071578,-6.06164763,-1.06832037,164.52750642,-8.18950206,101.99668256,-6.50691616,207,1,0.05123663,0.09487979,0.25732284
206:10:64,10,64,209,113,113,18.11644936,18.44385719,21.14492607,18.44385719,30.5840007,-6.12783423,-1.00165115,164.36749554,-7.70481412,102.24386943,-6.25654966,208,1,0.09541931,0.0963247,0.38497987
206:10:64,10,64,210,91,91,18.27669334,18.63948441,21.35717964,18.63948441,30.80468022,-6.13915045,-0.97068438,163.43609937,-7.65587191,101.73386974,-6.14608348,209,1,0.22312877,0.09055336,0.46865197
206:10:64,10,64,211,114,114,18.47344589,18.80958939,21.92517662,18.80958939,30.63030183,-6.08143369,-0.9794624,163.62438819,-7.70931711,102.39919075,-6.12329243,210,1,0.18389155,0.09816893,0.45122237
206:10:64,10,64,212,83,83,18.70818329,19.01172256,22.38617706,19.01172256,30.66473952,-6.10856783,-0.96734301,163.30383679,-7.73128396,102.55879673,-6.06073726,211,1,0.04548732,0.08637999,0.34546343
206:10:64,10,64,213,75,75,18.89269066,19.15893173,22.56017494,19.15893173,30.75582625,-6.22786248,-1.06277725,162.84052807,-7.99331997,102.5643407,-6.31459307,212,1,0.17786427,0.07236539,0.432364
206:10:64,10,64,214,104,104,19.08769226,19.49260712,22.60892487,19.49260712,30.6410852,-6.05080818,-0.99231244,162.78683591,-7.60373736,102.9821396,-5.96161056,213,1,0.2224388,0.09858521,0.59976335
206:10:64,10,64,215,76,76,19.32844543,19.64480972,22.41792488,19.64480972,30.67691605,-6.06650541,-1.06585439,162.48698902,-7.68953069,103.10784851,-6.12019423,214,1,0.08329869,0.08857422,0.46432278
206:10:64,10,64,216,83,83,19.56790161,19.86510468,22.93917274,19.86510468,30.79968118,-6.14851087,-1.08690008,161.92461821,-7.65053119,103.0293559,-6.21000671,215,1,0.14912778,0.08264339,0.67522142
206:10:64,10,64,217,89,89,19.75190353,20.06714058,23.55943871,20.06714058,30.72752342,-6.09539958,-1.10795865,161.95832007,-7.34660056,103.46164297,-6.07395746,216,1,0.09203811,0.07758102,0.47639682
206:10:64,10,64,218,110,110,19.99513817,20.2905159,23.11043739,20.2905159,30.79291365,-6.17920423,-1.03872618,161.53397802,-7.0987388,103.49685379,-5.8453022,217,1,0.12685517,0.10039266,0.70891291
206:10:64,10,64,219,92,92,20.2381382,20.53601837,23.87889481,20.53601837,30.78396022,-6.14683401,-1.00911209,161.35802305,-7.02193074,103.71822386,-5.67803297,218,1,0.04477711,0.06908459,0.16751302
206:10:64,10,64,220,91,91,20.49413872,20.92692566,23.51768494,20.92692566,30.75357984,-6.07649291,-0.98768234,161.23055541,-7.03565241,103.95134066,-5.57421807,219,1,0.07956175,0.08519793,0.56840965
206:10:64,10,64,221,65,65,20.74290085,21.0421772,22.90740395,21.0421772,30.60105557,-6.14894283,-0.9590724,161.55231823,-6.92962543,104.67508292,-5.4909759,220,1,0.17126346,0.08219507,0.49905199
206:10:64,10,64,222,59,59,21.03113556,21.29610252,24.08389664,21.29610252,30.61348351,-6.14072994,-0.99807139,161.30723946,-6.97523747,104.87868209,-5.57215851,221,1,0.04174717,0.09500652,0.39088999
206:10:64,10,64,223,54,54,21.23613548,21.84803009,24.91967964,21.84803009,30.83340515,-6.07182137,-0.99205913,160.53466582,-6.85378382,104.55200132,-5.45504214,222,1,0.23054298,0.09576288,0.52124394
206:10:64,10,64,224,65,65,21.54913712,21.83844185,24.61713219,21.83844185,30.82207838,-6.1152945,-1.11014631,160.48548263,-7.05834953,104.87687824,-5.69436422,223,1,0.12634394,0.10685001,0.5156695
206:10:64,10,64,225,57,57,21.83040619,22.09868813,23.82868385,22.09868813,30.73598991,-6.28132161,-1.03287169,160.66684153,-6.90672631,105.4506163,-5.46687227,224,1,0.20235512,0.07534887,0.98332948
206:10:64,10,64,226,62,62,22.09313393,22.36676788,25.11389351,22.36676788,30.83142814,-6.14220102,-0.97355047,160.18642145,-6.86221072,105.37352634,-5.22853647,225,1,0.17883512,0.10445447,0.85942136
206:10:64,10,64,227,52,52,22.39513397,22.65779114,24.51440048,22.65779114,30.80486224,-6.15538541,-1.05908022,160.13225417,-7.15986167,105.67780629,-5.40594194,226,1,0.09052576,0.09682486,0.74219322
206:10:64,10,64,228,52,52,22.75613403,22.99390984,25.86667824,22.99390984,30.88994203,-6.12483078,-1.07077845,159.75327506,-7.13665536,105.74144634,-5.42629188,227,1,0.09115374,0.07863887,0.53390724
206:10:64,10,64,229,57,57,23.02240181,23.28840256,26.08213234,23.28840256,30.80390517,-6.12067485,-0.9987874,159.79116433,-6.6738733,106.19583153,-5.15993227,228,1,0.11226007,0.09660328,0.53611006
206:10:64,10,64,230,49,49,23.30940056,23.55613327,26.55389214,23.55613327,30.71549522,-6.2693151,-1.10743734,159.97535499,-6.84572103,106.75123162,-5.35438091,229,1,0.20424262,0.11204465,0.5077564
206:10:64,10,64,231,43,43,23.59640312,23.84384918,27.29689217,23.84384918,30.77469131,-6.20910185,-1.09552047,159.72901971,-6.85546733,106.88862171,-5.27140728,230,1,0.08527499,0.06656047,0.43424062
206:10:64,10,64,232,43,43,23.95913124,24.15909767,27.09889221,24.15909767,30.69542815,-6.22657719,-1.12034855,159.86534093,-6.85444599,107.38553336,-5.28376281,231,1,0.08487915,0.062448,0.55009619
