aspect,azimuth_gap,azimuth_span,elevation_span,frame,ground_height_median,ground_height_p05,ground_rmse,ground_status,ground_support,height,instance,length,linearity,planarity,points,scattering,segment,sequence,shape_status,source_frame,source_sequence,unique_points,version,width
,,,,163,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,163,206,1,synthetic/pilot_v2_r2/train/002,
,,,,164,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,164,206,1,synthetic/pilot_v2_r2/train/002,
,,,,165,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,165,206,1,synthetic/pilot_v2_r2/train/002,
,,,,167,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,167,206,1,synthetic/pilot_v2_r2/train/002,
,,,,196,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,196,206,1,synthetic/pilot_v2_r2/train/002,
,,,,198,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,198,206,2,synthetic/pilot_v2_r2/train/002,
,,,,199,,,,fewer_than_20_ground_returns,0,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,199,206,4,synthetic/pilot_v2_r2/train/002,
,,,,200,,,,fewer_than_20_ground_returns,0,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,200,206,4,synthetic/pilot_v2_r2/train/002,
,,,,201,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,201,206,2,synthetic/pilot_v2_r2/train/002,
,,,,202,,,,fewer_than_20_ground_returns,0,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,202,206,4,synthetic/pilot_v2_r2/train/002,
,,,,203,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,203,206,2,synthetic/pilot_v2_r2/train/002,
,,,,204,,,,fewer_than_20_ground_returns,0,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,204,206,6,synthetic/pilot_v2_r2/train/002,
,,,,205,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,205,206,2,synthetic/pilot_v2_r2/train/002,
,,,,206,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,206,206,1,synthetic/pilot_v2_r2/train/002,
,,,,209,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,209,206,1,synthetic/pilot_v2_r2/train/002,
,,,,210,,,,fewer_than_20_ground_returns,0,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,210,206,2,synthetic/pilot_v2_r2/train/002,
,,,,253,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,253,206,1,synthetic/pilot_v2_r2/train/002,
,,,,256,,,,fewer_than_20_ground_returns,2,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,256,206,6,synthetic/pilot_v2_r2/train/002,
,,,,258,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,258,206,1,synthetic/pilot_v2_r2/train/002,
,,,,259,,,,fewer_than_20_ground_returns,7,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,259,206,2,synthetic/pilot_v2_r2/train/002,
,,,,261,,,,fewer_than_20_ground_returns,0,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,261,206,1,synthetic/pilot_v2_r2/train/002,
,,,,262,,,,fewer_than_20_ground_returns,8,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,262,206,5,synthetic/pilot_v2_r2/train/002,
,,,,266,,,,fewer_than_20_ground_returns,5,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,266,206,1,synthetic/pilot_v2_r2/train/002,
,,,,268,,,,fewer_than_20_ground_returns,8,,60001,,,,2,,0,002_00,fewer_than_10_distinct_returns,268,206,2,synthetic/pilot_v2_r2/train/002,
,,,,269,,,,fewer_than_20_ground_returns,7,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,269,206,1,synthetic/pilot_v2_r2/train/002,
,,,,270,,,,fewer_than_20_ground_returns,8,,60001,,,,3,,0,002_00,fewer_than_10_distinct_returns,270,206,3,synthetic/pilot_v2_r2/train/002,
,,,,271,,,,fewer_than_20_ground_returns,8,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,271,206,6,synthetic/pilot_v2_r2/train/002,
,,,,272,,,,fewer_than_20_ground_returns,3,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,272,206,4,synthetic/pilot_v2_r2/train/002,
,,,,274,,,,fewer_than_20_ground_returns,10,,60001,,,,1,,0,002_00,fewer_than_10_distinct_returns,274,206,1,synthetic/pilot_v2_r2/train/002,
,,,,278,,,,fewer_than_20_ground_returns,7,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,278,206,5,synthetic/pilot_v2_r2/train/002,
,,,,279,,,,fewer_than_20_ground_returns,10,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,279,206,4,synthetic/pilot_v2_r2/train/002,
,,,,280,,,,fewer_than_20_ground_returns,6,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,280,206,6,synthetic/pilot_v2_r2/train/002,
,,,,281,,,,fewer_than_20_ground_returns,9,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,281,206,8,synthetic/pilot_v2_r2/train/002,
,,,,282,,,,fewer_than_20_ground_returns,8,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,282,206,6,synthetic/pilot_v2_r2/train/002,
,,,,283,,,,fewer_than_20_ground_returns,9,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,283,206,6,synthetic/pilot_v2_r2/train/002,
,,,,284,,,,fewer_than_20_ground_returns,17,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,284,206,4,synthetic/pilot_v2_r2/train/002,
,,,,285,,,,fewer_than_20_ground_returns,15,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,285,206,7,synthetic/pilot_v2_r2/train/002,
1.1512691299110274,0.005339460751077052,0.018718281431959305,0.018143862041565973,286,,,,fewer_than_20_ground_returns,17,0.5901027508080006,60001,0.5669059753417969,0.2636080018013817,0.49120503030803636,13,0.24518696789058192,0,002_00,reliable_visible_extent,286,206,13,synthetic/pilot_v2_r2/train/002,0.4924182891845703
1.20513545157253,0.0058254069870514735,0.018718214928372667,0.03070149130534352,287,,,,fewer_than_20_ground_returns,18,0.9917194545269012,60001,0.5124092102050781,0.41425198576316025,0.4706464804662406,12,0.11510153377059919,0,002_00,reliable_visible_extent,287,206,12,synthetic/pilot_v2_r2/train/002,0.4251880645751953
1.4315083995573885,0.005825415148069335,0.013068301165330531,0.030705690783604175,288,0.6928181447180985,0.25907628141260547,0.015327741573381577,local_plane_proxy,21,0.9838728904724121,60001,0.4342842102050781,0.6726398586600273,0.2736819787593233,10,0.053678162580649336,0,002_00,reliable_visible_extent,288,206,10,synthetic/pilot_v2_r2/train/002,0.303375244140625
1.1795757388715415,0.005825390353914939,0.018718297645702542,0.03070688935406926,289,0.6808436888768956,0.26410382385641246,0.018822457843335014,local_plane_proxy,22,0.9794210195541382,60001,0.4957256317138672,0.6269570592189077,0.2769545902744575,11,0.09608835050663478,0,002_00,reliable_visible_extent,289,206,11,synthetic/pilot_v2_r2/train/002,0.420257568359375
1.4313791365697968,0.005825453572559813,0.018718264476972557,0.03070996522442363,290,0.6408284874019312,0.13284410715496384,0.022317462375059088,local_plane_proxy,26,0.9724613726139069,60001,0.5363330841064453,0.6323360999168519,0.3372332980606463,11,0.03043060202250178,0,002_00,reliable_visible_extent,290,206,11,synthetic/pilot_v2_r2/train/002,0.3746967315673828
,,,,291,0.6236251876972653,0.115507571161188,0.024322695396749083,local_plane_proxy,22,,60001,,,,9,,0,002_00,fewer_than_10_distinct_returns,291,206,9,synthetic/pilot_v2_r2/train/002,
1.3076936871505875,0.006135899851571591,0.018893700356032994,0.024432295513366592,292,0.4705228116957043,0.16416446260926074,0.02056167189599037,local_plane_proxy,21,0.7649354338645935,60001,0.5563449859619141,0.5159474906526604,0.4381533049820006,11,0.04589920436533897,0,002_00,reliable_visible_extent,292,206,11,synthetic/pilot_v2_r2/train/002,0.42543983459472656
1.1801985696747666,0.006135889754012136,0.018407789230988847,0.02443499839862208,293,0.5236790561288274,0.12389587863930172,0.036053331828811416,local_plane_proxy,22,0.7622127830982208,60001,0.4620685577392578,0.6129841422110822,0.33571307428608343,10,0.05130278350283439,0,002_00,reliable_visible_extent,293,206,10,synthetic/pilot_v2_r2/train/002,0.39151763916015625
1.0822817403739344,0.005649937643808056,0.018407822203708513,0.03070044810312532,294,0.5694524821834157,0.15892276991865864,0.03605339684562604,local_plane_proxy,28,0.9563631117343903,60001,0.4850273132324219,0.6855950432113844,0.17316910071691285,12,0.14123585607170272,0,002_00,reliable_visible_extent,294,206,12,synthetic/pilot_v2_r2/train/002,0.4481525421142578
,,,,295,0.5785846111641753,0.24044240675299364,0.03599268647335435,local_plane_proxy,24,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,295,206,8,synthetic/pilot_v2_r2/train/002,
,,,,296,0.5758637618695245,0.23882036831875836,0.03692562037909211,local_plane_proxy,27,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,296,206,5,synthetic/pilot_v2_r2/train/002,
,,,,297,,,,fewer_than_20_ground_returns,18,,60001,,,,6,,0,002_00,fewer_than_10_distinct_returns,297,206,6,synthetic/pilot_v2_r2/train/002,
,,,,298,0.6079108009659204,0.290546168155726,0.03443888243121645,local_plane_proxy,23,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,298,206,5,synthetic/pilot_v2_r2/train/002,
,,,,299,0.5516255068981596,0.1517509105081868,0.034725071127438535,local_plane_proxy,22,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,299,206,7,synthetic/pilot_v2_r2/train/002,
,,,,300,,,,fewer_than_20_ground_returns,16,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,300,206,7,synthetic/pilot_v2_r2/train/002,
,,,,301,,,,fewer_than_20_ground_returns,19,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,301,206,7,synthetic/pilot_v2_r2/train/002,
,,,,302,,,,insufficient_plane_inliers,22,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,302,206,7,synthetic/pilot_v2_r2/train/002,
,,,,303,,,,insufficient_plane_inliers,20,,60001,,,,9,,0,002_00,fewer_than_10_distinct_returns,303,206,9,synthetic/pilot_v2_r2/train/002,
,,,,304,,,,fewer_than_20_ground_returns,19,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,304,206,8,synthetic/pilot_v2_r2/train/002,
,,,,305,0.7641775271774809,0.27473411039227397,0.03889723967307287,local_plane_proxy,21,,60001,,,,9,,0,002_00,fewer_than_10_distinct_returns,305,206,9,synthetic/pilot_v2_r2/train/002,
1.3972450415286162,0.0059278085453234874,0.012866447531042269,0.030184260991700466,306,,,,insufficient_plane_inliers,21,0.9021826088428497,60001,0.46974945068359375,0.6496316312340803,0.2848850299943739,10,0.06548333877154576,0,002_00,reliable_visible_extent,306,206,10,synthetic/pilot_v2_r2/train/002,0.3361968994140625
,,,,307,,,,insufficient_plane_inliers,20,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,307,206,8,synthetic/pilot_v2_r2/train/002,
,,,,308,0.8607530401005887,0.5547524729636167,0.03638576288382483,local_plane_proxy,24,,60001,,,,4,,0,002_00,fewer_than_10_distinct_returns,308,206,4,synthetic/pilot_v2_r2/train/002,
,,,,309,0.7285695121374456,0.537451877380188,0.033385587074736225,local_plane_proxy,25,,60001,,,,5,,0,002_00,fewer_than_10_distinct_returns,309,206,5,synthetic/pilot_v2_r2/train/002,
,,,,310,0.6645082486416521,0.3246444318376881,0.027141287008904003,local_plane_proxy,32,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,310,206,8,synthetic/pilot_v2_r2/train/002,
,,,,311,0.6897655701961832,0.19265024657313168,0.03686399714562599,local_plane_proxy,33,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,311,206,8,synthetic/pilot_v2_r2/train/002,
,,,,312,0.7169422468611545,0.14966039894872202,0.0375130869655225,local_plane_proxy,31,,60001,,,,9,,0,002_00,fewer_than_10_distinct_returns,312,206,9,synthetic/pilot_v2_r2/train/002,
,,,,313,0.7607360794297859,0.322945672002412,0.03390296360567377,local_plane_proxy,27,,60001,,,,7,,0,002_00,fewer_than_10_distinct_returns,313,206,7,synthetic/pilot_v2_r2/train/002,
,,,,314,0.7251719287117891,0.1004556645394748,0.02284801941022013,local_plane_proxy,22,,60001,,,,9,,0,002_00,fewer_than_10_distinct_returns,314,206,9,synthetic/pilot_v2_r2/train/002,
1.1845572399814197,0.011299811065181076,0.018407787706974155,0.030527205883013005,315,0.7449297581784879,0.18739344893741608,0.03004450170950818,local_plane_proxy,24,0.8840917944908142,60001,0.5350399017333984,0.5104555363906275,0.3296037316869759,10,0.15994073192239663,0,002_00,reliable_visible_extent,315,206,10,synthetic/pilot_v2_r2/train/002,0.4516792297363281
1.1654895224749786,0.00516389905244985,0.019379794907626646,0.030538646488792627,316,0.7115240679913184,0.16876957076240767,0.035393404000622776,local_plane_proxy,31,0.8824541419744492,60001,0.5901451110839844,0.5796768557401228,0.28625504318826683,14,0.13406810107161032,0,002_00,reliable_visible_extent,316,206,14,synthetic/pilot_v2_r2/train/002,0.5063495635986328
,,,,317,0.622018481410824,0.23292879717545076,0.032625186238325284,local_plane_proxy,34,,60001,,,,8,,0,002_00,fewer_than_10_distinct_returns,317,206,8,synthetic/pilot_v2_r2/train/002,
1.4764848136724815,0.011686425564051306,0.024930335403356985,0.03052814400269636,318,0.6992685554233226,0.25513078681126244,0.031228093209263015,local_plane_proxy,31,0.8684299439191818,60001,0.6765823364257812,0.2996237370343271,0.5381047177741269,10,0.16227154519154588,0,002_00,reliable_visible_extent,318,206,10,synthetic/pilot_v2_r2/train/002,0.4582386016845703
1.1906673950651006,0.011299795183833505,0.013243971665845677,0.030527496594860436,319,0.6387712216374599,0.1842401372070547,0.03364651532841733,local_plane_proxy,30,0.8694880455732346,60001,0.4988517761230469,0.6504645497525617,0.20076544472645522,10,0.14877000552098305,0,002_00,reliable_visible_extent,319,206,10,synthetic/pilot_v2_r2/train/002,0.41896820068359375
1.0610117717786027,0.011299770400272857,0.019379819299651047,0.030529457980152414,320,0.6934659477658184,0.2532222302777684,0.036669221415871506,local_plane_proxy,35,0.8617488890886307,60001,0.4982032775878906,0.4605970178664751,0.4558288213937644,11,0.08357416073976046,0,002_00,reliable_visible_extent,320,206,11,synthetic/pilot_v2_r2/train/002,0.4695549011230469
1.08564429558126,0.005823937116512967,0.012582332869528479,0.030187707156061713,321,0.8599183980323006,0.1503924698079763,0.04160067175022405,local_plane_proxy,35,0.8502935767173767,60001,0.39813804626464844,0.8569725376172129,0.09075355787754967,10,0.05227390450523745,0,002_00,reliable_visible_extent,321,206,10,synthetic/pilot_v2_r2/train/002,0.366729736328125
1.0046242137064214,0.006039345778905525,0.019204219001592193,0.030711691844924928,322,0.8061546913061749,0.2643212344600121,0.03524736546480768,local_plane_proxy,38,0.8600236475467682,60001,0.4864788055419922,0.5537956384597361,0.38990522195095156,11,0.05629913958931227,0,002_00,reliable_visible_extent,322,206,11,synthetic/pilot_v2_r2/train/002,0.4842395782470703
1.241109920831918,0.011475408961179934,0.01919997488442604,0.0244263503553367,323,0.8116724312767931,0.3926563895465597,0.030001000268521545,local_plane_proxy,36,0.6836790107190609,60001,0.5436058044433594,0.22594374852100868,0.6414537193700331,11,0.13260253210895817,0,002_00,reliable_visible_extent,323,206,11,synthetic/pilot_v2_r2/train/002,0.4379997253417969
1.780938360718017,0.011475392978826049,0.02475759951494183,0.030534259605282263,324,0.7006995447436141,0.20300429486343763,0.033895614819901755,local_plane_proxy,34,0.8477703630924225,60001,0.7153129577636719,0.3503429240781578,0.5571069526925045,12,0.09255012322933766,0,002_00,reliable_visible_extent,324,206,12,synthetic/pilot_v2_r2/train/002,0.40164947509765625
1.2417006908195083,0.006135926770024724,0.02454366950977871,0.024424669841432066,325,0.8535617272465602,0.4667821678365348,0.030422519739424187,local_plane_proxy,36,0.6787157095968723,60001,0.5499038696289062,0.2907788863197297,0.5777191576569007,13,0.1315019560233696,0,002_00,reliable_visible_extent,325,206,13,synthetic/pilot_v2_r2/train/002,0.44286346435546875
1.4773558806728322,0.011475437396643695,0.01871820384450551,0.030707376854528713,326,0.6644400191244118,0.22401426053568807,0.035235156694448114,local_plane_proxy,36,0.8483878076076508,60001,0.5968761444091797,0.5033551128071608,0.3843800518140527,13,0.11226483537878641,0,002_00,reliable_visible_extent,326,206,13,synthetic/pilot_v2_r2/train/002,0.40401649475097656
1.3660531497982022,0.011475391587088546,0.018893738472736565,0.030186138569288905,327,0.7080774108703727,0.2456057492240174,0.034740063311992316,local_plane_proxy,31,0.8327859342098236,60001,0.5345420837402344,0.42522220359201457,0.5400481811174787,10,0.03472961529050677,0,002_00,reliable_visible_extent,327,206,10,synthetic/pilot_v2_r2/train/002,0.39130401611328125
1.1791755959150934,0.011299844341598142,0.019379759120598194,0.030539106763795395,328,0.6144709827118789,0.1597798159929782,0.03420012306117972,local_plane_proxy,39,0.8435658812522888,60001,0.5635814666748047,0.5273054341146113,0.37350334303181626,11,0.09919122285357249,0,002_00,reliable_visible_extent,328,206,11,synthetic/pilot_v2_r2/train/002,0.47794532775878906
1.1491313591674204,0.011885274078031083,0.024543631773510377,0.03680395319721017,329,0.6061433706626331,0.08790023628539867,0.036728437405490574,local_plane_proxy,35,1.0104258209466934,60001,0.5597820281982422,0.6526147580945998,0.2628744451499262,16,0.08451079675547399,0,002_00,reliable_visible_extent,329,206,16,synthetic/pilot_v2_r2/train/002,0.4871349334716797
1.0566553559654568,0.00564677464421004,0.018895432314762317,0.03680840199547992,330,0.6252620324430467,0.08541364567809076,0.033669701452278315,local_plane_proxy,36,1.0109892059117556,60001,0.5012969970703125,0.6512719956924569,0.2368363820340608,14,0.11189162227348233,0,002_00,reliable_visible_extent,330,206,14,synthetic/pilot_v2_r2/train/002,0.47441864013671875
1.2558467186180522,0.011469154878610999,0.01889698761487235,0.03071962355106697,331,0.6875182922574417,0.16953462513259576,0.03633687672965369,local_plane_proxy,37,0.8464802950620651,60001,0.5474472045898438,0.6962833325382409,0.19105061114064234,14,0.11266605632111674,0,002_00,reliable_visible_extent,331,206,14,synthetic/pilot_v2_r2/train/002,0.43591880798339844
1.6412004685086374,0.005747778762579481,0.019210391171146313,0.030707538173603076,332,0.7732842778084466,0.1735748089261321,0.03479010290132176,local_plane_proxy,41,0.8345946073532104,60001,0.5532283782958984,0.6124830893452493,0.3432719575796119,14,0.04424495307513878,0,002_00,reliable_visible_extent,332,206,14,synthetic/pilot_v2_r2/train/002,0.33708763122558594
1.1355599969252057,0.005646721143302003,0.019210401492362195,0.030713061194098036,333,0.584448413830892,0.14390224893683556,0.030504876314588914,local_plane_proxy,37,0.8370185196399689,60001,0.5071735382080078,0.6276363997980138,0.3100860624914493,16,0.0622775377105369,0,002_00,reliable_visible_extent,333,206,16,synthetic/pilot_v2_r2/train/002,0.4466285705566406
1.0490209384678026,0.011469174273508465,0.019210366949657498,0.03070770504166638,334,0.68572894639359,0.27296453508011326,0.03655681770281499,local_plane_proxy,40,0.8288548439741135,60001,0.48648834228515625,0.3999545213233512,0.47609731911820996,14,0.12394815955843885,0,002_00,reliable_visible_extent,334,206,14,synthetic/pilot_v2_r2/train/002,0.46375465393066406
1.1761517834719983,0.011469175463775572,0.025031260483540763,0.036641212255829426,335,0.7358537576428223,0.12749493089821673,0.03300409084062226,local_plane_proxy,43,0.987538605928421,60001,0.5538291931152344,0.4141970240840184,0.5110008284430347,11,0.07480214747294683,0,002_00,reliable_visible_extent,335,206,11,synthetic/pilot_v2_r2/train/002,0.4708824157714844
1.1350694746281496,0.011467666759321427,0.01921043023684632,0.036633562298572286,336,0.7748465767944308,0.19781666954345545,0.03753197718811535,local_plane_proxy,39,0.9805214405059814,60001,0.47319602966308594,0.6270211642020364,0.297633335245035,13,0.07534550055292867,0,002_00,reliable_visible_extent,336,206,13,synthetic/pilot_v2_r2/train/002,0.4168872833251953
1.0178866718112667,0.011467667506610546,0.01921047347955973,0.03018625960402138,337,0.7295218621020597,0.22804087671239354,0.03849875642892682,local_plane_proxy,40,0.8066062033176422,60001,0.4226646423339844,0.48866678499511057,0.45692010098163344,12,0.05441311402325602,0,002_00,reliable_visible_extent,337,206,12,synthetic/pilot_v2_r2/train/002,0.4152374267578125
1.3271982913649099,0.011469180637472376,0.024858762586262628,0.030185667515198376,338,0.73758264036593,0.2331422144989439,0.03359907755955048,local_plane_proxy,41,0.8025180399417877,60001,0.5701007843017578,0.2664830338431699,0.6500144830697533,10,0.08350248308707682,0,002_00,reliable_visible_extent,338,206,10,synthetic/pilot_v2_r2/train/002,0.4295520782470703
1.1430282149815711,0.01146764691624036,0.018722837424201444,0.030187117396945594,339,0.66505005012317,0.15235513192767103,0.0345018514465857,local_plane_proxy,44,0.800129622220993,60001,0.44422149658203125,0.6950106725874211,0.27017809465895387,12,0.03481123275362498,0,002_00,reliable_visible_extent,339,206,12,synthetic/pilot_v2_r2/train/002,0.38863563537597656
1.1184358717039673,0.011467633714661973,0.01921047439054213,0.030187649073466986,340,0.6568974427896674,0.14481155940560575,0.03380117782131938,local_plane_proxy,40,0.798775315284729,60001,0.4867877960205078,0.5870927060837476,0.3635076480338775,14,0.049399645882374846,0,002_00,reliable_visible_extent,340,206,14,synthetic/pilot_v2_r2/train/002,0.4352397918701172
1.1365480312653855,0.011467622956881862,0.024858755670705612,0.03663119212058504,341,0.7114121112600263,0.2105118165021378,0.03516646262576886,local_plane_proxy,40,0.9614285677671432,60001,0.5327720642089844,0.5388966494943481,0.3850540024499416,12,0.07604934805571029,0,002_00,reliable_visible_extent,341,206,12,synthetic/pilot_v2_r2/train/002,0.4687633514404297
1.3513793293827523,0.006134331224687095,0.019210405846351364,0.03663372885057709,342,0.7685524231959715,0.10397740071879254,0.03747127824274739,local_plane_proxy,39,0.9578293412923813,60001,0.5602359771728516,0.6827221725954081,0.24896271855020674,15,0.06831510885438517,0,002_00,reliable_visible_extent,342,206,15,synthetic/pilot_v2_r2/train/002,0.4145660400390625
1.2143097783220969,0.011467604974888967,0.025346321925951543,0.036630757836012585,343,0.7369992912918151,0.1928835908774272,0.03127320104219286,local_plane_proxy,41,0.9533785730600357,60001,0.5843620300292969,0.3149023823598168,0.5432864933412827,15,0.1418111242989006,0,002_00,reliable_visible_extent,343,206,15,synthetic/pilot_v2_r2/train/002,0.4812297821044922
1.0704455293273287,0.011469194843639507,0.01921196644900114,0.03663429804296016,344,0.7310334534125376,0.1839807762245947,0.034461781015190804,local_plane_proxy,40,0.9500874876976013,60001,0.5177497863769531,0.611282455248347,0.28760963515166293,13,0.10110790959999004,0,002_00,reliable_visible_extent,344,206,13,synthetic/pilot_v2_r2/train/002,0.4836769104003906
1.0066278069756331,0.011467624187676773,0.01921045280433198,0.0366359541762841,345,0.7469321166313774,0.09414598781067071,0.03310699312408753,local_plane_proxy,36,0.9470770806074142,60001,0.5023174285888672,0.7039447631894867,0.1952389691021547,15,0.10081626770835853,0,002_00,reliable_visible_extent,345,206,15,synthetic/pilot_v2_r2/train/002,0.4990100860595703
1.2015072844079269,0.011467611146854684,0.025031299044060873,0.03664024696722701,346,0.7386170704707592,0.1955629390421484,0.03426552669094695,local_plane_proxy,39,0.9481905102729797,60001,0.5728912353515625,0.4058073022104161,0.46879380627488865,16,0.12539889151469527,0,002_00,reliable_visible_extent,346,206,16,synthetic/pilot_v2_r2/train/002,0.4768104553222656
1.1734149180321887,0.011782654083155708,0.030679534616818493,0.03664223231474335,347,0.7241935580503762,0.07215046517549994,0.032809690860798144,local_plane_proxy,35,0.9436510652303696,60001,0.6134014129638672,0.6378386807304193,0.24803489657432373,15,0.11412642269525705,0,002_00,reliable_visible_extent,347,206,15,synthetic/pilot_v2_r2/train/002,0.5227489471435547
1.2108122133597523,0.011467658254261992,0.030679561413117895,0.03663795430108972,348,0.7189158397386479,0.18274278243209055,0.029932368013981248,local_plane_proxy,38,0.9365969747304916,60001,0.6853427886962891,0.2636850577067284,0.5786386252758178,17,0.1576763170174538,0,002_00,reliable_visible_extent,348,206,17,synthetic/pilot_v2_r2/train/002,0.5660190582275391
1.106530037829719,0.01146765556778806,0.019210409725994637,0.036639444370625524,349,0.698657278519076,0.15346078987827214,0.028306976541625027,local_plane_proxy,45,0.9336261749267578,60001,0.4903984069824219,0.5834217270204021,0.345589096674645,14,0.07098917630495293,0,002_00,reliable_visible_extent,349,206,14,synthetic/pilot_v2_r2/train/002,0.44318580627441406
1.018484515958468,0.006134308810034517,0.025346272513244728,0.03663897339785692,350,0.5596950332211139,0.06783638811308965,0.030010138288471017,local_plane_proxy,41,0.928899347782135,60001,0.5363979339599609,0.7636323698469714,0.16517190943799007,15,0.07119572071503857,0,002_00,reliable_visible_extent,350,206,15,synthetic/pilot_v2_r2/train/002,0.5266628265380859
1.0298351074932164,0.011467664356387575,0.019210339369168494,0.03663759209044981,351,0.650555795304243,0.08578220452105573,0.02338430747960771,local_plane_proxy,36,0.9245576560497284,60001,0.4705371856689453,0.709711093341732,0.21747168254570368,16,0.07281722411256426,0,002_00,reliable_visible_extent,351,206,16,synthetic/pilot_v2_r2/train/002,0.4569053649902344
1.248576338043819,0.011467685873402078,0.025346297160751874,0.036637331698543295,352,0.7148623420902309,0.10708140762290348,0.024647841363319656,local_plane_proxy,32,0.9241616725921631,60001,0.6001091003417969,0.41328205850935856,0.4719063311794854,19,0.11481161031115608,0,002_00,reliable_visible_extent,352,206,19,synthetic/pilot_v2_r2/train/002,0.4806346893310547
1.3787713558705925,0.005644948879471645,0.02503123973839383,0.03663487064327285,353,0.7077143192318767,0.12306854494532678,0.02818936617312188,local_plane_proxy,43,0.9165365397930145,60001,0.5498275756835938,0.6310130501450567,0.29493135816419275,17,0.07405559169075059,0,002_00,reliable_visible_extent,353,206,17,synthetic/pilot_v2_r2/train/002,0.39878082275390625
1.244761918127342,0.011956763344483035,0.031167119629111895,0.03663363602118452,354,0.7146671297616759,0.11235075559527141,0.026240194324236594,local_plane_proxy,36,0.911064624786377,60001,0.6767120361328125,0.5489103886280844,0.31799654326192994,16,0.13309306810998564,0,002_00,reliable_visible_extent,354,206,16,synthetic/pilot_v2_r2/train/002,0.5436477661132812
1.0959969815659922,0.011467677498958051,0.019210374192202728,0.03663667938932111,355,0.6468746297157666,0.0943701284375208,0.023491221377017514,local_plane_proxy,32,0.9070277661085129,60001,0.46540069580078125,0.7015402208619838,0.24022247421784457,16,0.05823730492017162,0,002_00,reliable_visible_extent,355,206,16,synthetic/pilot_v2_r2/train/002,0.4246368408203125
1.1193249817373598,0.006449159044252806,0.025031275082575632,0.036648060213747356,356,0.6131335457813634,0.06604610231606624,0.02204370232571344,local_plane_proxy,33,0.9121684581041336,60001,0.5494403839111328,0.5294826778597082,0.37803218228748925,18,0.09248513985280266,0,002_00,reliable_visible_extent,356,206,18,synthetic/pilot_v2_r2/train/002,0.49086761474609375
