frame,slots,returns_all,empty_slots,empty_nonzero_label,empty_nonzero_intensity,returns_2p5_50m,valid_normal,valid_anomaly,ignored_in_range,returns_below_2p5m,returns_above_50m,native_anomaly_all,normal_without_instance,normal_with_instance,coincident_xyz_extra_records,identical_xyzi_extra_records,range_all_min,range_all_p05,range_all_p25,range_all_median,range_all_p75,range_all_p95,range_all_p99,range_all_max,range_normal_min,range_normal_p05,range_normal_p25,range_normal_median,range_normal_p75,range_normal_p95,range_normal_p99,range_normal_max,intensity_all_min,intensity_all_p05,intensity_all_p25,intensity_all_median,intensity_all_p75,intensity_all_p95,intensity_all_p99,intensity_all_max,intensity_normal_min,intensity_normal_p05,intensity_normal_p25,intensity_normal_median,intensity_normal_p75,intensity_normal_p95,intensity_normal_p99,intensity_normal_max,negative_intensity,zero_intensity,empty_intensity_min,empty_intensity_max,intensity_quantization_residual_max,rays_behind_origin,ray_residual_m_min,ray_residual_m_p05,ray_residual_m_p25,ray_residual_m_median,ray_residual_m_p75,ray_residual_m_p95,ray_residual_m_p99,ray_residual_m_max,horizontal_pairs,horizontal_spacing_m_min,horizontal_spacing_m_p05,horizontal_spacing_m_p25,horizontal_spacing_m_median,horizontal_spacing_m_p75,horizontal_spacing_m_p95,horizontal_spacing_m_p99,horizontal_spacing_m_max,vertical_pairs,vertical_spacing_m_min,vertical_spacing_m_p05,vertical_spacing_m_p25,vertical_spacing_m_median,vertical_spacing_m_p75,vertical_spacing_m_p95,vertical_spacing_m_p99,vertical_spacing_m_max,reused_numeric_instance_ids,sensor_world_x_m,sensor_world_y_m,sensor_world_z_m,travel_from_previous_m
20,131072,125207,5865,0,5865,124667,124468,0,199,89,451,0,122840,1628,0,0,1.1505498886108398,5.65980896949768,7.6640706062316895,9.683975219726562,13.059484004974365,31.24883193969726,44.28694946289064,93.00425720214844,4.849527359008789,5.663886260986328,7.6576762199401855,9.660371780395508,13.014155149459839,30.637542819976805,42.721565322875975,49.882808685302734,0.001714285695925355,0.034371427446603826,0.10428571701049805,0.23028571903705597,0.44771429896354675,0.7062857151031494,0.8971428275108337,1.6291428804397583,0.001714285695925355,0.035428572446107864,0.10571428388357162,0.23199999332427979,0.44914284348487854,0.7068571448326111,0.8968571424484253,1.6291428804397583,0,0,0.0011428571306169033,1.273714303970337,0.00020694732666015625,0,9.83139007054214e-08,1.7796861481242178e-05,9.18171540993998e-05,0.00022714852419037032,0.0005723400645768482,0.0024254319486502417,0.0045749418606899316,0.013334699272631968,123392,0.02841234765946865,0.03523423094302416,0.04967149626463652,0.07061099261045456,0.1480228491127491,3.597390818595886,21.160734729766755,43.175148010253906,122488,0.021630967035889626,0.04645172618329525,0.06584517285227776,0.10406032204627991,0.21930624544620514,2.302795302867886,18.319610500335735,41.98214340209961,5;6,4.939581396362876,0.8482734015624173,0.2564760725779579,0.2590861518333682
21,131072,125004,6068,0,6068,124481,124291,0,190,85,438,0,122682,1609,0,0,1.1345605850219727,5.650123023986817,7.6413493156433105,9.636993408203125,13.036697387695312,31.17947559356687,44.0136047744751,94.14714050292969,4.9109721183776855,5.65496826171875,7.635538578033447,9.605270385742188,12.98878812789917,30.547356605529785,42.382774353027344,49.949886322021484,0.0020000000949949026,0.034285712987184525,0.10285714268684387,0.2314285784959793,0.4480000138282776,0.7051428556442261,0.900857150554657,1.6334285736083984,0.0020000000949949026,0.03514285758137703,0.10428571701049805,0.23314285278320312,0.44914284348487854,0.7057142853736877,0.9005714058876038,1.6334285736083984,0,0,0.0014285714132711291,1.5682857036590576,0.00020837783813476562,0,9.108654290306159e-08,1.6905280707442007e-05,8.953846464417624e-05,0.00022359411031302589,0.0005700357540965211,0.002379539375506948,0.004523888641544507,0.013314955533469522,123212,0.028168944641947746,0.03524330612272024,0.04933836404234171,0.07155530154705048,0.14798522368073463,3.76671415567398,21.84393146514892,42.041160583496094,122251,0.021900534629821777,0.04622856341302395,0.06606688350439072,0.10337259620428085,0.21870912611484528,2.309068202972412,18.82432270050049,41.9681282043457,5;6;7,5.184294305529401,0.9399073589240289,0.2629687820070772,0.26138734730323987
22,131072,124779,6293,0,6293,124241,124070,0,171,92,446,0,122470,1600,0,0,1.168990135192871,5.655968189239502,7.622611999511719,9.601546287536621,13.015273094177246,31.154159355163543,43.75758514404297,93.05210876464844,4.902972221374512,5.6607489585876465,7.617856502532959,9.572956085205078,12.963603973388672,30.527924156188963,42.09193458557127,49.911991119384766,0.0020000000949949026,0.03400000184774399,0.10285714268684387,0.2314285784959793,0.4502857029438019,0.7062857151031494,0.9082857370376587,1.6308571100234985,0.0020000000949949026,0.03514285758137703,0.10400000214576721,0.2328571379184723,0.4511428475379944,0.7067285597324338,0.907714307308197,1.6308571100234985,0,0,0.0014285714132711291,1.3525714874267578,0.00020837783813476562,0,3.092707168465505e-08,1.6676013098367806e-05,8.907487719183243e-05,0.00022136349022863893,0.0005642057195563154,0.0023486035294313307,0.004459400992833665,0.013247134589156188,122968,0.028254739940166473,0.03519775755703449,0.04901815392076969,0.07264073193073273,0.14756781607866287,3.7534565687179544,21.790635662078873,42.525150299072266,122023,0.022601481527090073,0.04577052854001522,0.06607415899634361,0.10350122302770615,0.21801795065402985,2.278140377998352,18.087180404663084,42.42515563964844,5;6;7,5.414837742979072,1.0179226260018823,0.28368066113778867,0.24426551206722658
23,131072,124655,6417,0,6417,124140,123962,0,178,92,423,0,122255,1707,0,0,1.1635414361953735,5.683199882507324,7.588372468948364,9.589494705200195,13.042933464050293,31.246706962585442,43.382212753295896,92.5431137084961,4.895972728729248,5.687749433517456,7.58452308177948,9.565330505371094,12.998234272003174,30.64054164886474,41.94884292602539,49.924015045166016,0.0020000000949949026,0.03342857211828232,0.10199999809265137,0.23171427845954895,0.4514285624027252,0.7039999961853027,0.9147028470039344,1.6297142505645752,0.0020000000949949026,0.034285712987184525,0.10314285755157471,0.23314285278320312,0.45257142186164856,0.704285740852356,0.9138257068395613,1.6297142505645752,0,0,0.0014285714132711291,1.462571382522583,0.00020837783813476562,0,4.848708658810103e-08,1.6617959435757676e-05,8.89764803609663e-05,0.00022100678785618778,0.0005663326774085945,0.0023607277270356864,0.004455170599944961,0.013151723567467905,122880,0.02821209654211998,0.035266831144690515,0.04864508658647537,0.07384801656007767,0.1516457125544548,3.8909859657287518,21.78028377532959,41.58515930175781,121933,0.021882692351937294,0.045511217415332796,0.06611013412475586,0.10341587662696838,0.22007982432842255,2.362241506576536,18.63220764160143,41.54011154174805,5;6;7,5.654734357506286,1.1001413132185502,0.3032734705030165,0.2543504990521408
24,131072,124442,6630,0,6630,123887,123673,0,214,92,463,0,121987,1686,0,0,1.0734962224960327,5.708297848701477,7.537781119346619,9.556109428405762,13.064677238464355,31.3227445602417,43.36731822967527,95.24791717529297,4.890973091125488,5.7121271133422855,7.534087181091309,9.53038501739502,13.026897430419922,30.699307250976553,41.93405395507812,49.97264099121094,0.0020000000949949026,0.03371428698301315,0.1022857129573822,0.23171427845954895,0.45085713267326355,0.7048571705818176,0.9079999923706055,1.632285714149475,0.0020000000949949026,0.034857142716646194,0.10342857241630554,0.23342856764793396,0.4519999921321869,0.7051428556442261,0.9075085711479184,1.632285714149475,0,0,0.0014285714132711291,1.5674285888671875,0.00020837783813476562,0,1.9777441788470503e-08,1.6235368980452003e-05,8.863232864455076e-05,0.00021965723960327312,0.0005603456590888077,0.0023668814835301646,0.0044665344765150265,0.013159941759052255,122549,0.028428560122847557,0.035287597030401234,0.04838375002145767,0.07483090460300446,0.153725728392601,4.027581310272206,21.62994712829591,42.04214859008789,121602,0.02321740612387657,0.045144267939031126,0.06592624261975288,0.10290879756212234,0.2199009694159031,2.3236350536346433,18.178387851715122,41.98110580444336,5;6;7,5.8849346274134,1.1843848981170861,0.3133060368471549,0.24533609243100427
25,131072,124400,6672,0,6672,123834,123641,0,193,86,480,0,121876,1765,0,0,1.1755338907241821,5.713840460777282,7.495950698852539,9.511892318725586,13.14827275276184,31.287348461151115,43.43740676879882,92.63311004638672,4.944970607757568,5.715966701507568,7.4924774169921875,9.485705375671387,13.10464096069336,30.74034881591797,42.02965316772462,49.97743225097656,0.0014285714132711291,0.03371428698301315,0.10114285349845886,0.23114286363124847,0.4511428475379944,0.7048571705818176,0.9162856936454773,1.632857084274292,0.0014285714132711291,0.03457142785191536,0.10285714268684387,0.2328571379184723,0.4522857069969177,0.7054286003112793,0.9160000085830688,1.632857084274292,0,0,0.0014285714132711291,1.3585714101791382,0.00020837783813476562,0,3.7419341473712e-08,1.6169404699395764e-05,8.820851315863774e-05,0.00021648296138660394,0.0005557034376476773,0.0023670786057625607,0.004462447973321162,0.01315495884273149,122526,0.028491849079728127,0.03533272352069616,0.048100787214934826,0.07586431503295898,0.15578878298401833,4.203484892845154,21.950302124023438,41.797157287597656,121563,0.024004409089684486,0.04481398910284042,0.06584595888853073,0.10321856290102005,0.22085867077112198,2.391560411453243,18.467503356933644,41.83519744873047,5;6;7,6.119501056849402,1.2638191243806327,0.32692367724415183,0.24802549516214117
26,131072,124146,6926,0,6926,123558,123366,0,192,86,502,0,121557,1809,0,0,1.1232229471206665,5.721849799156189,7.451760292053223,9.446035385131836,13.247015953063965,31.34371566772461,43.44217414855957,93.339111328125,4.984969615936279,5.724998831748962,7.448400974273682,9.424697875976562,13.195620059967041,30.87310791015625,41.852212333679205,49.6999397277832,0.0020000000949949026,0.03314285725355148,0.10057143121957779,0.2305714339017868,0.45314285159111023,0.7080000042915344,0.921871432662011,1.6282857656478882,0.0020000000949949026,0.034285712987184525,0.10199999809265137,0.23257142305374146,0.45428571105003357,0.7085714340209961,0.9221000015735643,1.6282857656478882,0,0,0.001714285695925355,1.3837143182754517,0.00020837783813476562,0,2.4581289885763236e-09,1.635031141990943e-05,8.846116145067998e-05,0.00021487676447125596,0.0005580043365269818,0.0023801040804625802,0.004456896717938837,0.013178252176571181,122168,0.028765957802534103,0.03547205440700054,0.0477879885584116,0.07636173069477081,0.15864155814051628,4.532265400886531,22.202587566375744,41.89916229248047,121195,0.023949215188622475,0.044384758174419406,0.0657159835100174,0.10350453853607178,0.22368446737527847,2.535221147537229,18.315762634277345,41.73214340209961,5;6;7;8,6.353864012542995,1.340478036370345,0.34058821510865167,0.24696012508891732
27,131072,123920,7152,0,7152,123286,123063,0,223,89,545,0,121249,1814,0,0,1.0909347534179688,5.76416540145874,7.422227382659912,9.425420761108398,13.305504560470581,31.355675601959213,43.44372741699219,95.03666687011719,5.020968437194824,5.768177700042725,7.417670011520386,9.402807235717773,13.24734354019165,30.836152839660635,41.8812117767334,49.9148063659668,0.0020000000949949026,0.03285714238882065,0.09971428662538528,0.2305714339017868,0.45342856645584106,0.7048571705818176,0.9262857437133789,1.6262856721878052,0.0020000000949949026,0.03400000184774399,0.1014285683631897,0.2328571379184723,0.45485714077949524,0.7054286003112793,0.9259999990463257,1.6262856721878052,0,0,0.0014285714132711291,1.5402857065200806,0.00020837783813476562,0,7.793369355316813e-08,1.645050192906632e-05,8.866020734834925e-05,0.00021469881029244646,0.000551779606954356,0.0023903905298694977,0.004469378812095381,0.013712530418017886,121873,0.02888869121670723,0.035643690079450605,0.047581713646650314,0.07645656913518906,0.16085776686668396,4.899981689453088,22.486862411499022,41.56516647338867,120890,0.022588718682527542,0.0440454788506031,0.0653754323720932,0.10313508659601212,0.22582262009382248,2.528383409976957,18.136175556182867,42.00210952758789,5;6;7,6.589085819350856,1.406361826218125,0.35891889131830446,0.2449611925447876
28,131072,123598,7474,0,7474,122980,122783,0,197,93,525,0,120918,1865,0,0,1.1705371141433716,5.768066263198852,7.375091075897217,9.380996704101562,13.404857635498047,31.426254272460934,43.43329010009765,94.38691711425781,5.019968509674072,5.774531364440918,7.371170997619629,9.3624906539917,13.355033874511719,30.83556880950927,41.86631431579589,49.96321487426758,0.0022857142612338066,0.03314285725355148,0.09914285689592361,0.23028571903705597,0.45342856645584106,0.7068571448326111,0.9325799834728238,1.6268571615219116,0.0022857142612338066,0.034285712987184525,0.10057143121957779,0.23257142305374146,0.45485714077949524,0.7074285745620728,0.9319999814033508,1.6268571615219116,0,0,0.001714285695925355,1.4082857370376587,0.0002079010009765625,0,4.498477597395471e-08,1.6338366289563268e-05,8.781505781642359e-05,0.00021308913988703042,0.000542999942136196,0.0023787582248301605,0.004471648982813541,0.013558467896285975,121558,0.02880285680294037,0.035716028325259684,0.047303058207035065,0.0764540582895279,0.16053861007094383,4.646573948860164,22.40799770355222,41.70817184448242,120593,0.02243213728070259,0.04354000836610794,0.06509178131818771,0.10309556871652603,0.22654154896736145,2.557117271423334,18.130345001220704,42.08011245727539,5;6;7;8,6.819269194925604,1.4956741046651352,0.3728314802784525,0.24729462105746577
29,131072,123444,7628,0,7628,122827,122622,0,205,92,525,0,120729,1893,0,0,1.1655402183532715,5.780838561058045,7.340991377830505,9.350700378417969,13.50978422164917,31.405951595306394,43.79567680358884,93.55792236328125,4.944971084594727,5.78797481060028,7.337002396583557,9.331180572509766,13.477149486541748,30.775980567932123,41.808665428161596,49.941688537597656,0.0014285714132711291,0.03228571265935898,0.09885714203119278,0.2305714339017868,0.4511428475379944,0.7099999785423279,0.928857147693634,1.6291428804397583,0.0014285714132711291,0.03314285725355148,0.10057143121957779,0.23257142305374146,0.4528571367263794,0.7105714082717896,0.9282857179641724,1.6291428804397583,0,0,0.001714285695925355,1.3457143306732178,0.00020837783813476562,0,4.831769540775393e-08,1.6200103378347228e-05,8.585785282171635e-05,0.0002127827033076635,0.0005421308612087864,0.0023633628368708768,0.004454560563555759,0.01330005375154855,121431,0.028391722589731216,0.035789454355835915,0.047178929671645164,0.07668420672416687,0.16329453885555267,4.920661926269531,22.56828022003172,41.99417495727539,120381,0.021800125017762184,0.043194908648729324,0.06496068835258484,0.10319920629262924,0.2278832644224167,2.60434627532959,18.443402481079087,42.23511505126953,5;6;7,7.041517023068739,1.5904107486835757,0.39834209739047927,0.24294015810411737
30,131072,123290,7782,0,7782,122693,122492,0,201,92,505,0,120517,1975,0,0,1.1276838779449463,5.759447598457337,7.29009485244751,9.2982759475708,13.650130271911621,31.492061328887935,43.69827732086183,97.93547821044922,4.82597541809082,5.765822172164917,7.28593897819519,9.274076461791992,13.619884490966797,30.930074596405028,41.91474933624265,49.927101135253906,0.0020000000949949026,0.03200000151991844,0.09771428257226944,0.23000000417232513,0.44914284348487854,0.7117142677307129,0.9248571395874023,1.6291428804397583,0.0020000000949949026,0.03285714238882065,0.09914285689592361,0.23199999332427979,0.4502857029438019,0.7122856974601746,0.9248571395874023,1.6291428804397583,0,0,0.0014285714132711291,1.5051428079605103,0.00020837783813476562,0,3.901975059699239e-08,1.5797428734046256e-05,8.407992133938917e-05,0.00020966345114479824,0.0005373098034267577,0.0023742542871633757,0.004501019204919313,0.01405987242960962,121308,0.027689574286341667,0.03571097459644079,0.04687147308140993,0.07695569097995758,0.16639085114002228,5.3924918889999365,22.46571849822994,42.18817138671875,120294,0.021387364715337753,0.04289333503693342,0.06469033658504486,0.10382124036550522,0.23115210980176926,2.6624920129775984,19.016996250152513,42.091121673583984,5;6;7;8,7.274951225033705,1.6710067776022126,0.3926928726810455,0.2470205664803888
31,131072,122915,8157,0,8157,122318,122115,0,203,86,511,0,120119,1996,0,0,1.1460049152374268,5.755800008773804,7.255109786987305,9.25094985961914,13.82552433013916,31.58838596343994,43.66499984741211,96.87366485595703,4.713864326477051,5.759965419769287,7.250429391860962,9.226941108703613,13.792723655700684,31.02562847137451,42.00108215332031,49.89449691772461,0.0020000000949949026,0.03200000151991844,0.09714286029338837,0.22942857444286346,0.4457142949104309,0.7102857232093811,0.92567430973053,1.6234285831451416,0.0020000000949949026,0.03314285725355148,0.09857142716646194,0.23114286363124847,0.4471428692340851,0.7108571529388428,0.9259600031375886,1.6234285831451416,0,0,0.0014285714132711291,1.5891427993774414,0.00020837783813476562,0,2.9549219070523797e-08,1.5317868254084457e-05,8.293430995256359e-05,0.00020754289942147712,0.000534832387618121,0.00235427020037444,0.004488494501146035,0.014000718473680996,120858,0.027415284886956215,0.035629983991384506,0.04662941675633192,0.07666078209877014,0.16774998605251312,5.569305372238159,23.05161102294921,42.16816711425781,119822,0.021687587723135948,0.04263272322714329,0.06485157459974289,0.10340147465467453,0.23286443203687668,2.6766275286674492,18.40016033172597,41.857200622558594,5;6;7;8,7.511129911727151,1.7466947102175272,0.40946568482702467,0.24857667311939305
32,131072,122636,8436,0,8436,122000,121794,0,206,93,543,0,119795,1999,0,0,1.1455532312393188,5.7309664487838745,7.231110334396362,9.230234146118164,14.001033067703247,31.468613147735596,43.89695510864256,97.60747528076172,4.596868515014648,5.735959196090699,7.226958394050598,9.201821327209473,13.872107744216919,30.944176578521724,41.843217239379875,49.985145568847656,0.001714285695925355,0.03142857179045677,0.09571428596973419,0.22842857241630554,0.44342857599258423,0.7071428298950195,0.9240000247955322,1.6302857398986816,0.001714285695925355,0.03257142752408981,0.0974285677075386,0.2305714339017868,0.4448571503162384,0.7077142596244812,0.9242857098579407,1.6302857398986816,0,0,0.0014285714132711291,1.5514285564422607,0.00020837783813476562,0,1.7166621444982538e-08,1.4646091548524055e-05,8.153965182203006e-05,0.00020369089305012942,0.0005272900163762754,0.0023178673566041155,0.004460827230416992,0.014053724032376034,120515,0.027516283094882965,0.03556341007351876,0.046536603942513466,0.0767691507935524,0.1713230088353157,6.336521291732767,22.92632339477539,42.02014923095703,119400,0.02163659781217575,0.04216580074280501,0.06453850120306015,0.10297888517379761,0.23409079015254974,2.723654949665063,18.107227592468263,41.527122497558594,5;6;7;8,7.72959891477627,1.8414273084139583,0.41743876749621883,0.23825729894710934
