案例,视角,固定排序失分百分点,该视角累计失分比例,有效点次,观测次数,各召回区间失分,同帧错序概率,跨帧错序概率,对应训练素材,训练素材学习表现,训练素材池内错序概率,验证观测池内错序概率,原因类别,原因证据,修改方案,区分原因的小实验,尚未核对素材的失分百分点,尚未确认原因的失分百分点,主要对侧案例
N144:595,正常结构候选,0.12647136597169747,83.35013736937213,757,6,,,,stu 记录5407 / 素材43281 / BCE=0.029068 / 错序率=0.0030939 / 访问1次；nuscenes 记录380 / 素材2988 / BCE=0.023332 / 错序率=0.0028297 / 访问2次；nuscenes 记录3559 / 素材28261 / BCE=0.026804 / 错序率=0.0030546 / 访问1次；nuscenes 记录1614 / 素材12863 / BCE=0.012283 / 错序率=0.0017805 / 访问1次,近邻训练 BCE=0.02906750701367855; 验证观测 BCE=7.8221116065978995; 均仅为分类诊断,0.0030939188792176624,0.41503122847481067,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.04265552474223128,0.12647136597169747,P125:1:0.0744452；P141:4:0.00954018；P143:3:0.00795728；P150:4:0.00431609；P169:1:0.00400705
N148:1395,正常结构候选,0.12156729297025431,83.86220432929798,1335,9,,,,stu 记录5852 / 素材46716 / BCE=0.048103 / 错序率=0.0040814 / 访问2次；nuscenes 记录4278 / 素材34131 / BCE=0.52682 / 错序率=0.0099665 / 访问1次；nuscenes 记录3586 / 素材28479 / BCE=0.1285 / 错序率=0.0061988 / 访问1次；nuscenes 记录640 / 素材5028 / BCE=0.50923 / 错序率=0.0095331 / 访问2次,近邻训练 BCE=0.04810311645269394; 验证观测 BCE=7.0343170166015625; 均仅为分类诊断,0.004081403984629792,0.39401859945525025,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.021861456691481568,0.12156729297025431,P125:1:0.0761349；P143:3:0.00787992；P141:4:0.00774769；P169:1:0.00566608；P150:4:0.00326414
N147:717,正常结构候选,0.09361254384171079,84.25652001705193,1750,9,,,,stu 记录5357 / 素材42882 / BCE=0.02794 / 错序率=0.0026449 / 访问1次；nuscenes 记录75 / 素材579 / BCE=0.20962 / 错序率=0.0072622 / 访问2次；nuscenes 记录4653 / 素材37208 / BCE=0.90791 / 错序率=0.011698 / 访问1次；nuscenes 记录615 / 素材4824 / BCE=1.187 / 错序率=0.013334 / 访问1次,近邻训练 BCE=0.027939889580011368; 验证观测 BCE=5.830381870269775; 均仅为分类诊断,0.0026449433304272015,0.35389616807975877,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.07530234398089129,0.09361254384171079,P125:1:0.0622015；P143:3:0.00632456；P169:1:0.00603417；P141:4:0.00498308；P150:4:0.00189085
N143:550,正常结构候选,0.08531123301605108,84.61586884082432,1021,12,,,,stu 记录5445 / 素材43584 / BCE=0.048657 / 错序率=0.0041053 / 访问2次；nuscenes 记录3586 / 素材28479 / BCE=0.1285 / 错序率=0.0061988 / 访问1次；nuscenes 记录640 / 素材5028 / BCE=0.50923 / 错序率=0.0095331 / 访问2次；nuscenes 记录4278 / 素材34131 / BCE=0.52682 / 错序率=0.0099665 / 访问1次,近邻训练 BCE=0.0486566461622715; 验证观测 BCE=4.074765205383301; 均仅为分类诊断,0.0041052988472343325,0.28484986523513356,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.04031826562773093,0.08531123301605108,P125:1:0.0560909；P143:3:0.00565883；P169:1:0.00492661；P141:4:0.00481469；P150:4:0.00194151
N141:2022,正常结构候选,0.08216457687952868,84.96196328833815,2053,14,,,,stu 记录5375 / 素材43025 / BCE=0.036518 / 错序率=0.0035606 / 访问1次；nuscenes 记录380 / 素材2989 / BCE=0.027573 / 错序率=0.0030997 / 访问2次；nuscenes 记录51 / 素材395 / BCE=11.024 / 错序率=0.056594 / 访问2次；nuscenes 记录640 / 素材5028 / BCE=0.50923 / 错序率=0.0095331 / 访问2次,近邻训练 BCE=0.0365176796913147; 验证观测 BCE=5.150879859924316; 均仅为分类诊断,0.0035605767057379973,0.3300356515352657,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.03265862600035743,0.08216457687952868,P125:1:0.0547921；P143:3:0.00547445；P169:1:0.0047734；P141:4:0.00450683；P150:4:0.00179574
N141:2021,正常结构候选,0.07805147099950246,85.29073247037657,1935,8,,,,stu 记录5260 / 素材42105 / BCE=0.037071 / 错序率=0.0035539 / 访问2次；nuscenes 记录380 / 素材2989 / BCE=0.027573 / 错序率=0.0030997 / 访问2次；nuscenes 记录1063 / 素材8421 / BCE=0.022343 / 错序率=0.0024941 / 访问2次；nuscenes 记录3612 / 素材28695 / BCE=0.026268 / 错序率=0.0028079 / 访问1次,近邻训练 BCE=0.03707105666399002; 验证观测 BCE=6.216440677642822; 均仅为分类诊断,0.003553858110309723,0.3676751042568307,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.057937825757425954,0.07805147099950246,P125:1:0.0517604；P169:1:0.00572869；P143:3:0.00547835；P141:4:0.00399655；P150:4:0.00143328
N144:594,正常结构候选,0.07282125503279276,85.59747088472747,495,7,,,,stu 记录5375 / 素材43025 / BCE=0.036518 / 错序率=0.0035606 / 访问1次；nuscenes 记录552 / 素材4339 / BCE=0.4358 / 错序率=0.0091811 / 访问1次；nuscenes 记录3586 / 素材28479 / BCE=0.1285 / 错序率=0.0061988 / 访问1次；nuscenes 记录380 / 素材2989 / BCE=0.027573 / 错序率=0.0030997 / 访问2次,近邻训练 BCE=0.0365176796913147; 验证观测 BCE=7.182352542877197; 均仅为分类诊断,0.003560576705737997,0.39785625327781526,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.028712660881791134,0.07282125503279276,P125:1:0.0437927；P141:4:0.00529688；P143:3:0.00462488；P150:4:0.00235454；P169:1:0.00233896
N151:746,正常结构候选,0.06855486738340275,85.88623837861029,1854,7,,,,stu 记录5391 / 素材43154 / BCE=0.082095 / 错序率=0.0046709 / 访问1次；nuscenes 记录158 / 素材1254 / BCE=0.016634 / 错序率=0.0020153 / 访问2次；nuscenes 记录3559 / 素材28261 / BCE=0.026804 / 错序率=0.0030546 / 访问1次；nuscenes 记录1115 / 素材8853 / BCE=0.070744 / 错序率=0.0048374 / 访问1次,近邻训练 BCE=0.082095205783844; 验证观测 BCE=5.101310729980469; 均仅为分类诊断,0.004670850285769641,0.32801012833493043,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.03718759161888282,0.06855486738340275,P125:1:0.0456899；P169:1:0.00506538；P143:3:0.0045866；P141:4:0.00341644；P150:4:0.00129437
N146:519,正常结构候选,0.06389075599405886,86.1553596561339,1803,7,,,,stu 记录5833 / 素材46583 / BCE=0.030987 / 错序率=0.0028364 / 访问1次；nuscenes 记录3586 / 素材28479 / BCE=0.1285 / 错序率=0.0061988 / 访问1次；nuscenes 记录4278 / 素材34131 / BCE=0.52682 / 错序率=0.0099665 / 访问1次；nuscenes 记录1299 / 素材10367 / BCE=0.038241 / 错序率=0.0036905 / 访问2次,近邻训练 BCE=0.03098743222653866; 验证观测 BCE=3.254714488983154; 均仅为分类诊断,0.0028364385891267614,0.2446322553698896,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.019630431848399445,0.06389075599405886,P125:1:0.0433964；P169:1:0.00506722；P143:3:0.00441174；P141:4:0.00301513；P142:2:0.00116572
N150:599,正常结构候选,0.06323542613268486,86.42172054670093,58331,136,,,,stu 记录5968 / 素材47527 / BCE=0.028432 / 错序率=0.0028875 / 访问1次；nuscenes 记录588 / 素材4616 / BCE=0.039584 / 错序率=0.0037649 / 访问1次；nuscenes 记录4463 / 素材35634 / BCE=0.017447 / 错序率=0.0023363 / 访问2次；nuscenes 记录3509 / 素材27844 / BCE=0.030777 / 错序率=0.0031563 / 访问1次,近邻训练 BCE=0.028432402759790424; 验证观测 BCE=0.9533880352973938; 均仅为分类诊断,0.0028874526700613658,0.11210891282366536,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.05793210873251678,0.06323542613268486,P125:1:0.0385848；P169:1:0.0106786；P143:3:0.00363787；P142:3:0.00317622；P142:2:0.00172814
N145:621,正常结构候选,0.055958342941219694,86.65742883510882,1656,11,,,,stu 记录5233 / 素材41890 / BCE=0.017693 / 错序率=0.0018342 / 访问1次；nuscenes 记录1613 / 素材12855 / BCE=0.031858 / 错序率=0.0032814 / 访问1次；nuscenes 记录1631 / 素材12998 / BCE=0.031102 / 错序率=0.0027721 / 访问1次；nuscenes 记录3498 / 素材27758 / BCE=0.28419 / 错序率=0.0077563 / 访问1次,近邻训练 BCE=0.01769251748919487; 验证观测 BCE=3.225583076477051; 均仅为分类诊断,0.0018341533970010052,0.24173776834164942,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.023071195114576976,0.055958342941219694,P125:1:0.0377859；P169:1:0.00442734；P143:3:0.00376689；P141:4:0.00265299；P142:2:0.00101356
N149:1038,正常结构候选,0.04886585723347715,86.86326208471355,922,6,,,,stu 记录5699 / 素材45611 / BCE=0.02881 / 错序率=0.0030782 / 访问1次；nuscenes 记录1613 / 素材12855 / BCE=0.031858 / 错序率=0.0032814 / 访问1次；nuscenes 记录1063 / 素材8421 / BCE=0.022343 / 错序率=0.0024941 / 访问2次；nuscenes 记录4821 / 素材38603 / BCE=0.020863 / 错序率=0.0026554 / 访问1次,近邻训练 BCE=0.028809720650315285; 验证观测 BCE=2.503052234649658; 均仅为分类诊断,0.0030781654208412537,0.2051773605254133,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.0357105494429856,0.04886585723347715,P125:1:0.0333737；P169:1:0.00415869；P143:3:0.00352748；P141:4:0.00220977；P142:2:0.000959664
N150:1557,正常结构候选,0.04860664746568394,87.0680034883576,1511,9,,,,stu 记录5835 / 素材46597 / BCE=0.036487 / 错序率=0.0035591 / 访问2次；nuscenes 记录1613 / 素材12855 / BCE=0.031858 / 错序率=0.0032814 / 访问1次；nuscenes 记录4821 / 素材38603 / BCE=0.020863 / 错序率=0.0026554 / 访问1次；nuscenes 记录3559 / 素材28261 / BCE=0.026804 / 错序率=0.0030546 / 访问1次,近邻训练 BCE=0.036487333476543427; 验证观测 BCE=2.847412347793579; 均仅为分类诊断,0.0035591005752296082,0.2228009136430947,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.03529291664251417,0.04860664746568394,P125:1:0.0332346；P169:1:0.00386298；P143:3:0.00337431；P141:4:0.00225196；P142:2:0.000876013
N125:21,正常结构候选,0.041222684352147106,87.24164208917232,2878419,210,,,,stu 记录5382 / 素材43081 / BCE=0.097513 / 错序率=0.0052285 / 访问1次；nuscenes 记录885 / 素材6988 / BCE=0.055587 / 错序率=0.0043662 / 访问2次；nuscenes 记录1269 / 素材10128 / BCE=0.17237 / 错序率=0.0068838 / 访问1次；nuscenes 记录20 / 素材151 / BCE=0.046508 / 错序率=0.0039592 / 访问1次,近邻训练 BCE=0.09751278162002563; 验证观测 BCE=2.9719343185424805; 均仅为分类诊断,0.0052285349865995034,0.22947182888439363,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.04016533709320521,0.041222684352147106,P125:1:0.0244212；P169:1:0.00680503；P142:3:0.00289427；P143:3:0.00229496；P141:4:0.00108571
N148:1398,正常结构候选,0.040992935593108536,87.41431293998032,1852,7,,,,stu 记录5472 / 素材43801 / BCE=0.15163 / 错序率=0.0038719 / 访问2次；nuscenes 记录1613 / 素材12855 / BCE=0.031858 / 错序率=0.0032814 / 访问1次；nuscenes 记录3497 / 素材27748 / BCE=0.29359 / 错序率=0.0079598 / 访问1次；nuscenes 记录2263 / 素材17966 / BCE=1.4682 / 错序率=0.013424 / 访问2次,近邻训练 BCE=0.15162552893161774; 验证观测 BCE=2.1940596103668213; 均仅为分类诊断,0.0038719162711098195,0.1864605268008948,证据不足,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；结构身份为几何候选，代表局部之外的错误尚未完成素材核对,待原因证据，不改变数据、模型或训练设置,先复查三维形态、表面响应和背景关系；素材可信后比较浅层与融合表示的同容量读出，区分信息不足与读出损失,0.015632839477280606,0.040992935593108536,P125:1:0.0276591；P169:1:0.00374235；P143:3:0.00286378；P141:4:0.00181615；P142:2:0.00081278
