world,source_sequence,world_identity,historical_combination,historical_shape_family,geometry_parent,length_local_m,width_local_m,height_local_m,primitives,continuous_deformation,vertical_exponent_min,vertical_exponent_max,horizontal_exponent_min,horizontal_exponent_max,yaw_rad,intensity_quantile,material_roughness,support_frame,support_semantic,support_plane_rmse_m,contact_residual_m,local_z_support_angle_deg,historical_reference_frame,historical_reference_points,stored_frames,source_binding_verified,historical_eligible_frames,historical_one_to_four_frames,compared_files,verified_frames,eligible_frames,one_to_four_frames,anomaly_points,main_v3_equal,surface_level_abs_max,background_interior_points,historical_collision_unresolved,eligible_segments
train/solid_raised_smooth_2,206,60e2a0f603a16d4e6cd56eab7e4fac98935809aa19a8e851b67715f481d28b52,solid/raised/smooth,single,train/12,0.4771443133135885,0.6584368819256435,0.2542546491277806,1,False,0.6953815800745573,0.6953815800745573,1.1474650824003254,1.1474650824003254,2.6148305592266254,0.9217979890017535,0.4700363276901779,156,40,0.008797612145486303,-3.443764190480536e-09,0.0,,0,449,True,68,77,449,449,68,77,1125,True,4.733289186038469e-07,0,0,8
train/solid_raised_smooth_3,206,70c558207d28bf07a18b82bd102f751fada2090b995d1ae9101b8c022c3654ff,solid/raised/smooth,single,train/2088,0.4575758860851263,0.7106050018662163,0.30348957901797824,1,False,1.44685789032866,1.44685789032866,1.2010064322229903,1.2010064322229903,1.6390605451591629,0.5484494020574299,0.2556902721798155,55,40,0.0132163049583977,-1.247748876442856e-09,0.0,55,8,449,True,136,97,449,449,136,97,3790,True,1.998256465139872e-06,0,0,5
train/solid_raised_smooth_4,206,79bec546a82a13187d4cd388ef9730485c0506bdde0e2e4c717b19c42cee5098,solid/raised/smooth,single,train/41282,2.3389474102168455,0.8242792018511709,0.905467326139861,1,False,0.49639300227600275,0.49639300227600275,0.49443636138398583,0.49443636138398583,0.20551318665644336,0.21186873998806188,0.40415372972792296,439,40,0.005480815617265201,-4.461271019273738e-09,0.0,238,5,449,True,221,0,449,449,221,0,66014,True,3.7521960053765397e-06,0,0,1
train/solid_raised_smooth_5,206,9d9e88ac6a2ccc1363c57aa742d53bc781394b7f7ba8939e81ec236282cd6412,solid/raised/smooth,elbow,train/30,0.6228860988473857,0.643179012359732,0.34151900401892077,3,False,0.4887740028358747,0.8214378183663217,0.4814538462620928,0.8608392712718622,-2.855308170540105,0.2501804832844616,0.2806972026774092,7,40,0.006670672816822134,4.762854832751628e-10,0.0,,0,449,True,120,7,449,449,120,7,11264,True,8.898781416599259e-07,0,0,2
train/solid_raised_smooth_6,206,b4bad718ab4d8e94de8d23420da2c41dae28b60895ac689c738b7dbfe50ea171,solid/raised/smooth,single,train/2090,1.4086381037804505,0.4802282802432945,0.4316602465193669,1,False,1.1365182674342624,1.1365182674342624,1.5178810158251983,1.5178810158251983,-0.02251134755241324,0.7958054053304515,0.17839413129037696,21,40,0.006785619889078024,4.3650873471357e-09,0.0,21,8,449,True,97,0,449,449,97,0,23444,True,2.528617964975865e-07,0,0,1
train/solid_raised_smooth_7,206,e2673b1f8bb92e6bf719846ffca281102967b58ddd659323a6c9708a788b1f0f,solid/raised/smooth,single,train/11288,2.212198333000846,1.2178997331535855,1.190541862896555,1,False,0.44680025936452783,0.44680025936452783,0.6800904916681452,0.6800904916681452,-1.3218044181391444,0.11532576743460227,0.25053004316853855,244,40,0.013614554056549223,8.474653423462541e-09,0.0,370,5,449,True,262,3,449,449,262,3,161470,True,1.186641441400078e-06,0,0,2
train/solid_raised_smooth_8,206,e8a17b98afbfd84318281736b56ecf3f7d264e28ebf750dbd57b4e87632be6bd,solid/raised/smooth,single,train/11297,2.101622057485113,1.078615944504513,0.9381457843527572,1,False,0.905899348600073,0.905899348600073,1.2071303354923857,1.2071303354923857,3.0045891939570843,0.14098248450041279,0.08570273528366579,378,40,0.020966397462922684,1.0028748720358749e-08,0.0,160,6,449,True,320,1,449,449,320,1,90182,True,1.8480058723491773e-06,0,0,2
train/solid_raised_sparse_1,206,5da879897612e8f74bd1e94264fb2d79cefdf0d828dacd12d044af6a671c1009,solid/raised/sparse,single,train/11027,1.8443325252118785,1.007312568926758,1.3011716792906274,1,False,0.3396757413085202,0.3396757413085202,0.6105861428673885,0.6105861428673885,-2.405346234296717,0.12954336313000686,0.3390857535822517,226,40,0.01237332384356453,-9.00574181894598e-09,0.0,38,5,449,True,226,18,449,449,226,18,156996,True,1.655336653135565e-06,112,0,1
train/solid_raised_sparse_2,206,29b1b9e21e3ac0305b960676632d8e3f3b33f0d9ac32fd0b8166aa7693f2a9fa,solid/raised/sparse,single,train/41285,2.2102968414061737,1.4145955125580034,1.0101866761022478,1,False,1.7911441357785733,1.7911441357785733,0.4195453364892879,0.4195453364892879,3.4169423703079795,0.2887216946768333,0.24493991565853007,179,40,0.010453345194701914,-5.388117951810046e-09,0.0,442,5,449,True,318,5,449,449,318,5,89590,True,1.4085706205554413e-06,0,0,3
train/solid_raised_sparse_3,206,2f38a450e6e04c4ee0d1e3257cc166fd419d6ada126a6a2fa9568c1ab33a2553,solid/raised/sparse,single,train/41290,1.9610609840092632,1.2316997910798417,1.2175555893502397,1,False,0.9545378119665033,0.9545378119665033,1.4593363264067505,1.4593363264067505,0.4824063283629709,0.43434163260616054,0.2987177756720151,261,40,0.021541387927184373,-9.835534053870276e-09,0.0,160,6,449,True,323,1,449,449,323,1,139039,True,2.109192660596354e-06,0,0,1
train/solid_raised_sparse_4,206,26b45540ad8a07fe8b67b602841142285851c50c62381f6ce3a1425c31a24dd7,solid/raised/sparse,single,train/41284,1.7446034651060327,0.9714385517943791,1.4892818579635134,1,False,0.33364212790321734,0.33364212790321734,0.7867899079577378,0.7867899079577378,4.437934156081723,0.22108381032703017,0.1982595466637993,236,40,0.01262104177509114,5.14039455445925e-09,0.0,442,11,449,True,320,3,449,449,320,3,157530,True,1.7153880969854088e-06,1,0,3
train/solid_raised_sparse_5,206,5172a7c4ed450e6c3e4367da6fe27c7c560f1f75b9be419dd4ff7c36e289441b,solid/raised/sparse,single,train/41287,1.572607690869103,1.3063964132582842,0.9971004405926961,1,False,0.5927232316045554,0.5927232316045554,0.43596169194738726,0.43596169194738726,4.329890620892412,0.44684583066668737,0.263077066175898,184,40,0.01238923218719198,-6.552446030205772e-09,0.0,436,5,449,True,320,5,449,449,320,5,108687,True,1.3431204617637236e-06,0,0,3
train/solid_raised_sparse_6,206,97978de5df62da12754029560586a614b471e6182750ca864aa7dd27e6fbf2d8,solid/raised/sparse,single,train/41291,2.1702176326313505,0.9683390247315703,1.0967579266682854,1,False,1.4073550331573126,1.4073550331573126,1.7222122478517858,1.7222122478517858,0.914998059034198,0.33384589720096,0.16280649222840504,276,40,0.018557760301195245,-8.371082160785194e-09,0.0,129,7,449,True,328,0,449,449,328,0,104356,True,1.9955506690461617e-06,0,0,1
train/solid_raised_sparse_7,206,b1f857e59191e42ba239267a32702f45bf7a2b7f8b2c5ba9d9914bd9304006de,solid/raised/sparse,single,train/11284,2.234400039081454,0.8892544129581937,0.9614609800872244,1,False,1.7802895242825703,1.7802895242825703,1.0511228310724559,1.0511228310724559,1.6478341811325574,0.19718878733060335,0.17051923121164203,82,40,0.01394747438097588,9.965143710211066e-09,0.0,170,7,449,True,155,36,449,449,155,36,11018,True,1.5538432049251754e-06,0,0,9
train/solid_raised_sparse_8,206,d4ba9a9129422292821c3ff6623a25a260baccc9fdcf6a55150380cbca611605,solid/raised/sparse,single,train/11290,1.9604789307546007,1.125258032373363,0.9494751283067446,1,False,1.148437833301717,1.148437833301717,0.4709374172161323,0.4709374172161323,2.2450692347907024,0.7325843872029771,0.3955164861642101,121,40,0.0111170619529922,-5.885866294352837e-09,0.0,217,6,449,True,159,54,449,449,159,54,8486,True,6.180915128819328e-07,0,0,10
validation/branched_low_rough_1,201,06c6402eee350d1c542e3aa5fec52b9f0a4a0bb26c7f8419341ac41280e7178f,branched/low/rough,cross,validation/2232,1.2667116303159163,0.8304944036227577,0.1484580757485672,2,False,0.40378572954275777,1.0765531691980672,1.0904202803943588,1.1638449419561345,-2.180180332428277,0.254749880361135,0.15517904635787455,52,48,0.0064794268981324165,-4.504552661432904e-09,0.0,52,8,682,False,82,24,682,,,,,True,,,,
validation/branched_low_rough_2,201,0ad93b55b7bd99a35ce0e4da61d78830bc0b10908ac152fcdadc5f23d624ea41,branched/low/rough,cross,validation/15123,1.3144555156276292,1.721445202717262,0.1561674677944362,2,False,0.7056032727254442,0.9641344138160864,0.4595397568972211,0.6724947870826972,1.4919026529248978,0.508282772126212,0.4924619706040472,463,40,0.004701986005778503,-4.695663857745558e-10,0.0,378,7,682,False,142,52,682,,,,,True,,,,
validation/branched_low_rough_3,201,31733874b208a93c7d33ca547c4cd3619729e1b29886342f3b7fb2d5e4bbe62f,branched/low/rough,cross,validation/2230,1.7149591072783632,0.9929085630190306,0.12127471661880476,2,False,0.744763041674156,1.0236827277194496,0.7657352284560968,0.8794840886315671,2.6262110856287295,0.8585812033162263,0.42499813036237827,61,48,0.004196798742754544,-2.375356002171092e-09,0.0,61,8,682,False,88,4,682,,,,,True,,,,
validation/branched_low_rough_4,201,6d81847401d0985c19eddfefe7088f3d867120743246e7df138589c03c515941,branched/low/rough,cross,validation/15120,1.2936164192006625,0.9810689844392834,0.1071268263240985,2,False,0.5127630667005975,1.1360618900248922,0.5763389228720356,0.784338333666688,-1.2922155450400679,0.8258798486029613,0.06331112928464394,378,48,0.008061804370710947,-1.775014389589213e-06,0.0,538,6,682,False,179,109,682,,,,,True,,,,
validation/branched_low_smooth_1,201,53fac74cf6e4d380fb91dcb98ffa9f3bd7b199cdaabb5948f55aac821a5f8828,branched/low/smooth,cross,validation/2220,0.8764461764512519,0.8525679456169077,0.15308924161945978,2,False,0.56994710020097,0.6743211022789722,0.4993129123292084,0.961870954932106,1.5386584217493002,0.15232688184158566,0.17909837568196335,72,48,0.003923587085954982,9.087648272787519e-10,0.0,72,8,682,False,91,8,682,,,,,True,,,,
validation/branched_low_smooth_2,201,bc092590118f5dce97df541b1f3ad5202bda70ef42988e5620e9ee1fa9e230c9,branched/low/smooth,cross,validation/15121,0.9206079999901055,1.0063306971461274,0.10317581548069249,2,False,0.44246001015200326,0.8962336375460511,0.7243185371242359,0.7490871251252041,-1.2762281000095397,0.7872708175883746,0.2198799701380177,352,48,0.009050716846310796,-7.278767588658754e-10,0.0,241,5,682,False,190,79,682,,,,,True,,,,
validation/branched_low_smooth_3,201,bea32844d03a32ff045fccd8529d56a7b71d355366f354d6059f4d40ae9b933f,branched/low/smooth,cross,validation/2223,1.4892598501901546,1.5898016854768724,0.12126513404583451,2,False,0.641281249916631,0.8686192652614991,0.4659869069708917,1.0479999313978174,1.6684294266850284,0.41558357743769114,0.13163335179015379,47,48,0.003132597227477059,-6.919666263593972e-09,0.0,47,8,682,False,80,26,682,,,,,True,,,,
validation/branched_low_smooth_4,201,f4f1c1958a95a80475422fa3e64fb6936a1fab34843729d1d3aad8c417a6ada1,branched/low/smooth,cross,validation/1017,1.5706067793747616,1.2261052178704892,0.16700436200832144,2,False,0.5717544087490751,0.642275317046215,0.5459675689260086,1.1881018645689134,1.1021037503744457,0.08591702012734637,0.429710761755296,46,48,0.005199518410473792,-4.8193392748752126e-09,0.0,,0,682,False,116,14,682,,,,,True,,,,
validation/branched_low_sparse_1,201,31f9ee9cca2a878475fba818ce377e468ce2a60caf041a2ab65fe6a3e9186624,branched/low/sparse,cross,validation/2229,1.4839116906130907,1.3334678501982327,0.1872418554464139,2,False,0.4010075552881398,0.6581423029254012,0.6651044953266467,0.9579797851103999,1.4153030268834241,0.7877348909651456,0.05568336585515843,75,40,0.04248294273854139,-3.900269787693311e-09,0.0,75,8,682,False,68,29,682,,,,,True,,,,
validation/branched_low_sparse_2,201,51cf489b1d3441d9a5a1c704e7ba629173388e253b889762d48d1a22b9689f86,branched/low/sparse,cross,validation/15131,0.9728045265176973,1.6960102419297327,0.18356388841736515,2,False,0.5723833379387059,0.6439052288672463,0.529604474028969,1.0183579695117229,-0.7055495309846935,0.7383911128912379,0.24099570040681678,189,48,0.007497274982064084,2.6406705294634847e-09,0.0,331,5,682,False,239,20,682,,,,,True,,,,
validation/branched_low_sparse_3,201,ac5c1bcd29894974c6740ff5b493f29585891bb058d8cc8eee6d33c15f12f9f4,branched/low/sparse,cross,validation/15130,1.7614409732183525,1.3617596874929125,0.1349054391302773,2,False,0.6276153799778845,0.6972321367822585,0.40776583900630714,0.7599198922274055,-0.9299790408146742,0.3263289299757293,0.36402286332570843,186,40,0.010133453768187733,-7.756928624425008e-08,0.0,272,6,682,False,132,88,682,,,,,True,,,,
validation/branched_low_sparse_4,201,f99943ba6766f0d303fe70f4d3c34334af58081d6c32282b2b1ae6f584aba97c,branched/low/sparse,cross,validation/15124,0.9861615304965226,1.6112489186323427,0.10746455938822098,2,False,0.4926895904954372,0.9882012065418644,0.46038058845313723,0.7199760101199075,0.09705583956834296,0.9464252724523068,0.24278979414248086,469,48,0.012102652296642702,-4.2234461474569005e-06,0.0,373,5,682,False,136,46,682,,,,,True,,,,
validation/branched_raised_rough_1,201,647614225fd783cb703cb99684f7e1dacdccdcdeab05907e66e391d1f8986fb6,branched/raised/rough,cross,validation/2274,1.817355143023765,1.4814519064878051,1.1131634732386904,2,False,0.6259382435456419,0.8328277126225178,1.080275114045619,1.121936656048557,-0.9774871231221822,0.6930423472459342,0.025611989541709457,353,48,0.03671532898519667,3.1637883424195934e-09,0.0,353,8,682,False,306,26,682,,,,,True,,,,
validation/branched_raised_rough_2,201,8a5c2716e411d3079a5d66de845be139fe6a1622948708a1310ff668bd61a04e,branched/raised/rough,cross,validation/2268,1.4024527120942776,0.9714918607537967,0.83850324270516,2,False,1.011674610338058,1.1728724509241646,1.0477811702374797,1.1036873961875107,0.5045771212580923,0.6476852842231627,0.015321429946363208,51,48,0.012541128799431926,-0.005215769637616553,0.0,51,8,682,False,101,8,682,,,,,True,,,,
validation/branched_raised_rough_3,201,a0d2fe2f2b2671b913d20b559f90a9958fbbb66798f15c162452cb4b2d70733f,branched/raised/rough,cross,validation/15888,1.0985461661414064,1.1734443337196172,0.3654652273256279,2,False,0.42967963358804484,1.1526803228755298,0.8076946592142153,1.0364322700307007,-2.275784667606504,0.889008207216929,0.4759623375101462,370,48,0.03187325213162824,3.91549095923871e-09,0.0,244,6,682,False,266,62,682,,,,,True,,,,
validation/branched_raised_rough_4,201,aa3f7319c3c2189aa421dcafe0019302d3318e4069c4d84f60775244dc042192,branched/raised/rough,cross,validation/15896,1.3165967868630184,1.0491220578736498,0.7389628780133163,2,False,0.7117408111027188,0.9405356747815641,0.5275289541461954,1.0370365809987077,0.21565402436635805,0.3718166145673667,0.3343240875804427,175,40,0.012029707501621899,-1.4757639209550535e-06,0.0,229,5,682,False,227,4,682,,,,,True,,,,
validation/branched_raised_smooth_1,201,2eb1c6fefa786f0d58ccba5967575e36cd0e047436b376466ec2412cb3dfc35b,branched/raised/smooth,cross,validation/1016,1.7251260522061254,1.4303626208247138,0.2184859708891227,2,False,0.5123751074227981,1.005791607851358,0.4075209328043216,0.533501220187476,2.584082889079075,0.1502551415786581,0.22395055230588534,23,40,0.04452106872017383,3.1424821494985267e-09,0.0,,0,682,False,92,26,682,,,,,True,,,,
validation/branched_raised_smooth_2,201,97a56bf3cc9800aa6c47c2f930f9272ec215e4f6d3d0af4ad68646a581988d75,branched/raised/smooth,cross,validation/2258,0.9416778825545421,1.2771159792674787,0.9931943681000798,2,False,0.4749522332788596,0.9618942947664031,0.8729517376327565,0.9983593741891982,-0.8200928892790604,0.7801611719123636,0.4326081244886599,59,40,0.007534910681293593,-5.8569988858891975e-09,0.0,59,8,682,False,149,0,682,,,,,True,,,,
validation/branched_raised_smooth_3,201,b28e748f9037ea53d4131839ae307e3acd2957b8b8ec4d08e84a5618f035ab80,branched/raised/smooth,cross,validation/15890,1.0197906221689725,1.16259512207618,0.4926558735380964,2,False,0.5387590720931035,1.1824961958674072,0.46056430694796724,0.9858085892088768,-1.7401580662553295,0.23254846414294983,0.37471716025473994,469,40,0.00665474430631207,3.9813810581712517e-10,0.0,380,5,682,False,202,79,682,,,,,True,,,,
validation/branched_raised_smooth_4,201,d733abaf4742d76cc1bec3e196d7de78aa7f571122d1d8d1e3011f6af81c7dc7,branched/raised/smooth,cross,validation/15899,1.8676745450168295,1.4520703344275454,0.7686661211603754,2,False,0.6430777916012249,1.1367052352240365,1.076035088979076,1.1191320076487785,2.712792756866146,0.645102185895566,0.1320236588586089,224,40,0.026688709106748736,-1.732379573377019e-05,0.0,356,6,682,False,273,2,682,,,,,True,,,,
validation/branched_raised_sparse_1,201,220aa1e0a7d16c3c231693611bd673947dae80e0b0091164e2100c7a54d146fb,branched/raised/sparse,cross,validation/15895,1.8851428017009357,1.3559316459695394,0.9642542907700318,2,False,0.5799817322942167,0.8170659307999681,0.6399208767028741,0.6543904389736886,-0.19998916803108058,0.061702526214768884,0.3278271400518466,116,48,0.044830582268552646,-1.1453521464588334e-09,0.0,233,6,682,False,234,1,682,,,,,True,,,,
validation/branched_raised_sparse_2,201,481a1e9fcdc068c1f9be11a767b3c1e1f0a177317f516f40342ecb621b639193,branched/raised/sparse,cross,validation/1019,1.7885176431730563,1.4424121808068735,0.4554114230787534,2,False,0.6041048220905043,0.647457801298762,1.0833146045799196,1.1467233427803745,-0.48185357930751005,0.8340588436153024,0.12038698167912198,229,48,0.030189888958753183,-2.8765541337794076e-09,0.0,,0,682,False,317,10,682,,,,,True,,,,
validation/branched_raised_sparse_3,201,cdcfec5813a37a276a3f00b367ef833aae365744510f38f2a288ac0b48bd01da,branched/raised/sparse,cross,validation/2265,1.035812080981168,1.3236982939594943,0.3719727844453707,2,False,0.6317349354833011,1.1940309099503348,1.109909799486089,1.18943784269024,-0.9149976166286469,0.59335534197536,0.42165022412713604,62,48,0.005577988015104972,-0.0001217145580306167,0.0,62,8,682,False,102,19,682,,,,,True,,,,
validation/branched_raised_sparse_4,201,f1614c5ba0ebed27fccee8ea2f7ce84dc14307915ff0d61c249b50b48482fabf,branched/raised/sparse,cross,validation/15897,1.9091077623227015,1.4045103989513055,0.39899984152047974,2,False,0.42233643327899284,0.6247404595972558,0.538365769965501,0.6742427998695394,0.7735666553916802,0.8310205681755721,0.06466132532309321,184,40,0.030614418120909828,-1.044908937153366e-09,0.0,267,5,682,False,234,6,682,,,,,True,,,,
validation/contacts_low_rough_1,201,02cf16ddfab7dabbd0f00a4f85a6d49143dffd4e115ab6243abd2b66f2f90769,contacts/low/rough,bridge,validation/2305,1.620430841857745,0.9911397916681381,0.12163353429036348,3,False,0.6933490881761988,0.8818008861083698,0.5686884054803449,1.031520548435752,-3.1366889448466826,0.11549902402609945,0.4039404778857644,253,48,0.009859474366163249,-7.4396711707835905e-09,0.0,253,8,682,False,214,36,682,,,,,True,,,,
validation/contacts_low_rough_2,201,095459f477b59441ec070193c168670ac3667ac82597ad68ee680ae54e911503,contacts/low/rough,elbow,validation/11,0.8867355820180898,0.7679670005714095,0.18265228035594283,3,False,0.49056601080726053,0.9877976514382347,0.7095533615904153,1.1949842770582206,-2.139139615256388,0.3453187195288241,0.34825668213796457,252,48,0.005838109486241341,-4.0180473115380985e-09,0.0,,0,682,False,191,79,682,,,,,True,,,,
validation/contacts_low_rough_3,201,9289cee5ef9035b397d62e57363278a6dc5ae36c72bdbe2eb3df3b0a6038d60b,contacts/low/rough,bridge,validation/16666,0.9462370006741865,0.7152818269536938,0.1253308986665167,3,False,0.49145789344478286,0.9657653160574196,0.40216874185290846,1.1850023455993675,1.6749046401973429,0.5951087056175697,0.2258454317522462,231,48,0.01786140383083614,2.7207674724305524e-09,0.0,356,6,682,False,157,68,682,,,,,True,,,,
validation/contacts_low_rough_4,201,bebff34190680ad3c18ebabf99a1270cb160f9abddd01d5444628fac989b47dc,contacts/low/rough,elbow,,1.0512156161193786,0.727228277465371,0.16718502042210406,3,False,0.6334874325464022,1.1623501657411035,0.4140772394655611,1.131925282387619,0.04407306142931133,0.09992520123326618,0.014904983698911911,280,48,0.012480420832927549,-5.089687546422361e-09,0.0,280,134,682,False,181,119,682,,,,,True,,,,
validation/contacts_low_smooth_1,201,301f6666d518a8f416372bde437b40ff21f0cffc152c8ffeb4118ff9e555c0c7,contacts/low/smooth,elbow,,1.3920876569483132,0.6401531736887646,0.10693244578621344,3,False,0.5032151114513589,0.9340348520086121,0.580951401934374,1.0218754535199523,-1.246155875313714,0.42240282191645956,0.16555572888361253,338,40,0.00821191631177584,2.8831830395370517e-09,0.0,,0,682,False,179,72,682,,,,,True,,,,
validation/contacts_low_smooth_2,201,6bb2b7b9409ad40df809d8d6046d9ea374eed573496ef40f5b1e23b23bff6d88,contacts/low/smooth,bridge,validation/2298,1.5811030758692597,0.972654020695056,0.14880595376968395,3,False,0.48840360133190047,0.7075142994046744,0.6719704064456846,1.0724137437137613,3.087365622053116,0.9482772193842018,0.3154473658923565,275,48,0.02612900848098781,2.1714491316160437e-11,0.0,275,8,682,False,159,106,682,,,,,True,,,,
validation/contacts_low_smooth_3,201,a26c2c88bd915de8cf50407af8d5be3112acfd6f11b6d65a51c69ffdd43fa703,contacts/low/smooth,bridge,validation/16671,1.0787375913337203,0.7622324357631228,0.19182740035169565,3,False,0.7248189342398901,0.8807544321890659,0.548641236942291,1.1887948645213753,-1.18742220581265,0.833414600073188,0.39951607915159193,81,40,0.00649840743684955,-2.4679801258198353e-10,0.0,122,7,682,False,104,25,682,,,,,True,,,,
validation/contacts_low_smooth_4,201,b85373ab2003d26e8ec61bfce91f2861910884081608f46e36e511d8365d185f,contacts/low/smooth,bridge,validation/2292,1.5278544506387286,0.6239307019911227,0.11906313779980776,3,False,0.5359758442952333,1.1754190426206104,0.5687095297973555,0.8822204273046503,1.880356491568997,0.8820562726593163,0.15569780208998718,57,48,0.016172319446996767,-9.532489866903584e-10,0.0,57,8,682,False,85,4,682,,,,,True,,,,
validation/contacts_low_sparse_1,201,053da8e53ae466ce2d4d4ef07a9e5f55452b71299a39ec6b3ecba51bd34bb0fb,contacts/low/sparse,bridge,validation/16664,1.5611218960454114,0.666843813691155,0.1683038046914312,3,False,0.6635812751149165,1.0845140439365362,0.6266908187340333,1.191938247975906,0.14943347858182054,0.35684058968798377,0.28297790657592176,180,40,0.03296914657588795,-6.050886180997139e-09,0.0,85,6,682,False,136,74,682,,,,,True,,,,
validation/contacts_low_sparse_2,201,89b0143f02b5cadbc4ff8f84734912c625dacb726601936bf79c3dacb4cd89c4,contacts/low/sparse,elbow,,1.5604064707036196,1.0593291697653962,0.19131444322774951,3,False,0.5355611421648927,0.8707185788332295,0.6249166129315953,0.6933048215984654,3.9209542057174245,0.6813038536675801,0.3562747696489266,339,40,0.00909714206322286,-1.0811640333008299e-09,0.0,,0,682,False,235,80,682,,,,,True,,,,
validation/contacts_low_sparse_3,201,a2afc2e940abaf4377a1f05f9dcff77d6a78fab446e6e01b728357da2b941558,contacts/low/sparse,elbow,,1.743750211748138,1.2936804559863297,0.17554724826842724,3,False,0.5358222235333917,0.9520684365982196,0.6336961342262433,0.8471446568453875,4.142352575072094,0.7364712066304118,0.29067618724014743,332,40,0.0107489983253906,6.3687563972569805e-09,0.0,,0,682,False,237,80,682,,,,,True,,,,
validation/contacts_low_sparse_4,201,ed319160a10c008a440565892754c4a674ca19f1f1a4ad4e26181044421bcea7,contacts/low/sparse,bridge,validation/16668,1.7517405206176166,0.5066984466307052,0.13782345180185465,3,False,0.4804486754866136,1.1648389093775502,1.0680781784017164,1.1817001703119319,-2.4569431361950445,0.07973027375209452,0.015961206911756343,7,48,0.0033841170156179573,6.6392572134477135e-09,0.0,92,7,682,False,54,23,682,,,,,True,,,,
validation/contacts_raised_rough_1,201,0dd3bf260bd87c7a0d5caf15780d3bfed8ef9891b93fb1fdfd3fcf8d747bff79,contacts/raised/rough,bridge,validation/1022,1.4750058459182334,0.6158212542929313,0.4324848830718748,3,False,0.6603226753960125,0.8206189639585285,0.7812940182003273,1.1807555515592238,1.5172784584235366,0.9421310899541758,0.02566564663892129,36,48,0.013826451956207996,5.777604478174325e-09,0.0,,0,682,False,115,15,682,,,,,True,,,,
validation/contacts_raised_rough_2,201,5e1bcfa88200f4353ce4c6e693acee86513c4fae31ece263b2663530f3329887,contacts/raised/rough,bridge,validation/2345,1.0875307947121304,0.7055089086703475,0.5435072169945321,3,False,0.461454190843994,1.1951231348857867,0.5338844775106417,0.7363281766677042,-2.875620864250447,0.05272669374085044,0.024525166918945074,343,48,0.03742041155686723,-6.449371203753885e-09,0.0,343,8,682,False,119,130,682,,,,,True,,,,
validation/contacts_raised_rough_3,201,7bbaef6ba832e7b8f396b38b61677851d75544438004442437bd00153c9b665e,contacts/raised/rough,bridge,validation/1021,1.1777582468147954,1.0866401193219006,0.8031812044589485,3,False,0.5154717752040349,1.0834067097269022,0.5083583773436542,1.0946071766648244,-2.824048023112171,0.16995177595898303,0.45456166133830056,22,40,0.01078380575178579,9.739642425898867e-10,0.0,,0,682,False,144,0,682,,,,,True,,,,
validation/contacts_raised_rough_4,201,af21a7557e9c0f39363b1b99c4b2d287d4aa6f1b1fd8a6cc928c9a37c9436bf2,contacts/raised/rough,bridge,validation/2327,1.5140967122059799,0.7466694009888292,0.696926703691299,3,False,0.43712395375134233,0.9588160822229291,0.5567548975771182,1.1877758187750578,-1.2379894501960802,0.6714427264909466,0.49978121197928266,75,40,0.004029911510408997,-1.2315257702510962e-09,0.0,75,8,682,False,134,13,682,,,,,True,,,,
validation/contacts_raised_smooth_1,201,8e037ef78c1014dbc7d012533ea78cbc61addb752ca9ac74dde2bc6feea85e8d,contacts/raised/smooth,elbow,validation/9,0.5230291946524196,0.3147078861531905,0.25457037040146946,3,False,0.7352697128606821,1.0983247108402985,0.5710006743322225,1.0794653768521794,1.1644351178222498,0.4330951130211856,0.3052856024765276,520,48,0.004055637945788488,-4.3006471661694023e-05,0.0,520,12,682,False,120,142,682,,,,,True,,,,
validation/contacts_raised_smooth_2,201,b4ba5ceba2da61ea796cba60a8d816979fb6dfc42a53df8a64f14a38e37cfa99,contacts/raised/smooth,bridge,,1.2044471694466112,1.1699756172661717,0.6497088027263754,3,False,0.4259453046692696,1.1015709125102886,0.4431723921561709,0.9752154438201474,1.1191922425624854,0.26800092420845895,0.18931627062336692,302,48,0.01901874736279437,-3.74975905881314e-09,0.0,,0,682,False,315,2,682,,,,,True,,,,
validation/contacts_raised_smooth_3,201,d60b395fe743d9eced0817f4ce5f41db1111144796a4d02d0723f5b3a9ca9d1a,contacts/raised/smooth,bridge,validation/2340,1.3906734648672576,0.5188597443641784,0.7570358441885016,3,False,0.6761037551896799,0.8137806906416345,0.7507449308031009,1.0296777243778972,-3.0061878789483982,0.8538163742444905,0.17520422158339516,363,40,0.005099008964717861,4.754293181363778e-09,0.0,363,8,682,False,283,22,682,,,,,True,,,,
validation/contacts_raised_smooth_4,201,efdd33dc275cb439c6353085fa8675a1e2f81cbc59f84fe0ed7472190a4f2239,contacts/raised/smooth,bridge,validation/2325,1.7073425703041827,0.6619150889790526,0.6072261851937453,3,False,0.9491773087587376,1.1473324180597433,0.5975858663123368,0.9562883750201739,0.512571131655982,0.8205657390468407,0.272984157016993,18,48,0.006021484373524361,2.334131943282358e-09,0.0,18,8,682,False,101,3,682,,,,,True,,,,
validation/contacts_raised_sparse_1,201,a49ee734043529aa531dccf51ba95f6862f44069b417909a71990dabd8fecbd3,contacts/raised/sparse,bridge,validation/17430,1.0340945299510624,0.5702235957815738,1.1608662592008816,3,False,0.4541382948166196,0.9544540314372114,0.6969364456088433,0.7959146662617704,1.0565398594703401,0.18371191074070342,0.25813458524376187,118,48,0.04048872797825852,-7.493706766226182e-09,0.0,223,5,682,False,231,0,682,,,,,True,,,,
