structure,frame,points,range_m,preserved_world,spread_m,axis1_span_m,axis2_span_m,axis3_span_m,linearity,planarity,scattering,neighbor_m,intensity
206:254:6,4,7,22.49547004699707,train/branched_low_rough_4,0.14426342170047465,0.2820820134236128,0.2804890594612683,0.07538757468383517,0.18813017584957217,0.753703478597471,0.05816634555295677,0.1345848981308939,0.121714286506176
206:254:7,4,25,12.993160247802734,train/branched_low_rough_4,0.429259951371834,1.2436748424661774,0.44566639038840494,0.31437950446386764,0.8413836129316443,0.12165192438934244,0.036964462679013134,0.08546636882003596,0.27057144045829773
206:254:14,4,12,40.98143768310547,train/branched_low_rough_4,0.4189577953763874,1.298045012655101,0.5494716873427691,0.15167689702304066,0.7864666666609568,0.1997033410107018,0.01382999232834143,0.24629580360642805,0.0787142813205719
206:255:6,4,12,21.391456604003906,train/branched_low_rough_4,0.30572530647199697,0.8694400743970012,0.37404862334183464,0.14288403163462188,0.8499221658293193,0.12713890836374056,0.02293892580694015,0.13334736005955125,0.1485714316368103
206:10:78,5,96,22.74163818359375,train/branched_low_rough_4,1.12412406439443,3.986692173794591,1.921209615684324,1.153021144329898,0.6858927498649825,0.2399408423362499,0.0741664077987676,0.1456858206263125,0.09385713934898376
206:10:79,5,39,18.232818603515625,train/branched_low_rough_4,0.6271826453624106,1.8266774738659777,1.1149024222595239,0.12384222531555208,0.6679295098299229,0.3263288453133897,0.005741644856687392,0.11523848145165858,0.047428570687770844
206:10:91,5,10,39.99510192871094,train/branched_low_rough_4,0.4814870416537679,1.2407166983396438,0.7419105616793353,0.14796947763385315,0.5391485484433949,0.4445840420481648,0.01626740950844028,0.24794077661469804,0.04600000008940697
206:10:92,5,8,44.728485107421875,train/branched_low_rough_4,1.0473802323145804,2.5493779385484165,0.9184932944380355,0.2137353651703761,0.9277251038624266,0.06844208449153609,0.00383281164603741,0.30208865375575317,0.06342857331037521
206:10:93,5,51,18.201770782470703,train/branched_low_rough_4,0.8874621938754534,3.4997641023102126,1.6673581667613107,0.5967558040631631,0.6277682187981526,0.3056428281943339,0.0665889530075135,0.11666149099027333,0.023714285343885422
206:10:95,5,6,35.344749450683594,train/branched_low_rough_4,1.3334218941838822,3.5258924577739568,0.6472643585658306,0.23221532233899922,0.9614555286452737,0.03561962463862111,0.002924846716105151,0.3784209772333851,0.04600000008940697
206:10:99,5,61,19.869064331054688,train/branched_low_rough_4,0.9600802527874337,2.79332760989826,1.238820724530182,0.6526237502726326,0.8291833742287712,0.12571076594440125,0.045105859826827605,0.12442306789486587,0.024000000208616257
206:10:100,5,89,21.5388126373291,train/branched_low_rough_4,1.0146662771364388,3.613316945600558,1.686096935771247,1.0710172443824255,0.7433003157528013,0.2020199481748035,0.054679736072395096,0.13684497078342517,0.034285712987184525
206:10:101,5,25,23.364316940307617,train/branched_low_rough_4,0.42091014390886394,1.1209641237491121,0.631985715616318,0.4102216347113403,0.67918221714624,0.22663971429687887,0.09417806855688109,0.15396078860170204,0.027142856270074844
206:10:102,5,64,26.33401870727539,train/branched_low_rough_4,0.9091069861449642,2.7026793589277056,1.4614775084070804,0.7104066117480714,0.8381696393427658,0.11447098510514633,0.047359375552087905,0.16967485041194053,0.031142856925725937
206:10:103,5,43,28.156509399414062,train/branched_low_rough_4,0.8157982476391473,2.822366545186049,1.479661630609752,0.5854780788819997,0.6499813370470328,0.30386752687565366,0.0461511360773135,0.1778809321519836,0.027714285999536514
206:10:105,5,841,13.675735473632812,train/branched_low_rough_4,1.3373366169459253,4.6649804763144935,2.508253631652175,2.310374505082962,0.8309288633350538,0.06708706884860974,0.1019840678163365,0.08438594410387679,0.11599999666213989
206:10:106,5,101,16.07657814025879,train/branched_low_rough_4,0.7848815968724773,3.6484125143801536,1.8854567063962815,1.0749695916084483,0.3824409229873303,0.49318334081515625,0.12437573619751341,0.09925038644512572,0.22771428525447845
206:10:107,5,24,18.45421600341797,train/branched_low_rough_4,0.37848688413033504,1.0630052813512159,0.7267069956518153,0.28309752692379786,0.5762321638027101,0.3606917916799588,0.06307604451733109,0.11416058813863446,0.24985714256763458
206:10:109,5,18,26.383445739746094,train/branched_low_rough_4,0.6099838458072016,1.6620465645331026,1.22963007302384,0.2606654769035003,0.5591456234279351,0.4201270403677617,0.02072733620430318,0.16376079497232227,0.06614285707473755
206:15:6,5,13,35.04255294799805,train/branched_low_rough_4,0.4626313140031438,1.0809661688477306,0.8744001241704717,0.22802331403052967,0.60035912442461,0.3789386891199319,0.020702186455458033,0.21784629915521522,0.03885714337229729
206:15:7,5,10,36.09925079345703,train/branched_low_rough_4,0.5938174008135715,1.6347077920470778,0.8005909280649299,0.12103880294977254,0.7818721071241028,0.2120580515626712,0.006069841313226023,0.22696845684184674,0.03099999949336052
206:18:5,5,19,20.1898136138916,train/branched_low_rough_4,1.1973375364070336,3.037980188924613,1.4676155562753794,0.23700280000287743,0.8508852264210165,0.14682294788996242,0.0022918256890210147,0.12884872327832353,0.02742857113480568
206:18:6,5,266,17.842819213867188,train/branched_low_rough_4,1.2673455845637647,5.672204158407318,1.7861302221571056,1.5052477535854538,0.7696099987393452,0.14676019412368096,0.08362980713697386,0.11695229404082583,0.08900000154972076
206:18:8,5,64,23.37511444091797,train/branched_low_rough_4,0.9508904883725823,2.8379166425629085,2.1721586041615657,0.8574921789008234,0.555520545621969,0.3821257980722079,0.062353656305823145,0.14411258152911155,0.0657142847776413
206:30:19,5,13,16.360069274902344,train/branched_low_rough_4,0.15270087473809987,0.3520914338317418,0.336442441437221,0.12869173939644243,0.19012962552293755,0.6875521844464344,0.12231819003062797,0.10100763080597233,0.23314285278320312
206:30:20,5,15,16.080331802368164,train/branched_low_rough_4,0.1755175026822159,0.44492585333290413,0.3783999953984183,0.15720820761202917,0.30756740368478364,0.5801632217713376,0.1122693745438788,0.1021985625822639,0.4431428611278534
206:30:22,5,12,38.45234680175781,train/branched_low_rough_4,0.5639861142060029,1.7708896724184835,1.0157515874282521,0.26849407767466116,0.5537957322077084,0.392279181219868,0.05392508657242361,0.23759231426935679,0.06128571555018425
206:254:6,5,6,22.722871780395508,train/branched_low_rough_4,0.14192094826913892,0.3191623537589241,0.20692109989280652,0.10403097000403327,0.48196883969590554,0.43020048169960423,0.08783067860449029,0.14498323196015678,0.2312857210636139
206:254:7,5,17,13.12108325958252,train/branched_low_rough_4,0.2451545576070325,0.8051819587836175,0.40472749768359084,0.10990562773517763,0.7410649044468949,0.23948488748657942,0.019450208066525736,0.082607609378491,0.1305714249610901
206:254:14,5,6,40.89118957519531,train/branched_low_rough_4,0.43003082335568965,1.242124019098082,0.18029750815821904,0.02747444734903882,0.9780253909193974,0.021507266306774638,0.0004673427738279334,0.2507150358126117,0.10599999874830246
206:255:6,5,27,21.379318237304688,train/branched_low_rough_4,0.5864398145637716,1.9537500247478812,1.122887094152357,0.4467515851620682,0.5675506669865722,0.37902730002246315,0.05342203299096473,0.1386005615263728,0.18400000035762787
206:10:78,6,105,22.505714416503906,train/branched_low_rough_4,1.1470659769211449,4.1109689486897585,1.7142214385126464,1.1668481028265094,0.7985081984330776,0.12507132366400014,0.07642047790292232,0.14499863213592348,0.08742856979370117
206:10:79,6,41,18.11006736755371,train/branched_low_rough_4,0.6645027815560255,2.601266730202701,1.392456415015343,0.34966116387995355,0.6716390753791072,0.30519006463861637,0.023170859982276536,0.112150196415145,0.06428571790456772
206:10:91,6,12,39.792598724365234,train/branched_low_rough_4,0.42848086268637,1.0369132159502865,0.8797543552927891,0.4194385849794929,0.3644009392525653,0.4325769953414512,0.20302206540598347,0.24281545215228512,0.05785714089870453
206:10:92,6,11,44.4766960144043,train/branched_low_rough_4,0.969697632356099,2.7199191643596032,0.8121225002353705,0.4155363338324043,0.9277077915557884,0.055695220389485926,0.01659698805472566,0.2881947487166117,0.03828571364283562
206:10:93,6,41,18.012571334838867,train/branched_low_rough_4,0.7553448847568067,2.1532818811757006,1.1118615858835774,0.8122054617732776,0.8722483052707425,0.07613347861713048,0.05161821611212704,0.11333612145680037,0.03171428665518761
206:10:95,6,8,35.46165084838867,train/branched_low_rough_4,1.644250177863789,3.7545044150414357,0.7148346062729868,0.3800415281713107,0.985480247481603,0.008864552498788154,0.005655200019608796,0.2817021579392402,0.043857142329216
206:10:99,6,56,19.96054458618164,train/branched_low_rough_4,0.9723381797596748,2.888978704499694,1.3010398379358397,0.7027977525643163,0.8419801839836402,0.12403043265997135,0.03398938335638847,0.13055198509373367,0.029999999329447746
206:10:100,6,88,21.801050186157227,train/branched_low_rough_4,0.8650139132808873,3.0048338529129457,1.7260509768183558,0.9684974585796461,0.6759355431044652,0.2435903143617983,0.08047414253373641,0.13846306845254366,0.03371428698301315
206:10:101,6,22,23.547161102294922,train/branched_low_rough_4,0.5647737643847326,2.185846448751272,1.0376570283045505,0.5983878635471785,0.4775514946727216,0.34834896351991007,0.17409954180736828,0.16371307800180285,0.010714286006987095
206:10:102,6,63,26.593708038330078,train/branched_low_rough_4,0.9127774704475913,2.8237414170697095,1.3816110587202934,0.8734444632136884,0.8415039794943094,0.10642670295857558,0.052069317547115065,0.16939673737907945,0.024000000208616257
206:10:103,6,48,28.502206802368164,train/branched_low_rough_4,0.8655298504759844,2.751738077480407,1.5540947726463088,1.0474887121745522,0.6984437669591016,0.23148638066675384,0.07006985237414451,0.17919929781571536,0.025142855942249298
206:10:105,6,810,13.917438507080078,train/branched_low_rough_4,1.3266034229143362,4.667862173906961,2.402468193364483,2.194116412409347,0.8372224889850868,0.07151166256425065,0.09126584845066268,0.08572611173621134,0.11914286017417908
206:10:106,6,112,16.31009292602539,train/branched_low_rough_4,0.9387366922073203,3.6598336746878837,1.8254100560350301,1.0104305184300002,0.6914096900394463,0.25038074852123376,0.058209561439319914,0.10086573488807742,0.206142857670784
206:10:107,6,26,18.720996856689453,train/branched_low_rough_4,0.35149576280329714,0.9582136288562589,0.7111312798142806,0.2656495700440453,0.49336233076297037,0.43073625505568286,0.07590141418134672,0.12326549738679826,0.24385714530944824
206:10:108,6,5,21.224519729614258,train/branched_low_rough_4,0.35515820580145635,0.8606327543872885,0.4852254611023545,0.04837928941404766,0.7532057437671424,0.24382527890737205,0.0029689773254854817,0.24386808024312864,0.017428571358323097
206:10:109,6,18,26.615447998046875,train/branched_low_rough_4,0.6343227633896014,1.4669271536718607,1.3103037178768455,0.2476760487236544,0.4744097706226024,0.5122188553883288,0.013371373989068763,0.1645024114787053,0.059857141226530075
206:10:114,6,5,26.00084686279297,train/branched_low_rough_4,0.20848606662150024,0.47197792924348125,0.2907057764844051,0.07319783524029416,0.6515478584452861,0.32191822513867735,0.02653391641603658,0.17886918494328705,0.03142857179045677
206:15:5,6,5,37.39999771118164,train/branched_low_rough_4,0.7760839178819667,1.9539888594251649,0.6001954121427561,0.16933164297435752,0.9253178520584696,0.06780348537862947,0.006878662562900845,0.4842854966481024,0.016285713762044907
206:15:6,6,17,34.9327507019043,train/branched_low_rough_4,0.5241864143097623,1.5200479292609912,0.6725653863504404,0.2471394608765638,0.8120435159789064,0.16482978099982318,0.023126703021270338,0.21654056254985102,0.03371428698301315
206:15:7,6,11,35.96927261352539,train/branched_low_rough_4,0.6161823694775733,1.8466034564220015,0.8838809932208178,0.14452353979929522,0.7410648397271683,0.25357576442296764,0.005359395849864056,0.22395152284908995,0.018285714089870453
206:18:5,6,32,19.4238224029541,train/branched_low_rough_4,0.9247725081215732,2.6698861777706515,1.5480778647873368,0.2678485788705153,0.8437608140142129,0.14986679429843644,0.006372391687350649,0.1227116660487978,0.029285714030265808
206:18:6,6,258,18.056148529052734,train/branched_low_rough_4,1.2739815322788681,5.69223395208108,1.8391621382145595,1.6203287134332662,0.7605017967780763,0.1504015130638717,0.08909669015805198,0.11653259108715247,0.08814285695552826
206:18:8,6,71,23.61728286743164,train/branched_low_rough_4,1.0235307511821004,3.1215098359661693,1.8709008760851145,0.9302302945730467,0.5411532206897189,0.40119926395051136,0.05764751535976971,0.14644782106499896,0.06314285844564438
206:30:19,6,14,16.164852142333984,train/branched_low_rough_4,0.1673662271607132,0.44046735660300607,0.3150276793661593,0.15805064963369142,0.4649682850270497,0.4360449982852732,0.09898671668767711,0.09896736882514895,0.27885714173316956
206:30:20,6,20,15.89220142364502,train/branched_low_rough_4,0.19636990020767747,0.4603295961111172,0.5076386550424223,0.19668470957393605,0.24929363018914208,0.6481253040972718,0.10258106571358615,0.09942654792617672,0.2038571536540985
206:254:6,6,7,22.93446922302246,train/branched_low_rough_4,0.16497975475018944,0.4447844120726582,0.28383245607170976,0.07220026592934391,0.6030483466066852,0.36978096168411545,0.027170691709199432,0.1434510906508975,0.12085714191198349
206:254:7,6,9,13.3043851852417,train/branched_low_rough_4,0.45454666976663116,1.2837038790340802,0.42706751567902423,0.0802691452566711,0.922922775780011,0.07413342266060365,0.0029438015593852493,0.0971818262305839,0.2411428540945053
206:254:14,6,11,40.824440002441406,train/branched_low_rough_4,0.43707930640449183,1.246880206415482,0.5568976429266328,0.20128089367936403,0.827979194455064,0.1358344139358612,0.03618639160907485,0.249825871173193,0.08085714280605316
206:255:6,6,34,21.52981948852539,train/branched_low_rough_4,0.569946006286201,1.6676067331475566,1.3648821316455195,0.5979355331036191,0.2214313456296016,0.6753813705041657,0.10318728386623274,0.14165710278867355,0.17471429705619812
206:10:78,7,100,22.28221321105957,train/branched_low_rough_4,1.1788244204759142,4.067947312885507,1.7468583133199167,1.0519616359080324,0.8427371369228228,0.09023304442983957,0.06702981864733765,0.14295099604487188,0.13342857360839844
206:10:79,7,45,17.863819122314453,train/branched_low_rough_4,0.6777570946987085,2.2369391031206654,1.2831346106280372,0.3449768484491065,0.54603018503186,0.4255982917904103,0.028371523177729792,0.11083403454455752,0.06400000303983688
206:10:91,7,10,39.64338684082031,train/branched_low_rough_4,0.5130142374613366,1.1926345944801948,1.1745110094450937,0.1731064032754181,0.35827268152081787,0.6212425631191542,0.020484755360027973,0.24394884437774206,0.05228571593761444
206:10:92,7,17,44.08769989013672,train/branched_low_rough_4,0.9544177168031391,3.079596903756866,1.1013048194938724,0.6397619594170015,0.8490220139229441,0.1170884855108419,0.033889500566213974,0.2738160114855365,0.03971428424119949
206:10:93,7,45,17.980770111083984,train/branched_low_rough_4,0.7916803766841124,2.2722298813088777,1.4586149836539848,0.7750891638520901,0.6970618394765147,0.2415381742747977,0.0613999862486876,0.11326507339321285,0.029999999329447746
206:10:95,7,12,34.526153564453125,train/branched_low_rough_4,1.4091755178352292,4.04726777724771,1.1572891525892468,0.5917036722156575,0.9462366360495156,0.04109199499234539,0.012671368958139058,0.3104004694585122,0.06257142871618271
