序列,当前帧,范围编码,可见模式,整窗未见,历史异常点数,历史可见扫描数,历史异常占比,联合体素数,当前占据体素数,当前异常体素数,联合异常体素数,历史增加异常体素数,当前异常压缩比,联合异常压缩比,当前异常体素含正常数,当前异常体素含忽略数,历史新增正常体素数,历史新增正常影响当前异常点数,最早至当前平移（米）,最早至当前旋转（弧度）,当前异常体素含正常比例,当前异常体素含忽略比例,历史新增正常比例,当前异常体素均值位移P50（米）,抽样静态点数,静态匹配点数,静态匹配比例,槽0全距离异常点数,槽1全距离异常点数,槽2全距离异常点数,槽3全距离异常点数,槽4全距离异常点数,槽0源坐标范围内异常点数,槽1源坐标范围内异常点数,槽2源坐标范围内异常点数,槽3源坐标范围内异常点数,槽4源坐标范围内异常点数
125,105,complete_windows,11111,0,591,4,0.7776315789473685,480594,117389,158,485,327,1.0696202531645569,1.5670103092783505,3,0,2,2,0.9642621502986483,0.023431115430234052,0.0189873417721519,0.0,0.012658227848101266,0.010361328721046448,2048,2005,0.97900390625,133,141,154,163,169,133,141,154,163,169
125,106,complete_windows,11111,0,627,4,0.7876884422110553,502660,117382,159,541,382,1.0628930817610063,1.4713493530499075,1,0,0,0,0.9125502241790479,0.018949074690909888,0.006289308176100629,0.0,0.0,0.0,2048,1956,0.955078125,141,154,163,169,169,141,154,163,169,169
125,107,complete_windows,11111,0,655,4,0.7901085645355851,508091,117504,159,576,417,1.0943396226415094,1.4392361111111112,2,0,1,1,0.809288272800848,0.010345168132482872,0.012578616352201259,0.0,0.006289308176100629,0.0,2048,1991,0.97216796875,154,163,169,169,174,154,163,169,169,174
125,108,complete_windows,11111,0,675,4,0.7894736842105263,514115,117320,161,568,407,1.1180124223602483,1.505281690140845,1,0,0,0,0.6871471604073717,0.02897820214485923,0.006211180124223602,0.0,0.0,0.0,2048,2005,0.97900390625,163,169,169,174,180,163,169,169,174,180
125,109,complete_windows,11111,0,692,4,0.7881548974943052,506482,117253,165,567,402,1.1272727272727272,1.5485008818342152,2,0,1,1,0.5724808543341833,0.041393878861622935,0.012121212121212121,0.0,0.006060606060606061,0.008620481006801128,2048,2015,0.98388671875,169,169,174,180,186,169,169,174,180,186
125,110,complete_windows,11111,0,709,4,0.8656898656898657,522307,119139,110,538,428,1.0,1.5223048327137547,0,0,0,0,0.46673287548139913,0.040526247789030835,0.0,0.0,0.0,0.0,2048,868,0.423828125,169,174,180,186,110,169,174,180,186,110
125,111,complete_windows,11111,0,650,4,0.7531865585168018,522016,116962,188,607,419,1.1329787234042554,1.4217462932454694,16,0,15,17,0.4081826363089955,0.03187314572456894,0.0851063829787234,0.0,0.0797872340425532,0.0,2048,2001,0.97705078125,174,180,186,110,213,174,180,186,110,213
125,112,complete_windows,11111,0,689,4,0.7928653624856157,527166,117120,160,633,473,1.125,1.3728278041074249,15,0,14,14,0.37860393984273627,0.02933925428761057,0.09375,0.0,0.0875,0.0,2048,1874,0.9150390625,180,186,110,213,180,180,186,110,213,180
125,113,complete_windows,11111,0,689,4,0.7794117647058824,530984,116740,170,663,493,1.1470588235294117,1.3333333333333333,12,0,12,13,0.3485093552200804,0.02988202107652851,0.07058823529411765,0.0,0.07058823529411765,0.0,2048,1992,0.97265625,186,110,213,180,195,186,110,213,180,195
125,114,complete_windows,11111,0,698,4,0.7790178571428571,515594,116534,175,647,472,1.1314285714285715,1.3848531684698608,15,0,15,18,0.30986955694347956,0.034456679863744816,0.08571428571428572,0.0,0.08571428571428572,0.009154511615633965,2048,2030,0.9912109375,110,213,180,195,198,110,213,180,195,198
125,115,complete_windows,11111,0,786,4,0.7971602434077079,471209,116427,166,602,436,1.2048192771084338,1.6378737541528239,8,0,8,9,0.30177009635630475,0.04084183020720147,0.04819277108433735,0.0,0.04819277108433735,0.007314213551580906,2048,2032,0.9921875,213,180,195,198,200,213,180,195,198,200
125,116,complete_windows,11111,0,773,4,0.783975659229209,448093,116296,177,509,332,1.2033898305084745,1.9371316306483302,11,0,11,14,0.2871338477670907,0.04650652669735914,0.062146892655367235,0.0,0.062146892655367235,0.009687641635537148,2048,2024,0.98828125,180,195,198,200,213,180,195,198,200,213
125,117,complete_windows,11111,0,806,4,0.7690839694656488,415983,116085,195,484,289,1.241025641025641,2.165289256198347,23,0,21,28,0.280318695099094,0.0533054448662309,0.11794871794871795,0.0,0.1076923076923077,0.008919797837734222,2048,2029,0.99072265625,195,198,200,213,242,195,198,200,213,242
125,118,complete_windows,11111,0,853,4,0.783287419651056,410811,115901,187,471,284,1.2620320855614973,2.3121019108280256,13,0,11,13,0.30605335753141727,0.05867442482131652,0.06951871657754011,0.0,0.058823529411764705,0.008683383464813232,2048,2039,0.99560546875,198,200,213,242,236,198,200,213,242,236
125,119,complete_windows,11111,0,891,4,0.7857142857142857,409479,115502,199,492,293,1.221105527638191,2.3048780487804876,18,0,16,19,0.3142447469702865,0.06266055892446568,0.09045226130653267,0.0,0.08040201005025126,0.00860555563122034,2048,2043,0.99755859375,200,213,242,236,243,200,213,242,236,243
125,120,complete_windows,11111,0,934,4,0.7962489343563512,405304,115330,189,493,304,1.2645502645502646,2.3793103448275863,5,0,3,3,0.3365331482408948,0.06512954762387076,0.026455026455026454,0.0,0.015873015873015872,0.009655487723648548,2048,2034,0.9931640625,213,242,236,243,239,213,242,236,243,239
125,121,complete_windows,11111,0,960,4,0.7907742998352554,434962,114681,197,602,405,1.2893401015228427,2.0166112956810633,4,0,4,5,0.35835973974360624,0.0658124282573158,0.02030456852791878,0.0,0.02030456852791878,0.0,2048,1791,0.87451171875,242,236,243,239,254,242,236,243,239,254
125,122,complete_windows,11111,0,972,4,0.8013190436933223,460420,114879,196,696,500,1.2295918367346939,1.742816091954023,4,0,2,2,0.3559848648883228,0.06490346216701924,0.02040816326530612,0.0,0.01020408163265306,0.0,2048,1826,0.8916015625,236,243,239,254,241,236,243,239,254,241
125,123,complete_windows,11111,0,977,4,0.7866344605475041,461490,114519,211,698,487,1.2559241706161137,1.7793696275071633,17,0,14,17,0.37977485055661625,0.06342389025715935,0.08056872037914692,0.0,0.06635071090047394,0.009126461111009121,2048,2022,0.9873046875,243,239,254,241,265,243,239,254,241,265
125,124,complete_windows,11111,0,999,4,0.7928571428571428,454641,114024,199,655,456,1.3115577889447236,1.9236641221374047,15,0,12,15,0.39462579359322264,0.06204621285949397,0.07537688442211055,0.0,0.06030150753768844,0.010029517114162445,2048,2017,0.98486328125,239,254,241,265,261,239,254,241,265,261
125,125,complete_windows,11111,0,1021,4,0.7829754601226994,450167,113871,211,684,473,1.3412322274881516,1.9064327485380117,10,0,7,9,0.40987906562402593,0.05877369910530785,0.04739336492890995,0.0,0.03317535545023697,0.009400630369782448,2048,2034,0.9931640625,254,241,265,261,283,254,241,265,261,283
125,126,complete_windows,11111,0,1050,4,0.7737656595431098,421072,113415,226,596,370,1.3584070796460177,2.2768456375838926,28,0,24,31,0.4092747094677795,0.05598357288330311,0.12389380530973451,0.0,0.10619469026548672,0.008984734304249287,2048,2039,0.99560546875,241,265,261,283,307,241,265,261,283,307
125,127,complete_windows,11111,0,1116,4,0.7793296089385475,391116,113017,239,519,280,1.3221757322175731,2.7591522157996144,16,0,15,20,0.40235469329795825,0.05415137394492123,0.06694560669456066,0.0,0.06276150627615062,0.011548000387847424,2048,2023,0.98779296875,265,261,283,307,316,265,261,283,307,316
125,128,complete_windows,11111,0,1167,4,0.7911864406779661,397100,112313,224,510,286,1.375,2.892156862745098,12,0,7,8,0.41065140246104886,0.052027934992124096,0.05357142857142857,0.0,0.03125,0.01103670708835125,2048,2032,0.9921875,261,283,307,316,308,261,283,307,316,308
125,129,complete_windows,11111,0,1214,4,0.7802056555269923,406657,111835,244,539,295,1.401639344262295,2.88682745825603,17,0,12,13,0.4261787351708654,0.04982659761274387,0.06967213114754098,0.0,0.04918032786885246,0.010542231611907482,2048,2032,0.9921875,283,307,316,308,342,283,307,316,308,342
125,130,complete_windows,11111,0,1273,4,0.7911746426351771,416563,111177,232,588,356,1.4482758620689655,2.7363945578231292,15,0,12,14,0.44822890914910757,0.04704712489257188,0.06465517241379311,0.0,0.05172413793103448,0.009469622746109962,2048,2037,0.99462890625,307,316,308,342,336,307,316,308,342,336
125,131,complete_windows,11111,0,1302,4,0.7953573610262675,441107,110697,217,645,428,1.543778801843318,2.537984496124031,15,0,15,18,0.45611484066142666,0.0425030119535232,0.06912442396313365,0.0,0.06912442396313365,0.0040066540241241455,2048,1982,0.9677734375,316,308,342,336,335,316,308,342,336,335
125,132,complete_windows,11111,0,1321,4,0.8001211387038158,446667,110322,200,636,436,1.65,2.5959119496855347,7,0,7,7,0.43035793762849817,0.038835163471269446,0.035,0.0,0.035,0.00831556972116232,2048,2018,0.9853515625,308,342,336,335,330,308,342,336,335,330
125,133,complete_windows,11111,0,1343,4,0.8041916167664671,456624,110262,219,700,481,1.4931506849315068,2.3857142857142857,4,0,1,2,0.39341035151098946,0.03284789051440832,0.0182648401826484,0.0,0.0045662100456621,0.006019109860062599,2048,2011,0.98193359375,342,336,335,330,327,342,336,335,330,327
125,134,complete_windows,11111,0,1328,4,0.8,459204,109925,219,690,471,1.5159817351598173,2.4057971014492754,3,0,2,2,0.3959202036291492,0.023240278210028928,0.0136986301369863,0.0,0.0091324200913242,0.007616793736815453,2048,2027,0.98974609375,336,335,330,327,332,336,335,330,327,332
125,135,complete_windows,11111,0,1324,4,0.805352798053528,454368,109624,198,635,437,1.6161616161616161,2.588976377952756,3,0,1,1,0.3562167275341258,0.019155397364192896,0.015151515151515152,0.0,0.005050505050505051,0.009489119984209538,2048,2040,0.99609375,335,330,327,332,320,335,330,327,332,320
125,136,complete_windows,11111,0,1309,4,0.815068493150685,444853,109518,173,570,397,1.716763005780347,2.8175438596491227,0,0,0,0,0.29143062481369675,0.01961492608264449,0.0,0.0,0.0,0.010640064254403114,2048,2020,0.986328125,330,327,332,320,297,330,327,332,320,297
125,137,complete_windows,11111,0,1276,4,0.8148148148148148,432993,109477,171,507,336,1.695906432748538,3.088757396449704,0,0,0,0,0.2544734625652257,0.012845342702852917,0.0,0.0,0.0,0.010767783038318157,2048,2026,0.9892578125,327,332,320,297,290,327,332,320,297,290
125,138,complete_windows,11111,0,1239,4,0.8167435728411339,425918,109511,159,466,307,1.748427672955975,3.255364806866953,0,0,0,0,0.1977422843203746,0.005538144354758938,0.0,0.0,0.0,0.010703202337026596,2048,2036,0.994140625,332,320,297,290,278,332,320,297,290,278
125,139,complete_windows,11111,0,1185,4,0.7765399737876802,450820,110984,227,604,377,1.502202643171806,2.5264900662251657,18,0,15,19,0.12618948072987768,0.007962404712665126,0.07929515418502203,0.0,0.06607929515418502,0.0,2048,1041,0.50830078125,320,297,290,278,341,320,297,290,278,341
125,140,complete_windows,11111,0,1206,4,0.8066889632107024,438496,109479,172,552,380,1.680232558139535,2.7083333333333335,1,0,0,0,0.07592604542166359,0.006876074403946161,0.005813953488372093,0.0,0.0,0.009654855355620384,2048,2044,0.998046875,297,290,278,341,289,297,290,278,341,289
125,141,complete_windows,11111,0,1198,4,0.8078219824679703,419263,109563,161,532,371,1.7701863354037266,2.787593984962406,1,0,0,0,0.045436844138678066,0.0020065105739261674,0.006211180124223602,0.0,0.0,0.008616849780082703,2048,2032,0.9921875,290,278,341,289,285,290,278,341,289,285
125,142,complete_windows,11111,0,1193,4,0.8022864828513786,391100,109575,177,502,325,1.6610169491525424,2.962151394422311,1,0,1,1,0.003535670101555557,0.002520527203950849,0.005649717514124294,0.0,0.005649717514124294,0.008754300884902477,2048,2044,0.998046875,278,341,289,285,294,278,341,289,285,294
125,143,complete_windows,11111,0,1209,4,0.8097789685197588,389276,109724,159,512,353,1.7861635220125787,2.916015625,1,0,0,0,0.02707900900291562,0.002078403665339206,0.006289308176100629,0.0,0.0,0.009269779548048973,2048,2042,0.9970703125,341,289,285,294,284,341,289,285,294,284
125,144,complete_windows,11111,0,1152,4,0.803347280334728,312491,109784,165,321,156,1.709090909090909,4.4672897196261685,1,0,0,0,0.018655814610394353,0.0015453940697252426,0.006060606060606061,0.0,0.0,0.008886846713721752,2048,2044,0.998046875,289,285,294,284,282,289,285,294,284,282
125,145,complete_windows,11111,0,1145,4,0.8046380885453268,286476,109913,159,308,149,1.748427672955975,4.62012987012987,0,0,0,0,0.01565876289527177,0.0014768683552029767,0.0,0.0,0.0,0.00979674607515335,2048,2046,0.9990234375,285,294,284,282,278,285,294,284,282,278
125,146,complete_windows,11111,0,1138,4,0.7991573033707865,271374,109924,164,311,147,1.7439024390243902,4.578778135048232,0,0,0,0,0.017046683739816958,0.0008701300238386353,0.0,0.0,0.0,0.008954105898737907,2048,2046,0.9990234375,294,284,282,278,286,294,284,282,278,286
125,147,complete_windows,11111,0,1130,4,0.7997169143665959,242642,109875,155,296,141,1.8258064516129033,4.773648648648648,1,0,1,1,0.012968818421635872,0.0008974229273068911,0.0064516129032258064,0.0,0.0064516129032258064,0.008985362015664577,2048,2044,0.998046875,284,282,278,286,283,284,282,278,286,283
125,148,complete_windows,11111,0,1129,4,0.7990092002830856,233005,109943,165,287,122,1.7212121212121212,4.923344947735192,1,0,1,2,0.006590537704632795,0.0007980821738577067,0.006060606060606061,0.0,0.006060606060606061,0.008548232726752758,2048,2047,0.99951171875,282,278,286,283,284,282,278,286,283,284
125,149,complete_windows,11111,0,1131,4,0.7992932862190812,223230,109941,162,291,129,1.7530864197530864,4.86254295532646,1,0,0,0,0.006647592445406437,0.0004990775472729879,0.006172839506172839,0.0,0.0,0.009526167064905167,2048,2045,0.99853515625,278,286,283,284,284,278,286,283,284,284
125,150,complete_windows,11111,0,1137,4,0.8007042253521127,219564,109904,169,288,119,1.6745562130177514,4.930555555555555,2,0,2,2,0.002790203927641347,0.0007344211891810826,0.011834319526627219,0.0,0.011834319526627219,0.008462008088827133,2048,2046,0.9990234375,286,283,284,284,283,286,283,284,284,283
125,151,complete_windows,11111,0,1134,4,0.8065433854907539,257764,109692,160,296,136,1.7,4.75,1,0,0,0,0.006609865003782146,0.000867076972537294,0.00625,0.0,0.0,0.009667719714343548,2048,2026,0.9892578125,283,284,284,283,272,283,284,284,283,272
125,152,complete_windows,11111,0,1123,4,0.8032904148783977,286359,109799,165,307,142,1.6666666666666667,4.5537459283387625,0,0,0,0,0.019535584497224336,0.0017278667598407105,0.0,0.0,0.0,0.01219644770026207,2048,2045,0.99853515625,284,284,283,272,275,284,284,283,272,275
125,153,complete_windows,11111,0,1114,4,0.8037518037518038,315800,109527,150,300,150,1.8133333333333332,4.62,0,0,0,0,0.03476004524240815,0.0026198565228029796,0.0,0.0,0.0,0.009199820458889008,2048,2040,0.99609375,284,283,272,275,272,284,283,272,275,272
125,154,complete_windows,11111,0,1102,4,0.8091042584434655,328529,109412,152,315,163,1.7105263157894737,4.3238095238095235,0,0,0,0,0.06044813288261487,0.0028285415942643486,0.0,0.0,0.0,0.011037630960345268,2048,2041,0.99658203125,283,272,275,272,260,283,272,275,272,260
125,155,complete_windows,11111,0,1079,4,0.81006006006006,329906,109195,140,301,161,1.8071428571428572,4.425249169435216,0,0,0,0,0.09791212548866626,0.0035316052860698355,0.0,0.0,0.0,0.01125788688659668,2048,2038,0.9951171875,272,275,272,260,253,272,275,272,260,253
125,156,complete_windows,11111,0,1060,4,0.8091603053435115,330295,108877,141,291,150,1.7730496453900708,4.501718213058419,0,0,0,0,0.11246387515580418,0.0035832090224520753,0.0,0.0,0.0,0.010514240711927414,2048,2044,0.998046875,275,272,260,253,250,275,272,260,253,250
125,157,complete_windows,11111,0,1035,4,0.8143194335169158,326610,108426,134,276,142,1.7611940298507462,4.605072463768116,0,0,0,0,0.14777440883106763,0.0046099300484741985,0.0,0.0,0.0,0.009523235261440277,2048,2037,0.99462890625,272,260,253,250,236,272,260,253,250,236
125,158,complete_windows,11111,0,999,4,0.821546052631579,331071,108373,123,255,132,1.7642276422764227,4.768627450980392,0,0,0,0,0.17631454548763367,0.005102052432939875,0.0,0.0,0.0,0.010678602382540703,2048,2032,0.9921875,260,253,250,236,217,260,253,250,236,217
125,159,complete_windows,11111,0,956,4,0.8191945158526135,338958,108161,108,240,132,1.9537037037037037,4.8625,0,0,0,0,0.2037034998251859,0.004637037576820963,0.0,0.0,0.0,0.01061936467885971,2048,2037,0.99462890625,253,250,236,217,211,253,250,236,217,211
125,160,complete_windows,11111,0,914,4,0.8197309417040358,348530,107645,106,237,131,1.8962264150943395,4.70464135021097,0,0,0,0,0.258451884973094,0.005203111114002907,0.0,0.0,0.0,0.010293636471033096,2048,2042,0.9970703125,250,236,217,211,201,250,236,217,211,201
125,161,complete_windows,11111,0,865,4,0.8472086190009794,378153,106683,74,247,173,2.108108108108108,4.133603238866397,0,0,0,0,0.29019748700794973,0.0047244819421263075,0.0,0.0,0.0,0.005467223934829235,2048,2009,0.98095703125,236,217,211,201,156,236,217,211,201,156
125,162,complete_windows,11111,0,785,4,0.8134715025906736,403574,107193,88,288,200,2.0454545454545454,3.3506944444444446,0,0,0,0,0.3296613649458129,0.003617793274886194,0.0,0.0,0.0,0.0,2048,2032,0.9921875,217,211,201,156,180,217,211,201,156,180
125,163,complete_windows,11111,0,748,4,0.8480725623582767,404917,106178,67,250,183,2.0,3.528,0,0,0,0,0.3609329972530999,0.003730953784327978,0.0,0.0,0.0,0.011116649024188519,2048,2036,0.994140625,211,201,156,180,134,211,201,156,180,134
125,164,complete_windows,11111,0,671,4,0.8840579710144928,402335,105412,44,240,196,2.0,3.1625,0,0,0,0,0.39272352129641674,0.00416828497085071,0.0,0.0,0.0,0.008765719830989838,2048,2032,0.9921875,201,156,180,134,88,201,156,180,134,88
125,165,complete_windows,11111,0,558,4,0.916256157635468,396057,104780,31,198,167,1.6451612903225807,3.0757575757575757,0,0,0,0,0.4265772617367851,0.005560701955173898,0.0,0.0,0.0,0.011749355122447014,2048,2037,0.99462890625,156,180,134,88,51,156,180,134,88,51
125,166,complete_windows,11111,0,453,4,0.949685534591195,373228,103982,15,158,143,1.6,3.018987341772152,0,0,0,0,0.4497963612919127,0.0066762301437573515,0.0,0.0,0.0,0.009759590029716492,2048,2026,0.9892578125,180,134,88,51,24,180,134,88,51,24
125,167,complete_windows,11111,0,297,4,0.9428571428571428,351932,103262,12,103,91,1.5,3.058252427184466,0,0,0,0,0.4812973523883749,0.009967428800511558,0.0,0.0,0.0,0.00622077751904726,2048,2018,0.9853515625,134,88,51,24,18,134,88,51,24,18
125,168,complete_windows,11111,0,181,4,0.8916256157635468,349846,102564,13,67,54,1.6923076923076923,3.029850746268657,0,0,0,0,0.49545762625361556,0.012038819605962101,0.0,0.0,0.0,0.006874247919768095,2048,2018,0.9853515625,88,51,24,18,22,88,51,24,18,22
125,169,complete_windows,11111,0,115,4,0.9829059829059829,351771,101698,2,47,45,1.0,2.4893617021276597,0,0,0,0,0.5076989649936708,0.014506745458145403,0.0,0.0,0.0,0.006228745449334383,2048,2021,0.98681640625,51,24,18,22,2,51,24,18,22,2
125,170,complete_windows,11110,0,66,4,1.0,350299,100722,0,24,24,,2.75,0,0,0,0,0.5236841430446034,0.016802722359916443,,,,,2048,2027,0.98974609375,24,18,22,2,0,24,18,22,2,0
125,171,complete_windows,11100,0,42,3,1.0,365759,98864,0,20,20,,2.1,0,0,0,0,0.5299553813635697,0.018414401268792117,,,,,2048,1986,0.9697265625,18,22,2,0,0,18,22,2,0,0
125,172,complete_windows,11000,0,24,2,1.0,369876,97652,0,16,16,,1.5,0,0,0,0,0.5384898415256943,0.02193390759886019,,,,,2048,2027,0.98974609375,22,2,0,0,0,22,2,0,0,0
125,173,complete_windows,10000,0,2,1,1.0,367041,96603,0,2,2,,1.0,0,0,0,0,0.5426156251669824,0.025258347555378716,,,,,2048,2031,0.99169921875,2,0,0,0,0,2,0,0,0,0
125,174,complete_windows,00000,1,0,0,,361339,95569,0,0,0,,,0,0,0,0,0.5588834452680984,0.02762392409513974,,,,,2048,2031,0.99169921875,0,0,0,0,0,0,0,0,0,0
125,175,complete_windows,00000,1,0,0,,346315,94490,0,0,0,,,0,0,0,0,0.546986687048296,0.029477371099865778,,,,,2048,2029,0.99072265625,0,0,0,0,0,0,0,0,0,0
125,176,complete_windows,00000,1,0,0,,342227,93360,0,0,0,,,0,0,0,0,0.5544610720613641,0.03232521951623072,,,,,2048,2038,0.9951171875,0,0,0,0,0,0,0,0,0,0
125,177,complete_windows,00000,1,0,0,,332763,92107,0,0,0,,,0,0,0,0,0.5490773302569772,0.035169330984299925,,,,,2048,2015,0.98388671875,0,0,0,0,0,0,0,0,0,0
125,178,complete_windows,00000,1,0,0,,329430,90567,0,0,0,,,0,0,0,0,0.5392792579130905,0.03766408976981925,,,,,2048,2024,0.98828125,0,0,0,0,0,0,0,0,0,0
125,179,complete_windows,00000,1,0,0,,322024,89046,0,0,0,,,0,0,0,0,0.5247026731078095,0.03894891277351594,,,,,2048,2041,0.99658203125,0,0,0,0,0,0,0,0,0,0
125,180,complete_windows,00000,1,0,0,,353725,99697,0,0,0,,,0,0,0,0,0.5149636557702676,0.04008178122303423,,,,,2048,1132,0.552734375,0,0,0,0,0,0,0,0,0,0
125,181,complete_windows,00000,1,0,0,,352195,86327,0,0,0,,,0,0,0,0,0.514415717867449,0.040372850840611464,,,,,2048,2008,0.98046875,0,0,0,0,0,0,0,0,0,0
125,182,complete_windows,00000,1,0,0,,369367,87635,0,0,0,,,0,0,0,0,0.5042254454299605,0.03967053239021479,,,,,2048,1738,0.8486328125,0,0,0,0,0,0,0,0,0,0
125,183,complete_windows,00000,1,0,0,,371687,84768,0,0,0,,,0,0,0,0,0.5295518412534462,0.03961476349744132,,,,,2048,1955,0.95458984375,0,0,0,0,0,0,0,0,0,0
125,184,complete_windows,00000,1,0,0,,365464,83629,0,0,0,,,0,0,0,0,0.5114447475123638,0.0392966369082239,,,,,2048,2021,0.98681640625,0,0,0,0,0,0,0,0,0,0
125,185,complete_windows,00000,1,0,0,,318830,82322,0,0,0,,,0,0,0,0,0.5239025091567228,0.03890207925473269,,,,,2048,2026,0.9892578125,0,0,0,0,0,0,0,0,0,0
125,186,complete_windows,00000,1,0,0,,294886,81084,0,0,0,,,0,0,0,0,0.5056886862876274,0.03787586544261205,,,,,2048,2028,0.990234375,0,0,0,0,0,0,0,0,0,0
125,187,complete_windows,00000,1,0,0,,274251,79902,0,0,0,,,0,0,0,0,0.4843319782184872,0.03516361520864661,,,,,2048,2030,0.9912109375,0,0,0,0,0,0,0,0,0,0
125,188,complete_windows,00000,1,0,0,,268537,78616,0,0,0,,,0,0,0,0,0.49628881975508554,0.03224940291252845,,,,,2048,2038,0.9951171875,0,0,0,0,0,0,0,0,0,0
125,189,complete_windows,00000,1,0,0,,267623,77591,0,0,0,,,0,0,0,0,0.48299270290338825,0.03004230449756405,,,,,2048,2031,0.99169921875,0,0,0,0,0,0,0,0,0,0
