first,second,target_recall,change,sequence,frame,slot,semantic,instance,range_m,count_in_scan,first_score,second_score
m500,replay,0.5,fixed_fn,125,10,75268,2,1,18.747570037841797,4,5.1875,7.53125
m500,replay,0.95,new_fp,125,10,119400,40,0,5.562418460845947,51,-2.25,-1.6328125
m500,replay,0.95,fixed_fp,125,10,84449,40,0,12.257433891296387,133,-1.9375,-7.15625
m500,replay,0.95,fixed_fn,125,10,77328,2,1,19.224063873291016,3,-3.140625,-1.3359375
m500,ap,0.5,fixed_fn,125,10,75268,2,1,18.747570037841797,6,5.1875,9.0
m500,ap,0.95,new_fp,125,10,126017,40,0,6.105830669403076,107,-3.390625,-1.96875
m500,ap,0.95,fixed_fp,125,10,118399,40,0,5.6386542320251465,175,-1.96875,-4.78125
m500,ap,0.95,fixed_fn,125,10,77328,2,1,19.224063873291016,3,-3.140625,-1.4453125
m500,lr,0.95,new_fp,125,10,82648,40,0,21.563852310180664,14,-2.578125,-1.046875
m500,lr,0.95,fixed_fp,125,10,119403,40,0,5.605417251586914,166,-2.203125,-2.875
m500,lr,0.95,fixed_fn,125,10,77328,2,1,19.224063873291016,3,-3.140625,-0.53515625
replay,ap,0.5,fixed_fn,125,10,77332,2,1,18.996065139770508,2,4.8125,7.4375
replay,ap,0.95,new_fp,125,10,124965,40,0,5.99206018447876,99,-3.09375,-1.5078125
replay,ap,0.95,fixed_fp,125,10,120429,40,0,5.52920389175415,85,-1.625,-4.0625
replay,lr,0.5,new_fn,125,10,75268,2,1,18.747570037841797,4,7.53125,8.9375
replay,lr,0.95,new_fp,125,10,78338,40,0,18.658817291259766,37,-3.015625,0.03466796875
replay,lr,0.95,fixed_fp,125,10,121464,40,0,5.394975662231445,107,-1.3984375,-2.203125
m500,m1547,0.95,new_fp,125,11,85700,40,0,16.912145614624023,50,-2.640625,-0.6484375
m500,m1547,0.95,fixed_fp,125,11,97043,40,0,9.672562599182129,361,-2.09375,-6.53125
m500,m1547,0.95,fixed_fn,125,11,77327,2,1,19.22306251525879,1,-2.765625,0.5546875
m500,b1547,0.5,fixed_fn,125,11,75267,2,1,19.072568893432617,5,2.390625,7.6875
m500,b1547,0.95,new_fp,125,11,87626,40,0,13.2047119140625,140,-3.609375,-0.201171875
m500,b1547,0.95,fixed_fp,125,11,94000,40,0,11.17425537109375,234,-1.6875,-3.28125
m500,b1547,0.95,fixed_fn,125,11,77327,2,1,19.22306251525879,1,-2.765625,0.01177978515625
m500,replay,0.5,fixed_fn,125,11,75268,2,1,18.735570907592773,2,5.625,9.0
m500,replay,0.95,new_fp,125,11,87409,40,0,9.688733100891113,37,-2.28125,-2.46875
m500,replay,0.95,fixed_fp,125,11,81594,40,0,19.797103881835938,253,1.8515625,-4.25
m500,replay,0.95,fixed_fn,125,11,77327,2,1,19.22306251525879,1,-2.765625,-0.94921875
m500,ap,0.5,fixed_fn,125,11,75268,2,1,18.735570907592773,4,5.625,11.125
m500,ap,0.95,new_fp,125,11,80312,40,0,13.82738208770752,26,-2.421875,-2.234375
m500,ap,0.95,fixed_fp,125,11,98060,40,0,9.718311309814453,358,-0.01708984375,-5.25
m500,ap,0.95,fixed_fn,125,11,77327,2,1,19.22306251525879,1,-2.765625,-0.99609375
m500,lr,0.95,new_fp,125,11,77324,40,0,19.169065475463867,15,-2.359375,0.310546875
m500,lr,0.95,fixed_fp,125,11,97044,40,0,9.67756462097168,241,-2.125,-4.0625
m500,lr,0.95,fixed_fn,125,11,77327,2,1,19.22306251525879,1,-2.765625,-0.515625
replay,ap,0.5,fixed_fn,125,11,76300,2,1,18.966323852539062,2,6.0625,8.6875
replay,ap,0.95,new_fp,125,11,81592,40,0,19.485105514526367,21,-4.0,-2.3125
replay,ap,0.95,fixed_fp,125,11,121466,40,0,5.387976169586182,137,-0.7109375,-3.203125
replay,lr,0.5,new_fn,125,11,75268,2,1,18.735570907592773,2,9.0,9.125
replay,lr,0.95,new_fp,125,11,80561,40,0,19.632368087768555,91,-3.984375,0.61328125
replay,lr,0.95,fixed_fp,125,11,120429,40,0,5.524204254150391,101,-1.2109375,-1.75
m500,m1547,0.5,fixed_fn,125,12,74235,2,1,19.325767517089844,3,5.84375,13.9375
m500,m1547,0.95,new_fp,125,12,122939,40,0,5.869504928588867,78,-3.71875,-1.375
m500,m1547,0.95,fixed_fp,125,12,80236,40,0,13.094386100769043,139,-1.609375,-3.90625
m500,m1547,0.95,fixed_fn,125,12,77328,2,1,19.235063552856445,3,-2.734375,0.57421875
m500,b1547,0.5,fixed_fn,125,12,73237,2,1,18.91201400756836,1,6.84375,7.0625
m500,b1547,0.95,new_fp,125,12,83297,40,0,10.817691802978516,30,-2.703125,-0.109375
m500,b1547,0.95,fixed_fp,125,12,86805,40,0,12.371927261352539,175,1.2421875,-0.671875
m500,b1547,0.95,fixed_fn,125,12,77329,2,1,19.240066528320312,2,-2.390625,1.203125
m500,replay,0.5,fixed_fn,125,12,75267,2,1,19.07556915283203,4,3.921875,7.9375
m500,replay,0.95,new_fp,125,12,119400,40,0,5.572418212890625,63,-2.421875,-2.234375
m500,replay,0.95,fixed_fp,125,12,79187,40,0,11.134652137756348,130,-1.890625,-5.84375
m500,replay,0.95,fixed_fn,125,12,77328,2,1,19.235063552856445,3,-2.734375,-1.2265625
m500,ap,0.5,fixed_fn,125,12,75268,2,1,18.735570907592773,6,6.5,14.8125
m500,ap,0.95,new_fp,125,12,128044,40,0,5.785398006439209,66,-3.421875,-1.984375
m500,ap,0.95,fixed_fp,125,12,81253,40,0,10.95213794708252,167,-1.7265625,-6.65625
m500,ap,0.95,fixed_fn,125,12,77328,2,1,19.235063552856445,3,-2.734375,-1.1015625
m500,lr,0.5,fixed_fn,125,12,75268,2,1,18.735570907592773,2,6.5,12.375
m500,lr,0.95,new_fp,125,12,80312,40,0,13.850382804870605,15,-2.296875,-1.171875
m500,lr,0.95,fixed_fp,125,12,85526,40,0,13.702157020568848,157,-1.4921875,-1.421875
m500,lr,0.95,fixed_fn,125,12,77328,2,1,19.235063552856445,3,-2.734375,-0.275390625
replay,ap,0.5,fixed_fn,125,12,77332,2,1,19.226062774658203,2,4.90625,9.25
replay,ap,0.95,new_fp,125,12,92970,40,0,12.918503761291504,46,-3.25,-1.796875
replay,ap,0.95,fixed_fp,125,12,119401,40,0,5.578418254852295,80,-2.21875,-5.28125
replay,lr,0.5,new_fn,125,12,75267,2,1,19.07556915283203,2,7.9375,9.6875
replay,lr,0.95,new_fp,125,12,78336,40,0,18.568817138671875,32,-3.265625,-0.26171875
replay,lr,0.95,fixed_fp,125,12,121464,40,0,5.384975910186768,107,-1.734375,-2.171875
m500,m1547,0.5,fixed_fp,125,13,123951,40,0,5.754291534423828,5,10.4375,8.75
m500,m1547,0.5,fixed_fn,125,13,75268,2,1,18.747570037841797,5,8.9375,16.25
m500,m1547,0.95,new_fp,125,13,122928,40,0,6.219497203826904,152,-2.609375,-0.205078125
m500,m1547,0.95,fixed_fp,125,13,81264,40,0,11.58713150024414,155,-1.703125,-4.625
m500,m1547,0.95,fixed_fn,125,13,77328,2,1,19.259063720703125,2,-3.0625,0.006103515625
m500,b1547,0.5,new_fp,125,13,123949,40,0,5.860289096832275,1,10.125,6.90625
m500,b1547,0.5,fixed_fp,125,13,124981,40,0,5.749066352844238,3,10.375,5.96875
m500,b1547,0.95,new_fp,125,13,83291,40,0,10.893692016601562,72,-3.0625,-0.1103515625
m500,b1547,0.95,fixed_fp,125,13,94004,40,0,12.315248489379883,134,-1.171875,-2.046875
m500,replay,0.5,fixed_fp,125,13,124981,40,0,5.749066352844238,3,10.375,4.875
m500,replay,0.5,fixed_fn,125,13,75267,2,1,19.07956886291504,5,5.96875,7.4375
m500,replay,0.95,new_fp,125,13,122929,40,0,6.115499019622803,116,-2.90625,-2.40625
m500,replay,0.95,fixed_fp,125,13,79191,40,0,10.862653732299805,115,-1.3203125,-4.9375
m500,replay,0.95,fixed_fn,125,13,77328,2,1,19.259063720703125,1,-3.0625,-1.7578125
m500,ap,0.5,fixed_fp,125,13,123951,40,0,5.754291534423828,5,10.4375,3.890625
m500,ap,0.5,fixed_fn,125,13,75268,2,1,18.747570037841797,7,8.9375,18.375
m500,ap,0.95,new_fp,125,13,125994,40,0,5.946835041046143,136,-3.1875,-2.25
m500,ap,0.95,fixed_fp,125,13,84464,40,0,12.933429718017578,162,-2.171875,-6.875
m500,ap,0.95,fixed_fn,125,13,77328,2,1,19.259063720703125,1,-3.0625,-1.7734375
m500,lr,0.5,fixed_fp,125,13,123951,40,0,5.754291534423828,5,10.4375,6.5625
m500,lr,0.5,fixed_fn,125,13,75268,2,1,18.747570037841797,4,8.9375,13.4375
m500,lr,0.95,new_fp,125,13,86642,40,0,15.076915740966797,12,-2.96875,-0.8359375
m500,lr,0.95,fixed_fp,125,13,92938,40,0,11.084515571594238,168,-2.171875,-2.5
m500,lr,0.95,fixed_fn,125,13,77328,2,1,19.259063720703125,2,-3.0625,-0.5234375
replay,ap,0.5,fixed_fp,125,13,122919,40,0,5.932503700256348,2,6.6875,4.78125
replay,ap,0.5,fixed_fn,125,13,77333,2,1,19.280065536499023,2,5.46875,10.4375
replay,ap,0.95,new_fp,125,13,124966,40,0,6.016059875488281,92,-2.53125,-1.796875
replay,ap,0.95,fixed_fp,125,13,121464,40,0,5.395975589752197,119,-1.75,-4.0625
replay,lr,0.5,fixed_fp,125,13,122919,40,0,5.932503700256348,2,6.6875,6.78125
replay,lr,0.5,new_fn,125,13,75267,2,1,19.07956886291504,1,7.4375,10.9375
replay,lr,0.95,new_fp,125,13,82181,40,0,9.285901069641113,20,-2.796875,-1.234375
replay,lr,0.95,fixed_fp,125,13,122929,40,0,6.115499019622803,177,-2.40625,-5.0625
replay,lr,0.95,fixed_fn,125,13,77327,2,1,19.259063720703125,1,-2.734375,-1.1640625
m500,m1547,0.5,fixed_fp,125,14,124983,40,0,5.702067852020264,13,13.8125,5.71875
m500,m1547,0.5,fixed_fn,125,14,73237,2,1,18.924015045166016,1,6.09375,12.625
m500,m1547,0.95,new_fp,125,14,121933,40,0,6.0387396812438965,85,-3.125,-1.390625
m500,m1547,0.95,fixed_fp,125,14,84462,40,0,12.758430480957031,212,-2.15625,-4.71875
m500,m1547,0.95,fixed_fn,125,14,77328,2,1,19.235063552856445,2,-2.484375,0.7421875
m500,b1547,0.5,new_fp,125,14,123949,40,0,5.91928768157959,1,7.15625,7.6875
m500,b1547,0.5,fixed_fn,125,14,75267,2,1,19.07356834411621,4,3.890625,6.75
m500,b1547,0.95,new_fp,125,14,82651,40,0,21.42685317993164,26,-2.6875,-0.181640625
m500,b1547,0.95,fixed_fp,125,14,86805,40,0,12.34792709350586,140,-0.32421875,-1.3671875
m500,b1547,0.95,fixed_fn,125,14,77328,2,1,19.235063552856445,1,-2.484375,0.6328125
m500,replay,0.5,fixed_fp,125,14,124983,40,0,5.702067852020264,13,13.8125,1.8046875
m500,replay,0.5,fixed_fn,125,14,75268,2,1,18.75956916809082,6,5.65625,12.25
m500,replay,0.95,new_fp,125,14,82648,40,0,21.56085205078125,33,-2.921875,-1.796875
m500,replay,0.95,fixed_fp,125,14,82255,40,0,10.953887939453125,174,-2.0625,-5.9375
m500,replay,0.95,fixed_fn,125,14,77328,2,1,19.235063552856445,2,-2.484375,-1.0546875
m500,ap,0.5,fixed_fp,125,14,124983,40,0,5.702067852020264,13,13.8125,2.8125
m500,ap,0.5,fixed_fn,125,14,75268,2,1,18.75956916809082,6,5.65625,12.4375
m500,ap,0.95,new_fp,125,14,128043,40,0,5.785397529602051,59,-2.59375,-1.296875
m500,ap,0.95,fixed_fp,125,14,84465,40,0,12.985429763793945,200,-2.140625,-6.53125
m500,ap,0.95,fixed_fn,125,14,77328,2,1,19.235063552856445,2,-2.484375,-1.078125
m500,lr,0.5,fixed_fp,125,14,124983,40,0,5.702067852020264,13,13.8125,6.15625
m500,lr,0.5,fixed_fn,125,14,74235,2,1,19.278770446777344,3,5.90625,11.5
m500,lr,0.95,new_fp,125,14,72196,40,0,26.37628173828125,3,-2.484375,-0.6171875
m500,lr,0.95,fixed_fp,125,14,86539,40,0,13.020923614501953,216,-2.0625,-2.453125
m500,lr,0.95,fixed_fn,125,14,77328,2,1,19.235063552856445,1,-2.484375,-0.2734375
replay,ap,0.95,new_fp,125,14,126027,40,0,5.988833427429199,93,-5.09375,-2.328125
replay,ap,0.95,fixed_fp,125,14,119403,40,0,5.637416839599609,93,-2.46875,-4.78125
replay,lr,0.5,new_fn,125,14,76300,2,1,19.02532196044922,3,6.96875,8.9375
replay,lr,0.95,new_fp,125,14,86805,40,0,12.34792709350586,25,-2.625,-0.46484375
replay,lr,0.95,fixed_fp,125,14,119405,40,0,5.572418212890625,97,-2.359375,-3.0625
replay,lr,0.95,new_fn,125,14,77327,2,1,19.220062255859375,1,-1.5625,-1.5
m500,m1547,0.5,fixed_fp,125,15,124983,40,0,5.702067852020264,12,13.0,5.96875
m500,m1547,0.5,fixed_fn,125,15,75268,2,1,18.735570907592773,4,6.5,13.625
m500,m1547,0.95,new_fp,125,15,86646,40,0,15.156913757324219,81,-3.859375,-1.296875
m500,m1547,0.95,fixed_fp,125,15,89410,40,0,8.806232452392578,146,-2.078125,-3.015625
m500,m1547,0.95,fixed_fn,125,15,77328,2,1,19.235063552856445,2,-2.515625,1.7734375
m500,b1547,0.5,fixed_fp,125,15,126013,40,0,5.7468390464782715,10,12.0625,6.28125
m500,b1547,0.5,fixed_fn,125,15,75267,2,1,19.141569137573242,4,5.46875,6.75
m500,b1547,0.95,new_fp,125,15,87621,40,0,13.358710289001465,50,-2.515625,0.62109375
m500,b1547,0.95,fixed_fp,125,15,92969,40,0,12.661503791809082,127,-0.85546875,-1.7890625
m500,b1547,0.95,fixed_fn,125,15,77328,2,1,19.235063552856445,1,-2.515625,0.69921875
m500,replay,0.5,fixed_fp,125,15,124983,40,0,5.702067852020264,12,13.0,2.859375
m500,replay,0.5,fixed_fn,125,15,75267,2,1,19.141569137573242,5,5.46875,7.375
m500,replay,0.95,new_fp,125,15,86542,40,0,13.127923011779785,47,-2.359375,-1.9453125
m500,replay,0.95,fixed_fp,125,15,80420,40,0,16.84537124633789,118,-0.197265625,-2.640625
m500,replay,0.95,fixed_fn,125,15,77328,2,1,19.235063552856445,2,-2.515625,-0.8515625
m500,ap,0.5,fixed_fp,125,15,124983,40,0,5.702067852020264,12,13.0,3.25
m500,ap,0.5,fixed_fn,125,15,75268,2,1,18.735570907592773,6,6.5,13.9375
m500,ap,0.95,new_fp,125,15,85655,40,0,16.374147415161133,82,-2.375,-1.8125
m500,ap,0.95,fixed_fp,125,15,83302,40,0,10.854692459106445,127,-1.8203125,-3.890625
m500,ap,0.95,fixed_fn,125,15,77328,2,1,19.235063552856445,2,-2.515625,-0.1962890625
m500,lr,0.5,fixed_fp,125,15,124983,40,0,5.702067852020264,12,13.0,7.0625
m500,lr,0.5,fixed_fn,125,15,75268,2,1,18.735570907592773,4,6.5,12.625
m500,lr,0.95,new_fp,125,15,85661,40,0,16.565147399902344,6,-2.359375,-0.65625
m500,lr,0.95,fixed_fp,125,15,93977,40,0,10.592260360717773,133,-1.9765625,-2.3125
m500,lr,0.95,fixed_fn,125,15,77328,2,1,19.235063552856445,2,-2.515625,0.984375
replay,ap,0.5,fixed_fn,125,15,77332,2,1,18.98406410217285,1,5.96875,11.75
replay,ap,0.95,new_fp,125,15,85655,40,0,16.374147415161133,90,-3.515625,-1.8125
replay,ap,0.95,fixed_fp,125,15,119397,40,0,5.625417232513428,64,-2.28125,-4.78125
replay,lr,0.5,new_fn,125,15,75267,2,1,19.141569137573242,1,7.375,11.125
replay,lr,0.95,new_fp,125,15,77337,40,0,19.551063537597656,37,-2.484375,1.203125
replay,lr,0.95,fixed_fp,125,15,120429,40,0,5.530203819274902,93,-2.421875,-3.890625
m500,m1547,0.5,fixed_fn,125,16,75268,2,1,18.747570037841797,6,8.375,16.25
m500,m1547,0.95,new_fp,125,16,84655,40,0,18.08441162109375,70,-2.5625,-0.6640625
m500,m1547,0.95,fixed_fp,125,16,93977,40,0,10.60525894165039,221,-2.078125,-1.6484375
m500,b1547,0.5,fixed_fn,125,16,75267,2,1,19.080570220947266,5,6.0625,7.59375
m500,b1547,0.95,new_fp,125,16,82646,40,0,21.89484977722168,120,-2.515625,-0.1884765625
m500,b1547,0.95,fixed_fp,125,16,85661,40,0,16.56214714050293,192,-1.9140625,-0.92578125
m500,replay,0.5,fixed_fn,125,16,75268,2,1,18.747570037841797,6,8.375,15.1875
m500,replay,0.95,new_fp,125,16,81183,40,0,8.984152793884277,32,-2.390625,-1.234375
m500,replay,0.95,fixed_fp,125,16,83299,40,0,10.778693199157715,179,-1.1171875,-2.90625
m500,ap,0.5,new_fp,125,16,77334,40,0,19.39206314086914,1,2.28125,7.03125
m500,ap,0.5,fixed_fn,125,16,75268,2,1,18.747570037841797,6,8.375,19.75
m500,ap,0.95,new_fp,125,16,127017,40,0,5.948596477508545,67,-2.78125,-1.953125
m500,ap,0.95,fixed_fp,125,16,97039,40,0,9.660563468933105,251,-1.2109375,-7.46875
m500,lr,0.5,fixed_fn,125,16,75267,2,1,19.080570220947266,5,6.0625,11.25
m500,lr,0.95,new_fp,125,16,71106,40,0,18.184524536132812,14,-2.421875,-1.21875
m500,lr,0.95,fixed_fp,125,16,97033,40,0,9.677562713623047,214,-1.1796875,-2.734375
replay,ap,0.5,new_fp,125,16,77334,40,0,19.39206314086914,1,4.875,7.03125
replay,ap,0.95,new_fp,125,16,128032,40,0,5.738399028778076,55,-3.171875,-1.8515625
replay,ap,0.95,fixed_fp,125,16,121465,40,0,5.389975547790527,92,-1.046875,-4.4375
replay,lr,0.5,new_fn,125,16,76300,2,1,18.9813232421875,1,8.3125,10.1875
replay,lr,0.95,new_fp,125,16,84773,40,0,12.299433708190918,45,-3.140625,-0.72265625
replay,lr,0.95,fixed_fp,125,16,120435,40,0,5.508204460144043,98,-2.171875,-2.390625
m500,m1547,0.95,new_fp,125,17,120906,40,0,6.072957992553711,117,-4.78125,-1.4140625
m500,m1547,0.95,fixed_fp,125,17,80223,40,0,11.331396102905273,111,-1.9609375,-6.3125
m500,m1547,0.95,fixed_fn,125,17,77327,2,1,19.23606300354004,1,-2.6875,0.4765625
m500,b1547,0.5,fixed_fn,125,17,73237,2,1,18.924015045166016,1,4.875,7.09375
m500,b1547,0.95,new_fp,125,17,122931,40,0,5.936502933502197,50,-3.328125,0.05126953125
m500,b1547,0.95,fixed_fp,125,17,92971,40,0,13.034502983093262,161,-1.5390625,-2.65625
m500,replay,0.5,fixed_fn,125,17,74235,2,1,19.350767135620117,3,4.59375,7.3125
m500,replay,0.95,new_fp,125,17,110223,40,0,6.844488143920898,68,-2.890625,-1.890625
m500,replay,0.95,fixed_fp,125,17,80220,40,0,11.052396774291992,108,-1.25,-6.625
m500,replay,0.95,fixed_fn,125,17,77327,2,1,19.23606300354004,1,-2.6875,-1.0625
m500,ap,0.5,fixed_fn,125,17,74235,2,1,19.350767135620117,3,4.59375,7.96875
m500,ap,0.95,new_fp,125,17,83502,40,0,14.5396728515625,53,-3.296875,-1.53125
m500,ap,0.95,fixed_fp,125,17,86544,40,0,13.282922744750977,149,-2.15625,-3.59375
m500,ap,0.95,fixed_fn,125,17,77327,2,1,19.23606300354004,1,-2.6875,-1.125
m500,lr,0.95,new_fp,125,17,78319,40,0,18.060819625854492,19,-2.5,-0.69921875
m500,lr,0.95,fixed_fp,125,17,93977,40,0,10.613259315490723,140,-2.140625,-2.375
m500,lr,0.95,fixed_fn,125,17,77327,2,1,19.23606300354004,1,-2.6875,-0.765625
replay,ap,0.95,new_fp,125,17,84523,40,0,15.322420120239258,30,-3.71875,-2.25
replay,ap,0.95,fixed_fp,125,17,120429,40,0,5.533203601837158,86,-1.828125,-4.09375
replay,lr,0.5,new_fn,125,17,74235,2,1,19.350767135620117,3,7.3125,9.1875
replay,lr,0.95,new_fp,125,17,82646,40,0,21.883852005004883,28,-2.53125,-1.2421875
replay,lr,0.95,fixed_fp,125,17,120428,40,0,5.621201038360596,109,-2.03125,-3.078125
m500,m1547,0.5,new_fp,125,18,82645,40,0,22.133852005004883,1,6.34375,13.25
m500,m1547,0.5,fixed_fn,125,18,75267,2,1,19.071569442749023,5,7.3125,12.75
m500,m1547,0.95,new_fp,125,18,86690,40,0,15.727912902832031,76,-3.328125,-0.490234375
m500,m1547,0.95,fixed_fp,125,18,84462,40,0,12.756429672241211,295,-1.796875,-4.15625
m500,m1547,0.95,fixed_fn,125,18,77328,2,1,19.223064422607422,2,-2.484375,1.4375
m500,b1547,0.5,new_fp,125,18,124981,40,0,5.724067211151123,1,9.5625,6.96875
m500,b1547,0.5,fixed_fn,125,18,75267,2,1,19.071569442749023,5,7.3125,8.1875
m500,b1547,0.95,new_fp,125,18,82260,40,0,11.047886848449707,136,-2.90625,1.5859375
m500,b1547,0.95,fixed_fp,125,18,92938,40,0,11.109515190124512,249,-1.8125,-1.265625
m500,b1547,0.95,fixed_fn,125,18,77328,2,1,19.223064422607422,1,-2.484375,0.7890625
m500,replay,0.5,new_fp,125,18,82645,40,0,22.133852005004883,1,6.34375,14.4375
m500,replay,0.5,fixed_fn,125,18,75267,2,1,19.071569442749023,5,7.3125,10.375
m500,replay,0.95,new_fp,125,18,83679,40,0,21.029659271240234,34,-2.421875,-2.125
m500,replay,0.95,fixed_fp,125,18,82265,40,0,11.147886276245117,235,-1.4140625,-3.0625
m500,replay,0.95,fixed_fn,125,18,77328,2,1,19.223064422607422,1,-2.484375,-0.5703125
m500,ap,0.5,new_fp,125,18,82645,40,0,22.133852005004883,1,6.34375,10.75
m500,ap,0.5,fixed_fn,125,18,75268,2,1,18.735570907592773,7,9.9375,19.625
m500,ap,0.95,new_fp,125,18,126997,40,0,5.795600414276123,74,-2.6875,-1.8515625
m500,ap,0.95,fixed_fp,125,18,97035,40,0,9.666563987731934,295,-2.078125,-7.40625
m500,ap,0.95,fixed_fn,125,18,77328,2,1,19.223064422607422,2,-2.484375,-0.31640625
m500,lr,0.5,new_fp,125,18,82645,40,0,22.133852005004883,1,6.34375,13.9375
m500,lr,0.5,fixed_fn,125,18,75267,2,1,19.071569442749023,5,7.3125,12.0625
m500,lr,0.95,new_fp,125,18,126226,40,0,4.4158854484558105,72,-2.65625,-0.69921875
m500,lr,0.95,fixed_fp,125,18,83298,40,0,10.828692436218262,250,-1.515625,-2.546875
m500,lr,0.95,fixed_fn,125,18,77328,2,1,19.223064422607422,1,-2.484375,0.28515625
replay,ap,0.5,fixed_fn,125,18,77332,2,1,19.015066146850586,2,5.1875,10.8125
replay,ap,0.95,new_fp,125,18,126998,40,0,5.861598491668701,90,-4.21875,-2.046875
replay,ap,0.95,fixed_fp,125,18,120429,40,0,5.526203632354736,110,-1.2265625,-3.40625
replay,ap,0.95,fixed_fn,125,18,77327,2,1,19.235061645507812,1,-2.5,-1.6875
replay,lr,0.95,new_fp,125,18,126225,40,0,4.417884826660156,121,-3.765625,-0.57421875
replay,lr,0.95,fixed_fp,125,18,119404,40,0,5.575418472290039,98,-2.0625,-2.359375
m500,m1547,0.5,fixed_fn,125,19,75268,2,1,18.77157211303711,4,9.4375,14.125
m500,m1547,0.95,new_fp,125,19,86689,40,0,15.7459135055542,83,-2.921875,-0.8515625
m500,m1547,0.95,fixed_fp,125,19,91440,40,0,8.297779083251953,126,-2.046875,-1.7890625
m500,m1547,0.95,fixed_fn,125,19,77328,2,1,19.2470645904541,3,-3.1875,-1.1484375
m500,b1547,0.5,fixed_fn,125,19,75267,2,1,19.076568603515625,5,6.78125,7.09375
m500,b1547,0.95,new_fp,125,19,85559,40,0,14.623153686523438,53,-2.546875,-0.11083984375
m500,b1547,0.95,fixed_fp,125,19,94000,40,0,11.196255683898926,121,-0.671875,-2.3125
m500,b1547,0.95,fixed_fn,125,19,77329,2,1,19.239065170288086,1,-2.828125,-0.1201171875
m500,replay,0.5,fixed_fn,125,19,75268,2,1,18.77157211303711,4,9.4375,8.6875
m500,replay,0.95,new_fp,125,19,118399,40,0,5.6376543045043945,46,-2.53125,-2.15625
m500,replay,0.95,fixed_fp,125,19,80236,40,0,13.13438606262207,84,-1.9296875,-5.1875
m500,replay,0.95,fixed_fn,125,19,77329,2,1,19.239065170288086,2,-2.828125,-1.265625
m500,ap,0.5,fixed_fn,125,19,75268,2,1,18.77157211303711,7,9.4375,14.375
m500,ap,0.95,new_fp,125,19,119789,40,0,6.5193963050842285,138,-2.71875,0.51953125
m500,ap,0.95,fixed_fp,125,19,92937,40,0,11.206513404846191,119,-2.15625,-4.65625
m500,ap,0.95,fixed_fn,125,19,77328,2,1,19.2470645904541,3,-3.1875,-1.8828125
m500,lr,0.5,fixed_fn,125,19,75268,2,1,18.77157211303711,4,9.4375,12.5625
m500,lr,0.95,new_fp,125,19,87622,40,0,13.375710487365723,20,-2.578125,-1.0234375
m500,lr,0.95,fixed_fp,125,19,97027,40,0,9.72756290435791,118,-1.9453125,-3.71875
m500,lr,0.95,fixed_fn,125,19,77329,2,1,19.239065170288086,1,-2.828125,-0.7890625
replay,ap,0.5,fixed_fn,125,19,76299,2,1,19.42131996154785,3,4.1875,8.9375
replay,ap,0.95,new_fp,125,19,119790,40,0,6.4733967781066895,141,-2.578125,1.2734375
replay,ap,0.95,fixed_fp,125,19,121463,40,0,5.408975124359131,84,-1.4296875,-3.8125
replay,ap,0.95,fixed_fn,125,19,77327,2,1,19.238061904907227,1,-2.78125,-1.6328125
replay,lr,0.95,new_fp,125,19,79197,40,0,13.64263916015625,41,-2.828125,-1.0546875
replay,lr,0.95,fixed_fp,125,19,120434,40,0,5.48520565032959,101,-2.125,-4.0
replay,lr,0.95,new_fn,125,19,77328,2,1,19.2470645904541,1,-1.765625,-1.34375
m500,m1547,0.95,new_fp,125,20,119870,40,0,6.199187278747559,60,-3.4375,-1.4140625
m500,m1547,0.95,fixed_fp,125,20,83296,40,0,10.825693130493164,364,-2.0625,-5.5
m500,m1547,0.95,fixed_fn,125,20,77327,2,1,19.21906280517578,1,-2.59375,-0.486328125
m500,b1547,0.5,fixed_fn,125,20,74235,2,1,19.36176872253418,3,9.625,7.8125
m500,b1547,0.95,new_fp,125,20,83286,40,0,10.836692810058594,110,-2.8125,1.1796875
m500,b1547,0.95,fixed_fp,125,20,97042,40,0,9.657563209533691,297,-1.078125,-1.4375
m500,replay,0.5,new_fp,125,20,82645,40,0,22.10285186767578,1,1.6015625,6.5
m500,replay,0.5,fixed_fn,125,20,75267,2,1,19.052568435668945,5,3.8125,8.75
m500,replay,0.95,new_fp,125,20,116332,40,0,5.789123058319092,48,-2.375,-1.8359375
m500,replay,0.95,fixed_fp,125,20,81260,40,0,11.077136039733887,280,-1.703125,-4.40625
m500,replay,0.95,fixed_fn,125,20,77327,2,1,19.21906280517578,1,-2.59375,-0.828125
m500,ap,0.5,fixed_fn,125,20,75268,2,1,18.72357177734375,6,5.59375,11.75
