序列,五位模式,窗口数,覆盖序列数,当前异常点合计,历史异常点合计,历史占比有效窗数,历史占比无定义比例,槽0异常点数P5,槽0异常点数P25,槽0异常点数P50,槽0异常点数P75,槽0异常点数P95,槽1异常点数P5,槽1异常点数P25,槽1异常点数P50,槽1异常点数P75,槽1异常点数P95,槽2异常点数P5,槽2异常点数P25,槽2异常点数P50,槽2异常点数P75,槽2异常点数P95,槽3异常点数P5,槽3异常点数P25,槽3异常点数P50,槽3异常点数P75,槽3异常点数P95,槽4异常点数P5,槽4异常点数P25,槽4异常点数P50,槽4异常点数P75,槽4异常点数P95,历史异常占比P5,历史异常占比P25,历史异常占比P50,历史异常占比P75,历史异常占比P95
169,10101,1,1,2,2,1,0.0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,0.5,0.5,0.5,0.5,0.5
169,10110,4,1,0,18,4,0.0,1,1,1,1,2,0,0,0,0,0,1,1,1,2,2,1,1,1,1,4,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,10111,1,1,3,6,1,0.0,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
169,11000,5,1,0,38,5,0.0,1,1,1,7,21,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,11001,3,1,5,10,3,0.0,1,1,1,1,1,1,1,2,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,0.625,0.625,0.6666666666666666,0.75,0.75
169,11010,3,1,0,11,3,0.0,1,1,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,11011,2,1,4,10,2,0.0,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,1,1,1,3,3,0.625,0.625,0.625,0.8333333333333334,0.8333333333333334
169,11100,4,1,0,180,4,0.0,2,2,2,7,132,1,1,1,7,21,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,11101,2,1,3,10,2,0.0,1,1,1,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.8571428571428571
169,11110,4,1,0,394,4,0.0,1,1,2,2,209,2,2,2,7,132,1,1,1,7,21,1,1,1,2,3,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0
169,11111,97,1,1997,8785,97,0.0,1,3,7,20,106,1,3,8,21,110,1,3,8,21,132,1,3,8,21,110,1,3,7,20,104,0.6764705882352942,0.75,0.813953488372093,0.8508771929824561,0.9333333333333333
