index,group,frame,scene,world,token,base,points,normal,anomaly,valid,range_median,intensity_median,anomaly_range_median,anomaly_intensity_median
139,anomaly_nuscenes,685,scene-0026,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0026/world.json,9c7dd5b5d271401d86f1f1f04a54a189,True,34750,25612,184,25796,9.18363094329834,0.0313725508749485,5.110328674316406,0.20392157137393951
140,normal_nuscenes,700,scene-0026,,7adba83ae7f74fa6977b9e71e06cc373,True,34752,25625,0,25625,9.275853157043457,0.027450980618596077,,
141,anomaly_nuscenes,707,scene-0026,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0026/world.json,9d87455a4c954f42b9d6f4dbaafbd8ed,True,34720,27242,95,27337,8.744333267211914,0.03529411926865578,5.4521403312683105,0.0235294122248888
142,normal_nuscenes,713,scene-0026,,9699ba08800b408bae14a6dce99c1644,True,34752,26635,0,26635,6.353496551513672,0.07058823853731155,,
143,anomaly_nuscenes,715,scene-0026,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0026/world.json,701a1c8e3a364507bc5eb718d11840d6,True,34752,26461,73,26534,6.392726898193359,0.0784313753247261,4.98533296585083,0.0235294122248888
144,normal_nuscenes,722,scene-0027,,4c4155c78b0d4cc99162da4a80f76690,True,34688,26075,0,26075,6.652040004730225,0.07058823853731155,,
145,anomaly_nuscenes,719,scene-0027,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0027/world.json,58da6a87e3234348b583d707043ed8f1,True,34744,25507,443,25950,6.694367408752441,0.05882352963089943,4.6421685218811035,0.10196078568696976
146,normal_nuscenes,725,scene-0027,,aaeee008d2044d3facef45cd9df3fa36,True,34688,24393,0,24393,8.436585426330566,0.03921568766236305,,
147,anomaly_nuscenes,740,scene-0027,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0027/world.json,ec443abdd4a3432a9c4c63acb889c7da,True,34684,23448,206,23654,8.482511520385742,0.04313725605607033,6.647438049316406,0.1764705926179886
148,normal_nuscenes,734,scene-0027,,7a8f678b09434374a1b0e6b8369b9877,True,34656,25671,0,25671,6.615736484527588,0.0470588244497776,,
149,anomaly_nuscenes,752,scene-0027,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0027/world.json,03b7829b843f4e328822d9d295afb1d4,True,34784,26532,112,26644,7.696178436279297,0.05882352963089943,5.062463760375977,0.0117647061124444
150,normal_nuscenes,744,scene-0027,,5f9da0c307434fbdac900a5d5b23cd50,True,34720,26959,0,26959,7.073754787445068,0.05098039284348488,,
151,anomaly_nuscenes,750,scene-0027,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0027/world.json,31ed7027b0a14d8b9aeaec184ccc37b7,True,34687,26645,65,26710,8.139270782470703,0.04313725605607033,4.577133655548096,0.13725490868091583
152,normal_nuscenes,756,scene-0028,,34017632ad2b4412ab78f713b6e71c41,True,34720,26671,0,26671,7.959379196166992,0.03921568766236305,,
153,anomaly_nuscenes,761,scene-0028,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0028/world.json,0c6c9b22c20043b0ab8493ed13e8a8f4,True,34688,25977,29,26006,10.923294067382812,0.03529411926865578,7.832667350769043,0.0235294122248888
154,normal_nuscenes,763,scene-0028,,42b4b03f35c44b35ad8b63ae00b8d57e,True,34688,25497,0,25497,10.12765121459961,0.0470588244497776,,
155,anomaly_nuscenes,771,scene-0028,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0028/world.json,b71670969b704dce9bee569690441b1d,True,34715,25873,344,26217,7.920356273651123,0.06666667014360428,5.607637405395508,0.13333334028720856
156,normal_nuscenes,777,scene-0028,,a82e2f6180f245b39831e4914a33c3c9,True,34752,26255,0,26255,8.352028846740723,0.062745101749897,,
157,anomaly_nuscenes,790,scene-0028,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0028/world.json,af35c451f331490d866cc2c231761430,True,34720,26379,66,26445,8.365758895874023,0.07450980693101883,4.548694610595703,0.09607843309640884
158,normal_nuscenes,787,scene-0028,,79647d3249f348e7b500b60bdede70b8,True,34752,26067,0,26067,8.501836776733398,0.07058823853731155,,
159,anomaly_nuscenes,793,scene-0028,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0028/world.json,81df1015349543e4a323960861f32be2,True,34719,26042,61,26103,8.449968338012695,0.07058823853731155,5.260944366455078,0.1882352977991104
160,normal_nuscenes,797,scene-0029,,ad007b3b03464a8482358e83c5a5dd34,True,34720,26132,0,26132,8.448016166687012,0.07058823853731155,,
161,anomaly_nuscenes,798,scene-0029,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0029/world.json,795587bb0d644d6dad8f97b93a86c381,True,34718,25561,443,26004,8.550060272216797,0.07058823853731155,5.4777045249938965,0.04313725605607033
162,normal_nuscenes,806,scene-0029,,c93405cb0af54a5aac368c6af72b5c93,True,34752,26046,0,26046,8.529977798461914,0.07058823853731155,,
163,anomaly_nuscenes,815,scene-0029,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0029/world.json,800c325707dc4f5d89f967b7ad3b5594,True,34752,25248,323,25571,8.421960830688477,0.05882352963089943,6.005843162536621,0.04313725605607033
164,normal_nuscenes,821,scene-0029,,cf635104d9b54bf98e23fba8ace4bf4f,True,34720,25424,0,25424,8.169082641601562,0.05882352963089943,,
165,anomaly_nuscenes,822,scene-0029,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0029/world.json,88d0822f0d9340c78f4f8dc009caec9e,True,34718,25045,318,25363,8.046028137207031,0.05882352963089943,6.018585205078125,0.04313725605607033
166,normal_nuscenes,832,scene-0029,,06e4e35f116a49b088f6e3a07163453c,True,34752,25458,0,25458,8.03499984741211,0.05882352963089943,,
167,anomaly_nuscenes,835,scene-0029,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0029/world.json,81a308134f3f403c8b6b498c7d59a5ef,True,34718,25262,318,25580,7.733985900878906,0.062745101749897,6.014988899230957,0.04313725605607033
168,normal_nuscenes,840,scene-0030,,a1ac54d825b243d29b19cad05aa5af40,True,34720,25362,0,25362,9.184951782226562,0.04313725605607033,,
169,anomaly_nuscenes,846,scene-0030,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0030/world.json,57425aaf84584f2c8a215a15651cf436,True,34678,25088,390,25478,7.714550018310547,0.05098039284348488,4.477165222167969,0.05098039284348488
170,normal_nuscenes,848,scene-0030,,1803d13f4fee46a980558f2267d67819,True,34720,26600,0,26600,9.138367652893066,0.05098039284348488,,
171,anomaly_nuscenes,849,scene-0030,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0030/world.json,e0378c827ad84009b44f476b0150bf43,True,34750,26423,155,26578,8.243843078613281,0.05098039284348488,4.0040411949157715,0.03921568766236305
172,normal_nuscenes,865,scene-0030,,c457fa60930544aea3bd32f6377bcdad,True,34752,26468,0,26468,8.072183609008789,0.0784313753247261,,
173,anomaly_nuscenes,864,scene-0030,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0030/world.json,eb84ca345bc84774a1096c8d1ea3ff1b,True,34710,26611,277,26888,9.909555435180664,0.062745101749897,4.67795991897583,0.019607843831181526
174,normal_nuscenes,868,scene-0030,,6142c462b5944a97b16a91ac7d6a74fe,True,34720,27432,0,27432,10.082813262939453,0.054901961237192154,,
175,anomaly_nuscenes,871,scene-0030,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0030/world.json,5d75d146cf2d4fac8175acb00eeeaba4,True,34845,27393,217,27610,8.902006149291992,0.05098039284348488,5.059619903564453,0.01568627543747425
176,normal_nuscenes,880,scene-0031,,9041909fcb4f450baad4e58a44de5c1d,True,34656,25816,0,25816,8.71341323852539,0.06666667014360428,,
177,anomaly_nuscenes,890,scene-0031,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0031/world.json,6e10af8d6cff4aab8e458afd0c436581,True,34719,25718,42,25760,7.918578624725342,0.0784313753247261,6.423837184906006,0.239215686917305
178,normal_nuscenes,887,scene-0031,,fe46787484844fe096f2e7a5e91ae5e3,True,34784,26325,0,26325,9.63216781616211,0.062745101749897,,
179,anomaly_nuscenes,895,scene-0031,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0031/world.json,b8bd904da2b84675b68485dc941e266f,True,34717,26019,95,26114,9.999061584472656,0.054901961237192154,5.080064296722412,0.01568627543747425
180,normal_nuscenes,897,scene-0031,,3d63a60dee9d4fc98f68a7838390ff22,True,34752,26038,0,26038,8.664458274841309,0.062745101749897,,
181,anomaly_nuscenes,903,scene-0031,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0031/world.json,f3bcc5ed08224b14b24881a1626ec117,True,34752,25486,119,25605,8.869709014892578,0.06666667014360428,5.616093635559082,0.06666667014360428
182,normal_nuscenes,907,scene-0031,,4ccac087a3a4454d9d59cf92b8566613,True,34720,25710,0,25710,8.872100830078125,0.062745101749897,,
183,anomaly_nuscenes,915,scene-0031,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0031/world.json,64bde04151fa4522a17e4b1b8b1a7994,True,34718,25320,139,25459,8.814977645874023,0.08235294371843338,4.472970485687256,0.0313725508749485
184,normal_nuscenes,919,scene-0032,,ef43e96394d04e30b4284b75b352902e,True,34720,25001,0,25001,8.778186798095703,0.08627451211214066,,
185,anomaly_nuscenes,922,scene-0032,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0032/world.json,afdbc39d706d4f36b534f1b36e39a845,True,34713,23986,246,24232,7.6569623947143555,0.08235294371843338,5.676656723022461,0.2235294133424759
186,normal_nuscenes,927,scene-0032,,76f5aca9fa154a6d842e17e988872144,True,34752,23320,0,23320,7.896757125854492,0.06666667014360428,,
187,anomaly_nuscenes,929,scene-0032,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0032/world.json,bd2777b5835247a58b63066f4b2891b3,True,34688,23067,45,23112,8.309122085571289,0.054901961237192154,5.856177806854248,0.11764705926179886
188,normal_nuscenes,941,scene-0032,,df6149ca3c1f49028bbd2f6feb0c0bb9,True,34720,23108,0,23108,8.121585845947266,0.06666667014360428,,
189,anomaly_nuscenes,940,scene-0032,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0032/world.json,67a045bd82884ae892061b607b2ba588,True,34624,23614,21,23635,7.865389347076416,0.06666667014360428,7.654058933258057,0.15294118225574493
190,normal_nuscenes,950,scene-0032,,72fe3ecd5331406998578789383760a9,True,34752,25244,0,25244,6.961533546447754,0.0784313753247261,,
191,anomaly_nuscenes,954,scene-0032,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0032/world.json,8da0b5d3930044feaf0ed2b4eaed08c8,True,34688,26455,14,26469,7.696457862854004,0.08235294371843338,7.23321008682251,0.021568628028035164
192,normal_nuscenes,957,scene-0033,,f6544ef3f58a4ca699f53f5f3b2b1933,True,34720,24502,0,24502,8.86821174621582,0.08235294371843338,,
193,anomaly_nuscenes,960,scene-0033,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0033/world.json,645423bce5d24c07a997f90386223404,True,34687,24646,30,24676,7.37359619140625,0.08627451211214066,5.73288631439209,0.16470588743686676
194,normal_nuscenes,968,scene-0033,,2024ccf700ce4d1da574412bd55c89c2,True,34720,24283,0,24283,8.21937084197998,0.08235294371843338,,
195,anomaly_nuscenes,974,scene-0033,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0033/world.json,6fa180feda894770bf9875361c71dbcb,True,34687,23236,20,23256,7.803257942199707,0.06666667014360428,5.622213840484619,0.0235294122248888
196,normal_nuscenes,981,scene-0033,,01b88e31b6424c65a63a27f3c61b5fc0,True,34752,23338,0,23338,7.040757656097412,0.07450980693101883,,
197,anomaly_nuscenes,985,scene-0033,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0033/world.json,06bf751dd8d14be2a0abef5c6d59074e,True,34715,24246,441,24687,8.529677391052246,0.07058823853731155,4.674925327301025,0.01568627543747425
198,normal_nuscenes,990,scene-0033,,3ee8bc75eec94e938dd7064b87c8b48e,True,34688,25076,0,25076,8.846809387207031,0.07058823853731155,,
199,anomaly_nuscenes,991,scene-0033,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0033/world.json,170b745acbcc4f308429598970b72d8b,True,34752,25607,64,25671,9.44723892211914,0.07058823853731155,5.235467910766602,0.08627451211214066
200,normal_nuscenes,997,scene-0034,,13ad0f91e5634ea1811e97c4f2c246fe,True,34688,24484,0,24484,8.26704216003418,0.054901961237192154,,
201,anomaly_nuscenes,1001,scene-0034,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0034/world.json,ae642a06b95f4784ba268bf5c9371b54,True,34687,25427,184,25611,8.015174865722656,0.054901961237192154,4.452516555786133,0.0784313753247261
202,normal_nuscenes,1003,scene-0034,,afee03e5e3894ba6b228be12e1ddc050,True,34752,25986,0,25986,8.078907012939453,0.05882352963089943,,
203,anomaly_nuscenes,1011,scene-0034,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0034/world.json,72ca9341e30f4634aca4aaa5d4cf7227,True,34752,26266,59,26325,8.368632316589355,0.062745101749897,5.866909027099609,0.062745101749897
204,normal_nuscenes,1015,scene-0034,,78fd87d7ba334525bc099ea880aad125,True,34720,26314,0,26314,7.515083312988281,0.062745101749897,,
205,anomaly_nuscenes,1021,scene-0034,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0034/world.json,48ec05c4979d4c94be5c4fa5f4e1311a,True,34687,26026,161,26187,9.494845390319824,0.06666667014360428,6.75704288482666,0.019607843831181526
206,normal_nuscenes,1029,scene-0034,,f2b9ee5ec0a84ab499fc0d53bd9a49d9,True,34688,25196,0,25196,6.7205963134765625,0.054901961237192154,,
207,anomaly_nuscenes,1034,scene-0034,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0034/world.json,06d4c87218e54d86a3a52126b4648494,True,34747,25682,240,25922,8.359827041625977,0.08235294371843338,4.284981727600098,0.15490196645259857
208,normal_nuscenes,1038,scene-0041,,fc106d8b4d79499f9ce97fa36afd427d,True,34688,21346,0,21346,7.592781066894531,0.062745101749897,,
209,anomaly_nuscenes,1040,scene-0041,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0041/world.json,6a26dcf76a2f4469a6a37f740d4e8003,True,34752,22293,191,22484,8.2322998046875,0.0470588244497776,4.037474155426025,0.03529411926865578
210,normal_nuscenes,1045,scene-0041,,a590828283b44bd585b512e96ddbe7a8,True,34784,23244,0,23244,8.04299545288086,0.03921568766236305,,
211,anomaly_nuscenes,1051,scene-0041,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0041/world.json,bf7ca966cc5446a196d16d4b5e99f54a,True,34688,22599,28,22627,7.920766830444336,0.062745101749897,4.738627910614014,0.0313725508749485
212,normal_nuscenes,1056,scene-0041,,63b3a19ab3084267a65a60cf99f80000,True,34752,22869,0,22869,8.527154922485352,0.05882352963089943,,
213,anomaly_nuscenes,1062,scene-0041,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0041/world.json,98d1b31f7f084b338e7a9c29aea06ab6,True,34752,22450,82,22532,9.196331024169922,0.054901961237192154,6.961569309234619,0.027450980618596077
214,normal_nuscenes,1066,scene-0041,,f92fd6206d4a401f9e8320512df0e16e,True,34720,21976,0,21976,9.000469207763672,0.05098039284348488,,
215,anomaly_nuscenes,1074,scene-0041,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0041/world.json,cd1a55cd552841efbfa505d21e3230bd,True,34688,21682,91,21773,8.339927673339844,0.05098039284348488,5.656375408172607,0.05098039284348488
216,normal_nuscenes,1075,scene-0042,,326d3a921eec49ebbf3980a059a0dbaf,True,34720,23219,0,23219,7.996732234954834,0.05098039284348488,,
217,anomaly_nuscenes,1084,scene-0042,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0042/world.json,be32d39ef7f04b468e5df7315c614c88,True,34688,22875,118,22993,7.6101298332214355,0.04313725605607033,6.080375671386719,0.11176470667123795
218,normal_nuscenes,1087,scene-0042,,281ed6363e6f4fd790cad4ebbd03e9dc,True,34528,23302,0,23302,7.681632041931152,0.03921568766236305,,
219,anomaly_nuscenes,1092,scene-0042,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0042/world.json,cf3f60c90d1943febde7d0cdfb0097dd,True,34656,24803,45,24848,7.911219120025635,0.04313725605607033,4.057911396026611,0.007843137718737125
220,normal_nuscenes,1097,scene-0042,,ec586b865f264893ae7340ed69fe87a2,True,34688,24783,0,24783,9.039823532104492,0.03529411926865578,,
221,anomaly_nuscenes,1105,scene-0042,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0042/world.json,d716391ceb3543a185ad533afe3b9926,True,34784,25575,77,25652,9.247383117675781,0.04313725605607033,6.692991256713867,0.1725490242242813
222,normal_nuscenes,1107,scene-0042,,e4b1bd1173fe4b8ba7348fe4f807bce1,True,34688,25461,0,25461,8.141426086425781,0.0470588244497776,,
223,anomaly_nuscenes,1113,scene-0042,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0042/world.json,a44236bc6ba64ca8879d2cf4a437e19e,True,34751,25370,124,25494,9.497389793395996,0.0470588244497776,5.644583702087402,0.0117647061124444
224,normal_nuscenes,1116,scene-0043,,c9d68c9ab91c4b0189ac8e72eca22ff6,True,34752,26505,0,26505,9.760612487792969,0.0470588244497776,,
225,anomaly_nuscenes,1125,scene-0043,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0043/world.json,cf1643d6f9664214a20f7ca7ab3b1af6,True,34716,26328,156,26484,9.793842315673828,0.05098039284348488,5.052166938781738,0.16862745583057404
226,normal_nuscenes,1129,scene-0043,,c46d4f38f37043ca881bbad8c6eb8bf8,True,34688,25609,0,25609,9.407774925231934,0.03921568766236305,,
227,anomaly_nuscenes,1132,scene-0043,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0043/world.json,195836a877924e87b8ca9b75c9c70d4e,True,34720,25011,171,25182,8.902002334594727,0.04313725605607033,3.8650450706481934,0.11764705926179886
228,normal_nuscenes,1134,scene-0043,,2457ea45afdb4e899c9289c225a6f606,True,34720,22118,0,22118,9.654386520385742,0.03921568766236305,,
229,anomaly_nuscenes,1140,scene-0043,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0043/world.json,94dbe698caca415099876a5c267541bf,True,34751,22318,110,22428,9.223154067993164,0.03921568766236305,5.508202075958252,0.07058823853731155
230,normal_nuscenes,1152,scene-0043,,40ab416a1ace47f68549c2dcf4ae82b7,True,34656,22504,0,22504,9.14399528503418,0.03921568766236305,,
231,anomaly_nuscenes,1153,scene-0043,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0043/world.json,190040cd669d4dbba841cd8f612e74b9,True,34720,21873,34,21907,8.735993385314941,0.0313725508749485,6.204253196716309,0.07450980693101883
232,normal_nuscenes,1158,scene-0044,,3ba883dc3e614aba9f2126a501dc0341,True,34688,25212,0,25212,12.060036659240723,0.06666667014360428,,
233,anomaly_nuscenes,1159,scene-0044,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0044/world.json,952ac6409e094053860ec1c22702fc14,True,34720,26073,67,26140,13.241395950317383,0.06666667014360428,6.453222751617432,0.08627451211214066
234,normal_nuscenes,1165,scene-0044,,d624362d263d4e8ea7242c1b99ae29e7,True,34688,26231,0,26231,10.248594284057617,0.062745101749897,,
235,anomaly_nuscenes,1169,scene-0044,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0044/world.json,7efe3a32a9414332ae19bc6280eaf89f,True,34687,25587,110,25697,7.783670902252197,0.05882352963089943,4.8854899406433105,0.18431372940540314
236,normal_nuscenes,1180,scene-0044,,a3f6ecd0d5e74e9bb397c883d4cd4e46,True,34720,25679,0,25679,7.474881172180176,0.0784313753247261,,
237,anomaly_nuscenes,1182,scene-0044,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0044/world.json,2f3f0c339c524099a42dea2d9790da10,True,34750,25675,167,25842,8.514420509338379,0.062745101749897,6.231842517852783,0.16862745583057404
238,normal_nuscenes,1187,scene-0044,,9105ace354364a59a6e67c7d1b6d6159,True,34688,26837,0,26837,9.373685836791992,0.07058823853731155,,
239,anomaly_nuscenes,1194,scene-0044,/home/jasongao/Study/AJAE-v4/results/data/native/scene-0044/world.json,52d1f48f4ae54c1096df7549b107d1d5,True,34720,25345,107,25452,8.48499584197998,0.05882352963089943,4.719797134399414,0.16862745583057404
