scene,log_token,object_id,geometry,anchor_index,views,views_1_to_4_points,points,view_angle_span_deg,return_range_min_m,return_range_max_m,frames,counts,return_ranges_m
scene-0043,d7fd2bb9696d43af901326664e42340b,1,7d5be310c7312355b926ea7f791ed688aeca7616cb3f81d7d0ff9110bc36487f,1,4,1,171,65.21384327040698,5.052166938781738,45.90338134765625,1125;1132;1140;1153,156;6;5;4,5.052166938781738;34.244911193847656;45.90338134765625;45.878719329833984
scene-0043,d7fd2bb9696d43af901326664e42340b,2,7dce9a3a6cded3f96d937bb2ecc6a034dfa5fe22f326175dd1c23078d4e50414,3,3,1,178,68.1822756890602,3.861412763595581,12.535859107971191,1132;1140;1153,165;11;2,3.861412763595581;12.535859107971191;12.494863510131836
scene-0043,d7fd2bb9696d43af901326664e42340b,3,7e619a9d37a4e32a0c4e419b70d2a209e4be55b4f2cf8848ea6fc95e4f706666,5,2,1,75,0.19756661309119633,5.138561248779297,5.201655387878418,1140;1153,71;4,5.201655387878418;5.138561248779297
scene-0043,d7fd2bb9696d43af901326664e42340b,4,7f5d0e2fd5d44ddd51cd04446636b590d04d5dc672b47bfa3daeca2df9e32cc6,7,2,0,47,0.1654443047526394,6.0993781089782715,6.14690637588501,1140;1153,23;24,6.0993781089782715;6.14690637588501
scene-0044,d7fd2bb9696d43af901326664e42340b,1,806258943c00a58c2c79150ab461e807cda2b2202d050f6dee1074e1fa063191,1,1,0,67,0.0,6.453222751617432,6.453222751617432,1159,67,6.453222751617432
scene-0044,d7fd2bb9696d43af901326664e42340b,2,8188cdd5dcd7f90a3e5295d5e4b89f8c769b12116b2138e16b250e8a2652f3fa,3,1,0,110,0.0,4.8854899406433105,4.8854899406433105,1169,110,4.8854899406433105
scene-0044,d7fd2bb9696d43af901326664e42340b,3,81bd12e0650d6bf6d2eea029fbbe47feb8cf84f88b8445158d5ccac381c58dd3,5,1,0,167,0.0,6.231842517852783,6.231842517852783,1182,167,6.231842517852783
scene-0044,d7fd2bb9696d43af901326664e42340b,4,8230caa105a910e1780a2b7705215d37df1d84a0b2bcf5baec4ab4d8f7bdbb8a,7,1,0,107,0.0,4.719797134399414,4.719797134399414,1194,107,4.719797134399414
scene-0045,f38ef5a1e9c941aabb2155768670b92a,1,823f1849008d6427606e57cb2af002dce97fa9458fc7c3d19c7cd7afbf2f8d7b,1,1,0,71,0.0,4.646927833557129,4.646927833557129,1198,71,4.646927833557129
scene-0045,f38ef5a1e9c941aabb2155768670b92a,2,8261706707791275299a9437e481d601f139f604de0415d81c83e3ae34e3fb26,3,4,0,821,162.89770497611096,4.2429070472717285,33.02777862548828,1198;1208;1219;1233,17;682;90;32,33.02777862548828;4.2429070472717285;13.784951210021973;23.818164825439453
scene-0045,f38ef5a1e9c941aabb2155768670b92a,3,8474018041d56ba7bc14854f1dc82bfbe1f5a7daf9c385586e70589f4abd134e,5,2,0,186,132.30021082274268,5.252933502197266,5.764057159423828,1219;1233,113;73,5.764057159423828;5.252933502197266
scene-0045,f38ef5a1e9c941aabb2155768670b92a,4,84bc37e7e4161f81f6e64c76426b65f9af58f8012db0499bfa916005951f7497,7,3,1,63,37.72749102669458,5.3398823738098145,31.08013916015625,1208;1219;1233,2;6;55,31.08013916015625;14.409199714660645;5.3398823738098145
scene-0046,f38ef5a1e9c941aabb2155768670b92a,1,856d3d2ad40252e69ad3d341b82ffef6ae6a7b5d0526beeda63174d3176ad594,1,1,0,38,0.0,5.454781532287598,5.454781532287598,1236,38,5.454781532287598
scene-0046,f38ef5a1e9c941aabb2155768670b92a,2,86a98651a3fd385a8be0e1983ce53189b3f5de17784c0499917ed5c9e7f4ca08,3,3,0,25,4.0442417714178545,5.563000202178955,6.281879425048828,1251;1262;1271,9;8;8,5.563000202178955;6.281879425048828;6.277862071990967
scene-0046,f38ef5a1e9c941aabb2155768670b92a,3,8706d7de12229b1a44328cf1b3e874b2986f6e8aa41912e7e9e9b41d46216ae9,5,4,1,83,53.43218913146796,4.142409801483154,31.68606948852539,1236;1251;1262;1271,2;25;27;29,31.68606948852539;4.551995277404785;4.142409801483154;4.1435089111328125
scene-0046,f38ef5a1e9c941aabb2155768670b92a,4,87514bbf090c0a4873553dd07a45f2789cd4008461420ac567ef561c65db4a6d,7,3,0,207,6.321071860223791,6.020266532897949,6.223505020141602,1251;1262;1271,72;67;68,6.020266532897949;6.223505020141602;6.218046188354492
scene-0047,f38ef5a1e9c941aabb2155768670b92a,1,8796fd357408636bccd9fa4c3ee5fca42f91112b68c4a1c939bf4e3df3b1182c,1,1,0,165,0.0,4.131864070892334,4.131864070892334,1278,165,4.131864070892334
scene-0047,f38ef5a1e9c941aabb2155768670b92a,2,8925edf915c365cd484c82ebe0377e03524979d333de6e58d5bb59968bfa8e9e,3,1,0,289,0.0,5.4728827476501465,5.4728827476501465,1293,289,5.4728827476501465
scene-0047,f38ef5a1e9c941aabb2155768670b92a,3,896c5650e7fe85f5340951a7409627322a0dfe8a5c22aaf1aa17baf201571304,5,2,0,513,149.187433722708,4.56259298324585,38.720733642578125,1301;1312,505;8,4.56259298324585;38.720733642578125
scene-0047,f38ef5a1e9c941aabb2155768670b92a,4,8c0a8a26e5489ad1887756420885d34681a4bcb6a1fd96c29227f796b1bdddac,7,2,1,327,119.15723006972557,5.901273250579834,38.8948974609375,1301;1312,4;323,38.8948974609375;5.901273250579834
scene-0048,f38ef5a1e9c941aabb2155768670b92a,1,8cb6dc963c603b6e7ca460c4364552f7b8d67444ef70800db286e790a89fff37,1,2,1,502,60.109289866945964,4.353016376495361,41.860294342041016,1317;1337,501;1,4.353016376495361;41.860294342041016
scene-0048,f38ef5a1e9c941aabb2155768670b92a,2,8e5bae4fcb0fccf588ed34dd633de276d6037dedea9b1ae64cead2c583947779,3,2,1,171,81.25356191429513,4.548187732696533,40.48755645751953,1317;1337,2;169,40.48755645751953;4.548187732696533
scene-0048,f38ef5a1e9c941aabb2155768670b92a,3,8f7f7630e2385f160ace66f1df5f34c21be842c442a33c7cc8567ed6e2194d34,5,2,1,69,36.08475690830344,4.3959641456604,43.12498474121094,1337;1339,2;67,43.12498474121094;4.3959641456604
scene-0048,f38ef5a1e9c941aabb2155768670b92a,4,8faa631d821de86e3f2c716b7bddad9a89876338c772c3a3b7635bd0f08c7131,7,1,0,707,0.0,4.154706001281738,4.154706001281738,1349,707,4.154706001281738
scene-0049,f38ef5a1e9c941aabb2155768670b92a,1,900209dc31297827eb341c1b7a15ee48d860648bd7a63be0e50ac7408041dab3,1,1,0,183,0.0,4.339451789855957,4.339451789855957,1353,183,4.339451789855957
scene-0049,f38ef5a1e9c941aabb2155768670b92a,2,91877624e3e947945a4a8c0ec1877fa0f2b47d0c7f4fa384541098d44410cc68,3,1,0,279,0.0,4.292163848876953,4.292163848876953,1372,279,4.292163848876953
scene-0049,f38ef5a1e9c941aabb2155768670b92a,3,92718cbec333603b9c5a0b840e54526c83074b0c08b6a8f25bb6fd2d60fb47f4,5,2,1,134,57.802433108394595,5.600887298583984,45.79347610473633,1372;1383,1;133,45.79347610473633;5.600887298583984
scene-0049,f38ef5a1e9c941aabb2155768670b92a,4,93360b076f91e0d7c29cf3f0509caae8e31cb799c28fb0204481ccbfce5c2c92,7,1,0,97,0.0,4.493808746337891,4.493808746337891,1389,97,4.493808746337891
scene-0050,f38ef5a1e9c941aabb2155768670b92a,1,939676808fdf2d0dbef0ed14f256bc84827694eac2f3c426eb8435d39ec52c58,1,1,0,60,0.0,7.190308570861816,7.190308570861816,1395,60,7.190308570861816
scene-0050,f38ef5a1e9c941aabb2155768670b92a,2,957002921eb78675cfa31fb765937932ff3a8c620641945a2671d128fad588ed,3,1,0,80,0.0,4.540600776672363,4.540600776672363,1405,80,4.540600776672363
scene-0050,f38ef5a1e9c941aabb2155768670b92a,3,9895d5f5c6d5a6b71ec3c71ec73eefa9a79eac81e980832ae97118b7f0612e34,5,1,0,26,0.0,5.735950469970703,5.735950469970703,1416,26,5.735950469970703
scene-0050,f38ef5a1e9c941aabb2155768670b92a,4,98c7cdf3c7cd03a7673190c1a8d9f078958ad5087061885892df6f96007afbfb,7,2,0,132,129.10616867421157,6.43222713470459,32.50486373901367,1416;1429,6;126,32.50486373901367;6.43222713470459
scene-0051,f38ef5a1e9c941aabb2155768670b92a,1,9a270afd74c1a919ae7a84df1695e46f70545a97280e94bd8d4563e9e4ff234c,1,1,0,28,0.0,6.290428161621094,6.290428161621094,1432,28,6.290428161621094
scene-0051,f38ef5a1e9c941aabb2155768670b92a,2,9b000fd1f1ad39256b065bf0005b30ce4fe701c180a0d6a68a152db84e779d80,3,3,1,248,65.51663362129787,4.380890846252441,48.651737213134766,1445;1455;1466,234;11;3,4.380890846252441;22.71381187438965;48.651737213134766
scene-0051,f38ef5a1e9c941aabb2155768670b92a,3,9bc43e7314021cc52826176e2d90ff9cc440bc948d674272dcdd365b1fa6fef8,5,2,0,246,101.50814130592114,4.916435241699219,23.746089935302734,1455;1466,241;5,4.916435241699219;23.746089935302734
scene-0051,f38ef5a1e9c941aabb2155768670b92a,4,9ddcd548e80a35a5680f6f049e082221c1cb5511594520e8432fbabf2e967e21,7,1,0,61,0.0,4.819056034088135,4.819056034088135,1466,61,4.819056034088135
scene-0052,f38ef5a1e9c941aabb2155768670b92a,1,9f32734b95acb4ce737cac1bb94e5f2e0383c578d72a43506926b1a9e7a90d3b,1,1,0,97,0.0,7.690946578979492,7.690946578979492,1474,97,7.690946578979492
scene-0052,f38ef5a1e9c941aabb2155768670b92a,2,9fd3a3b57d37342ad74190185f5e044ca4cbe68b7e0e927af85dd768af6a652e,3,1,0,176,0.0,5.786720275878906,5.786720275878906,1487,176,5.786720275878906
scene-0052,f38ef5a1e9c941aabb2155768670b92a,3,9ffc4f4c210c79cd6747a1bea5c01471751bd00f827b289b8d99542e4a36f922,5,2,0,343,80.37067989553162,4.407923698425293,12.39200496673584,1499;1509,302;41,4.407923698425293;12.39200496673584
scene-0052,f38ef5a1e9c941aabb2155768670b92a,4,a0143bbc2cfa5b0ad226b044b422866653991215c41dce5315751a5e84e0723e,7,2,0,35,126.38693606118501,4.982540607452393,9.126163482666016,1499;1509,29;6,4.982540607452393;9.126163482666016
scene-0053,f38ef5a1e9c941aabb2155768670b92a,1,a0cc17b1158be6640b1531fa4b680a620883dc5d1f4af32188217a097ac5468f,1,1,0,34,0.0,6.295933723449707,6.295933723449707,1517,34,6.295933723449707
scene-0053,f38ef5a1e9c941aabb2155768670b92a,2,a0f85370e9bea43f51884676290f7294add9d69ee30b3ecf9eb4098aaad10cbe,3,1,0,68,0.0,4.719727516174316,4.719727516174316,1535,68,4.719727516174316
scene-0053,f38ef5a1e9c941aabb2155768670b92a,3,a1f64785148d303ed55c722e3143618b67f2dad1e07403b5aabae83ca3889f1b,5,1,0,263,0.0,4.720524311065674,4.720524311065674,1534,263,4.720524311065674
scene-0053,f38ef5a1e9c941aabb2155768670b92a,4,a48fffb471f470855bb38821866c82532c61079b795472d229086514f0dc0f75,7,1,0,28,0.0,8.974455833435059,8.974455833435059,1547,28,8.974455833435059
scene-0054,f38ef5a1e9c941aabb2155768670b92a,1,a49036d1cc1dd24a9e79828c482a10933ce90f3eaf27d4f5268a7f3d81640ba2,1,1,0,143,0.0,5.326755046844482,5.326755046844482,1554,143,5.326755046844482
scene-0054,f38ef5a1e9c941aabb2155768670b92a,2,a4fa862a6694bd6d6bf34a17dcce899a4d11c5fbd1e37fd7127b4352ea460f4d,3,2,1,98,121.65199561660309,6.319912910461426,44.75339889526367,1566;1575,96;2,6.319912910461426;44.75339889526367
scene-0054,f38ef5a1e9c941aabb2155768670b92a,3,a55d27fe788cc162cb22c11178df2e5e3cf52f892c79ded7f0d702b5128eda78,5,1,0,87,0.0,5.951825141906738,5.951825141906738,1575,87,5.951825141906738
scene-0054,f38ef5a1e9c941aabb2155768670b92a,4,a7986645359453c73ff792b4c48f3a47ddff445460aeb28b7f0f72d003360317,7,1,0,125,0.0,5.098001956939697,5.098001956939697,1587,125,5.098001956939697
scene-0055,7e25a2c8ea1f41c5b0da1e69ecfa71a2,2,aa6ec8ab029d4619539bbcb1f9d92f2b2fd3896530703873c1fe0a3b64f1e4b8,3,1,0,425,0.0,5.306585788726807,5.306585788726807,1606,425,5.306585788726807
scene-0055,7e25a2c8ea1f41c5b0da1e69ecfa71a2,3,ad8aaf472d16c5c4881dbad9f72d43a9b12aba41a0c657b2bc259e8a8f2fcc3b,5,1,0,31,0.0,5.41152286529541,5.41152286529541,1611,31,5.41152286529541
scene-0055,7e25a2c8ea1f41c5b0da1e69ecfa71a2,4,ae47f389037d4b73c6889d1e82ee923991e8572283439c46d88c4f390cc8a0a3,7,1,0,111,0.0,6.91697883605957,6.91697883605957,1627,111,6.91697883605957
scene-0056,7e25a2c8ea1f41c5b0da1e69ecfa71a2,1,af7c8038e4f4af1d05db99c0457cfa1cd655d3faeb787f98de5f75b0017807ae,1,1,0,167,0.0,4.554917335510254,4.554917335510254,1637,167,4.554917335510254
scene-0056,7e25a2c8ea1f41c5b0da1e69ecfa71a2,2,afc0979a9a1317bc66293922a54dde1fd7dd0873fba3c954fcb0b520c8e50e2e,3,1,0,109,0.0,5.564370155334473,5.564370155334473,1648,109,5.564370155334473
scene-0056,7e25a2c8ea1f41c5b0da1e69ecfa71a2,3,b2667a7bdaace20b0247fabd351906c52f962f0c7625c8435bc16c939d029e57,5,2,1,30,127.08610356519303,6.2871880531311035,32.75056838989258,1655;1664,29;1,6.2871880531311035;32.75056838989258
scene-0056,7e25a2c8ea1f41c5b0da1e69ecfa71a2,4,b26bc6599c82d92fb3edf9c30fd103ff4e27e01dbe7d016d7d3ca23ffb286308,7,1,0,159,0.0,4.13284158706665,4.13284158706665,1664,159,4.13284158706665
scene-0057,7e25a2c8ea1f41c5b0da1e69ecfa71a2,1,b2f3ed857e2dd6785f3223c8b17bdcf2f49e9a89e27a8ac2df5ec4155cf172cc,1,1,0,19,0.0,5.609949111938477,5.609949111938477,1673,19,5.609949111938477
scene-0057,7e25a2c8ea1f41c5b0da1e69ecfa71a2,2,b3b9aa5ac38e1dca3c273ac0b4d96a426bbb787dc91d5ced5ef22857608a46b0,3,1,0,387,0.0,4.177289962768555,4.177289962768555,1684,387,4.177289962768555
scene-0057,7e25a2c8ea1f41c5b0da1e69ecfa71a2,3,b41020986809d30bcbe7d098d763a5a8a99f56a8a325952e9680a55a49aca935,5,1,0,30,0.0,5.7559967041015625,5.7559967041015625,1704,30,5.7559967041015625
scene-0057,7e25a2c8ea1f41c5b0da1e69ecfa71a2,4,b411422ce83c26f4f37dcdf814a917172c04151bd86a3aa42134c8f35c30a496,7,1,0,51,0.0,4.826405048370361,4.826405048370361,1703,51,4.826405048370361
scene-0058,7e25a2c8ea1f41c5b0da1e69ecfa71a2,1,b5bfcb56b65cbf2c44f1a1e50173992e39803d22519dc5b05fd9ff5362359ef9,1,1,0,482,0.0,3.933907985687256,3.933907985687256,1711,482,3.933907985687256
scene-0058,7e25a2c8ea1f41c5b0da1e69ecfa71a2,2,b77ade2ba2431de0374d251ed15be17e8d2d705dcdf5c3ab18ba453ea186b588,3,2,1,197,37.99907888470321,3.7867963314056396,36.65544891357422,1726;1730,196;1,3.7867963314056396;36.65544891357422
scene-0058,7e25a2c8ea1f41c5b0da1e69ecfa71a2,3,b9a883f4a78929127febf6732aac7fafe899c17497f17ce46554a801a1af1297,5,1,0,94,0.0,6.42799186706543,6.42799186706543,1730,94,6.42799186706543
scene-0058,7e25a2c8ea1f41c5b0da1e69ecfa71a2,4,bb7bf59d678bb3cff3a156ab4ae46b4b91db3ff3acd026c60119ee2c0f014e8b,7,1,0,20,0.0,6.464560508728027,6.464560508728027,1746,20,6.464560508728027
scene-0059,7e25a2c8ea1f41c5b0da1e69ecfa71a2,1,bcfddb89233d59f1ea1c88a9602b8b69fb890979a3ab4b2b8c1d1d6c2bc9645d,1,4,0,257,0.016101491337933958,6.3339738845825195,6.346324443817139,1752;1760;1775;1786,64;65;63;65,6.341129302978516;6.344609260559082;6.3339738845825195;6.346324443817139
scene-0059,7e25a2c8ea1f41c5b0da1e69ecfa71a2,2,be6e85807efddc0cf10289862dc0f11e23ac0bcd5999b52cfef855c3de909e9a,3,4,0,88,0.01553809955099333,5.303864479064941,5.328135967254639,1752;1760;1775;1786,22;22;22;22,5.321265697479248;5.320450782775879;5.328135967254639;5.303864479064941
scene-0059,7e25a2c8ea1f41c5b0da1e69ecfa71a2,3,bfb3858433e6170f7f1c3d66e80f936fb05506ee3d0a9978b481aabbf563a2fd,5,4,0,612,0.012055806560245982,5.6778388023376465,5.689126014709473,1752;1760;1775;1786,148;156;153;155,5.687924861907959;5.682675361633301;5.6778388023376465;5.689126014709473
scene-0059,7e25a2c8ea1f41c5b0da1e69ecfa71a2,4,c1ba56faaa521c7556ba9cbf9a87b7a9a44d03200824e572cc4f6939e4c1cfee,7,4,0,95,0.013953010034568822,7.559232234954834,7.57335901260376,1752;1760;1775;1786,23;24;24;24,7.559232234954834;7.57335901260376;7.572624206542969;7.568187713623047
scene-0060,7e25a2c8ea1f41c5b0da1e69ecfa71a2,2,c242d17c36d7c40ed563a50f37d6fc1e67d1051184d8f45b66b374ec2d17542d,3,4,0,193,0.15189672963168102,7.735315799713135,7.800900459289551,1793;1803;1813;1824,52;50;50;41,7.74665641784668;7.735315799713135;7.738549709320068;7.800900459289551
scene-0060,7e25a2c8ea1f41c5b0da1e69ecfa71a2,3,c269383f3a96fec455c6a7b8a6d2468713e78e7deadc9b4971e1219235fed77d,5,4,0,83,0.4732505883290234,8.923128128051758,8.983650207519531,1793;1803;1813;1824,21;20;21;21,8.983650207519531;8.923128128051758;8.92756462097168;8.92315673828125
scene-0060,7e25a2c8ea1f41c5b0da1e69ecfa71a2,4,c37e695605ce7b662b6cd50dc87ad4538d7a317b8ffcf595ca4f3b8c267337a9,7,4,0,165,0.27165585289856486,6.220658302307129,6.337349891662598,1793;1803;1813;1824,43;42;43;37,6.248899936676025;6.220658302307129;6.229459285736084;6.337349891662598
scene-0061,7e25a2c8ea1f41c5b0da1e69ecfa71a2,1,c6465aa0786d82a04512fb0e8cc348b5b7c3dde045b0accf5793b8f62c2d2826,1,1,0,100,0.0,6.146099090576172,6.146099090576172,1832,100,6.146099090576172
scene-0061,7e25a2c8ea1f41c5b0da1e69ecfa71a2,2,c6e03cd327c83bae3e796543db76e43cd8b9a566f1ce0848cf51bcebc8276870,3,3,2,87,115.51460141746402,5.141343593597412,38.961448669433594,1832;1844;1866,4;79;4,38.961448669433594;5.141343593597412;30.223846435546875
scene-0061,7e25a2c8ea1f41c5b0da1e69ecfa71a2,3,c79451af524442e37df52d9704ba1392ab5799e71361d57de5b470f2de2eb541,5,3,1,98,129.41562712366593,5.59450626373291,26.52350616455078,1844;1850;1866,1;72;25,26.52350616455078;5.59450626373291;8.379487991333008
scene-0061,7e25a2c8ea1f41c5b0da1e69ecfa71a2,4,c849bae4ea6038eeaf624c18482ce8570047eda214ab94d113990aff8e1e3339,7,3,1,262,20.52995116289514,5.874592304229736,38.81908416748047,1844;1850;1866,3;8;251,38.81908416748047;18.790630340576172;5.874592304229736
scene-0062,7a0fde44c3504eaeb18f9ad83bed65bc,1,c9274e2a0760df0b48c2f68293490952b7297964d37e1dc5bfd1c7f02552695b,1,2,1,207,151.77238118655552,4.884244441986084,41.38780212402344,1871;1883,203;4,4.884244441986084;41.38780212402344
scene-0062,7a0fde44c3504eaeb18f9ad83bed65bc,2,cc66bdcd9b27fe3643bc83ec85db7e05bfc44be9f004dabe816c1eb3aacd75c8,3,1,0,191,0.0,4.403871536254883,4.403871536254883,1883,191,4.403871536254883
scene-0062,7a0fde44c3504eaeb18f9ad83bed65bc,3,cce2ea2d951898a284c12422065a17822b4d9c6ed5d4253565397733207f1dfb,5,1,0,39,0.0,5.5634260177612305,5.5634260177612305,1885,39,5.5634260177612305
scene-0062,7a0fde44c3504eaeb18f9ad83bed65bc,4,cf52d78a8f494179d8c6fbdff9742ab140ee4e7998463de0564c9011a2f63205,7,1,0,144,0.0,4.157510757446289,4.157510757446289,1904,144,4.157510757446289
scene-0063,7a0fde44c3504eaeb18f9ad83bed65bc,1,d2e1e40b0b1f12f2dd547d9d7a1369c97c4b5608c54b83be67d54d9afc87651c,1,1,0,11,0.0,6.093504905700684,6.093504905700684,1914,11,6.093504905700684
scene-0063,7a0fde44c3504eaeb18f9ad83bed65bc,2,d44e9b3736f47273c118c6d7f74cff9c863ea7b8d835b2a8faf868841044b0f2,3,4,2,91,163.9407384528991,6.544013023376465,38.30937194824219,1914;1920;1937;1942,5;84;1;1,38.30937194824219;6.544013023376465;25.92033576965332;36.22324752807617
scene-0063,7a0fde44c3504eaeb18f9ad83bed65bc,3,d4d4b0014803ed84257af1ced065edaf4eeb4c26205ec6c9e32d9cb7ab1472da,5,2,0,145,99.49327626327695,6.1047163009643555,6.317946910858154,1937;1942,78;67,6.1047163009643555;6.317946910858154
scene-0063,7a0fde44c3504eaeb18f9ad83bed65bc,4,d63db273ecd80aaaf9ab89345b49ab55736c40aa4153500eb6d0d5f6969c72b3,7,2,0,68,106.03207350490607,4.068301200866699,7.870480537414551,1937;1942,53;15,4.068301200866699;7.870480537414551
scene-0064,7a0fde44c3504eaeb18f9ad83bed65bc,1,d735420a644c162fab968edc43a59021baaca9530c041d9345f33e71807e680a,1,1,0,22,0.0,5.432202339172363,5.432202339172363,1950,22,5.432202339172363
scene-0064,7a0fde44c3504eaeb18f9ad83bed65bc,2,d756bbd8fb9da5e166e195b3f2903f21dc8b93e74601dea11397c9f784260d51,3,1,0,93,0.0,4.864562034606934,4.864562034606934,1954,93,4.864562034606934
scene-0064,7a0fde44c3504eaeb18f9ad83bed65bc,3,d79b68ff9ed4cb0ff2dd45b6d4abc0e6c3576dbcd52c0a46790fc78d210d70ff,5,1,0,35,0.0,6.9245076179504395,6.9245076179504395,1974,35,6.9245076179504395
scene-0064,7a0fde44c3504eaeb18f9ad83bed65bc,4,d7eaeeaed85f8aca3590979cceb6707f80ddc185ab69c86f93229a6f64fd6cfa,7,1,0,54,0.0,5.290689468383789,5.290689468383789,1980,54,5.290689468383789
scene-0065,7a0fde44c3504eaeb18f9ad83bed65bc,1,d84d808812a7924ca9902df6eec8ac81f87508e3349291893ae204506178cd96,1,2,1,10,51.22268327270677,7.062329292297363,30.176298141479492,1990;2003,6;4,7.062329292297363;30.176298141479492
scene-0065,7a0fde44c3504eaeb18f9ad83bed65bc,2,d9d7f521db0d59bfcf08a59571553988cb5566c509399de984da96828b464c21,3,2,0,33,48.56021557541935,4.2973551750183105,29.18841552734375,1990;2003,7;26,29.18841552734375;4.2973551750183105
scene-0065,7a0fde44c3504eaeb18f9ad83bed65bc,3,dbc1a0e3221f609f61731e082d5acf6e9efbd9200ab091c7bcba8a5761c11b11,5,1,0,248,0.0,4.040979862213135,4.040979862213135,2010,248,4.040979862213135
scene-0065,7a0fde44c3504eaeb18f9ad83bed65bc,4,dc77f673c660b9cea862c22d2bff14a7a3655448fbbe57c0fad1f9dafe426260,7,1,0,116,0.0,6.961241245269775,6.961241245269775,2024,116,6.961241245269775
scene-0066,7a0fde44c3504eaeb18f9ad83bed65bc,1,ddaa42a321466ff09afe913f1fb0ce835a470d2b1ab84c764d60255caaab5c5d,1,2,0,122,17.836445943227503,4.740659236907959,5.467169284820557,2027;2040,49;73,5.467169284820557;4.740659236907959
scene-0066,7a0fde44c3504eaeb18f9ad83bed65bc,2,ddbfb54ee27700e4a93d553572f6c81fbd560edf7650ef1350670bdf65bf994d,3,3,0,398,60.05833309082564,5.20796012878418,6.204031944274902,2027;2040;2057,143;171;84,6.204031944274902;5.20796012878418;5.381569862365723
scene-0066,7a0fde44c3504eaeb18f9ad83bed65bc,3,de646090b34d74c09a10e46fdcdefc70c8cb3192393da2f0a8b3ee7f208ea781,5,4,0,632,36.40652326528754,5.405864238739014,9.74686050415039,2027;2040;2057;2061,114;138;190;190,9.74686050415039;8.28875732421875;5.432632923126221;5.405864238739014
scene-0066,7a0fde44c3504eaeb18f9ad83bed65bc,4,dee67d5b8faa618c5524b7c33de5c58ce9e156bf75b7ac16c79e576598712e44,7,4,0,289,62.61191627776011,5.4827680587768555,6.352883815765381,2027;2040;2057;2061,51;80;79;79,6.352883815765381;5.605194091796875;5.4827680587768555;5.527658462524414
scene-0067,7a0fde44c3504eaeb18f9ad83bed65bc,1,e0975cc54a4a79b9d0d33e0c6dad238fd032245532ca1e1f9a48c8f2a09b5986,1,1,0,21,0.0,5.254674911499023,5.254674911499023,2072,21,5.254674911499023
scene-0067,7a0fde44c3504eaeb18f9ad83bed65bc,2,e108e945ee7eb1dd2b4c44dbee15c7c0ad907dbcb688e1c1dab632c85342a8fe,3,4,2,70,164.18270601391046,4.6346635818481445,30.047317504882812,2072;2080;2087;2102,4;58;3;5,30.047317504882812;4.6346635818481445;15.9013090133667;29.7882080078125
